OBJECTID,NAME,TYPE,TSA,STREET,CITY,COUNTY,ADDRESS,ZIP,LATITUDE,LONGITUDE,PFIZER_AVAILABLE,MODERNA_AVAILABLE,PFIZER_AVAILABLE2,MODERNA_AVAILABLE2,JJ_AVAILABLE,VACCINES_AVAILABLE,VACCINES_AVAILABLE2,PublicPhone,WEBSITE,RemoveRecord,LAST_UPDATE_VAC,LAST_UPDATE_TIME_VAC,CESenabled,x,y
222,Evins Regional Juvenile Center/Utmb,Other,,,Edinburg,Hidalgo,3801 E Monte Cristo,78541,26.3324393,-98.1230482,54,50,0,0,80,184,0,,,,04/30/2021      ,21:59:52        ,,-98.123048,26.332439
223,Medpark Pharmacy,Federal Allocation,,,San Marcos,Bexar,2004 Medical Pkwy Ste A,78666,29.8535782059796,-97.9481048176911,0,122,0,0,183,305,0,,,,04/26/2021      ,00:00:00        ,,-97.948105,29.853578
224,Sridhar Iyer Md,Medical Practice,,802 N Bonnie Brae St Ste 104,Denton,Denton,802 N BONNIE BRAE ST STE 104104 Denton 76201,76201,33.222286037891,-97.1608224286122,0,180,0,0,0,180,0,,,,04/30/2021      ,10:10:37        ,,-97.160822,33.222286
225,Nuestra Clinica Del Valle - Edcouch,Community Clinic,,1518 E Santa Rosa,Edcouch,,"1518 E Santa Rosa, Edcouch, TX 78538",78538,26.2941113,-97.9454372,0,0,0,0,120,120,0,(956) 262-1363,http://www.nuestraclinicadelvalle.org/,,04/30/2021      ,17:00:15        ,,-97.945437,26.294111
226,FIRST LONE STAR PHARMACY GROUP III LLC,Community Clinic,,,Joshua,Joshua,504 N Broadway St,76058,32.4787423561976,-97.3797244019713,0,200,0,0,0,200,0,,,,04/30/2021      ,14:27:40        ,,-97.379724,32.478742
227,Dept of Public Health - Burleson,Other,E,828 SW Alsbury,Burleson,Johnson,828 SW Alsbury,76028,32.54318399,-97.3522946,78,0,0,0,105,183,0,682-312-2780,www.burlesontx.com,,05/01/2021      ,07:05:24        ,,-97.352295,32.543184
228,Medicine Shoppe 1247,Pharmacy,,3310 Fort Boulevard,El Paso,El Paso,3310 Fort Boulevard,79930,31.805882026026,-106.454781902357,0,200,0,0,290,490,0,,,,04/30/2021      ,21:36:32        ,,-106.454782,31.805882
229,Genoa Healthcare LLC - Harlingen,Community Clinic,V,103 N Loop 499,Harlingen,Cameron,103 N Loop 499,78550,26.19089,-97.66319,0,70,0,0,0,70,0,(956) 230-7017,,,04/30/2021      ,20:59:10        ,,-97.66319,26.19089
230,Genoa Healthcare Brownsville,Community Clinic,,861 old alice rd,brownsville,Cameron,"861 old alice rd brownsville,texas 78520",78520,25.9333881,-97.4997582,0,100,0,0,0,100,0,9564040202,https://www.ttbh.org/tropical-texas-behavioral-health-locations,,04/30/2021      ,12:44:49        ,,-97.499758,25.933388
231,The Wellness Pharmacy,Other,,,Houston,Harris,12401 South Post Oak Road,77045,,,0,90,0,0,0,90,0,,,,05/01/2021      ,11:55:14        ,,,
232,Contents Trader Inc,Other,,1403 Highway 6,Sugar Land,Fort Bend,1403 Highway 6 Suite 700a,77478,29.6027346,-95.6323561,1170,160,0,0,0,1330,0,(832) 944-6112,,,04/30/2021      ,08:11:28        ,,-95.632356,29.602735
233,Cleveland Pharmacy,Pharmacy,,111 S.william Barnett Ave,Cleveland,Liberty,111 S WILLIAM BARNETT AVE Cleveland 77327,77327,30.3406081291667,-95.0854416305188,0,320,0,0,245,565,0,,,,04/30/2021      ,19:59:04        ,,-95.085442,30.340608
234,Brightmed Corporation,Other,,,Houston,Harris,9630 CLAREWOOD DR STE A3,77036,29.70722,-95.5506031,1026,180,0,0,0,1206,0,,,,04/30/2021      ,09:48:16        ,,-95.550603,29.70722
235,Walgreens Pharmacy 21161,Other,,,Houston ,,3701 KIRBY DR STE 1230 ,77098,30.0629726,-97.0904405,0,70,0,0,200,270,0,,,,04/30/2021      ,16:10:03        ,,-97.09044,30.062973
236,Primecare Pharmacy - San Antonio,Community Clinic,,14032 Nacogdoches Rd,San Antonio,Bexar,14032 Nacogdoches Rd,78247,29.56835,-98.38345,0,2,0,0,0,2,0,+12105304269,http://www.primecarepharmacy.net/,,04/30/2021      ,19:00:54        ,,-98.38345,29.56835
237,Super Value Pharmacy,Pharmacy,,Industrial Blvd,Euless,Tarrant,720 N INDUSTRIAL BLVD,76039,32.8482923,-97.0994732,0,300,0,0,0,300,0,(817) 283-5308,,,04/30/2021      ,14:57:14        ,,-97.099473,32.848292
238,Nuestra Clinica Del Valle - San Juan 3,Community Clinic,,2900 N Raul Longoria Rd Rear Entry,San Juan,Hidalgo,2900 N Raul Longoria Rd Rear Entry,78589,26.2233137607146,-98.1485372352829,0,90,0,40,95,185,40,(956) 781-6077,,,04/30/2021      ,14:19:41        ,,-98.148537,26.223314
239,OCEANS BEHAVIORAL - LONGVIEW,Hospital,G,615 Clinic Dr., Longview,Gregg,"615 Clinic Dr., Longview, TX, 75605",75605,32.5375902328737,-94.7345333156046,0,88,0,0,0,88,0,(903) 212-3105,https://oceanshealthcare.com/longview,,04/28/2021      ,07:58:11        ,,-94.734533,32.53759
240,Gulf Coast Health Center Inc.,Other,,,Port Arthur,Jefferson,2548 Memorial Blvd,77640,29.904135,-93.936165,1038,100,0,0,500,1638,0,(409) 983-1161,,,04/30/2021      ,16:57:17        ,,-93.936165,29.904135
241,Umc Internal Medicine,Medical Practice,,808 Joliet Ave,Lubbock,Lubbock,808 Joliet Ave,79415,33.5878220077547,-101.889357539774,0,190,0,0,0,190,0,(806) 761-0566,https://www.umchealthsystem.com/medical-services/umc-clinics/details/umc-internal-medicine,,04/30/2021      ,14:21:46        ,,-101.889358,33.587822
242,Montana Vista Community Partnership,Other,,14900 GREG DRIVE STE B ,EL PASO,EL PASO,14900 GREG DRIVE STE B EL PASO 79938,79938,31.798157,-106.162859,0,0,0,580,100,100,580,915-533-7057,,,04/20/2021      ,13:54:35        ,,-106.162859,31.798157
243,Pine Medical PLLC,Other,,1412 S Front St,Bellville,Austin,"1412 S Front St, Bellville, TX 77418",77418,29.9303462209961,-96.2488271857241,0,340,0,0,0,340,0,+19792274151,,,04/30/2021      ,18:27:39        ,,-96.248827,29.930346
244,"Ricky A. Siewert, DO",Other,,3006 Garrett Dr,Perryton,Ochiltree,3006 Garrett Dr,79070,36.3700599,-100.8009338,0,70,0,70,0,70,70,,,,04/26/2021      ,14:08:44        ,,-100.800934,36.37006
245,Arp ISD,Other,,16438 Cr 294,Arp,Smith,"16438 County Rd 294, Arp, TX 75750",75750,32.2370103306344,-95.0702769722064,0,0,0,0,90,90,0,+19038594650,https://www.arpisd.org/,,04/30/2021      ,13:42:10        ,,-95.070277,32.23701
246,Valleywide Pharmacy And Dme,Pharmacy,,,Brownsville,,680 Paredes Line Rd Suite B,78521,25.9322162337229,-97.4879705836768,0,100,0,0,0,100,0,(956) 372-1405,,,04/27/2021      ,20:05:07        ,,-97.487971,25.932216
247,League City Family Clinic,Other,,1507 W League City Pkwy,League City,0040272667,1507 W LEAGUE CITY PKWY STE 200,77573,29.48694,-95.10589,0,170,0,0,0,170,0,(713) 248-1440,,,04/26/2021      ,15:01:32        ,,-95.10589,29.48694
248,Monzer Yazji MD and associates,Medical Practice,,502 S Closner Blvd,Edinburg,Hidalgo,"502 S Closner Blvd, Edinburg, TX, USA",78539,26.2971436,-98.1627413,0,139,0,0,0,139,0,,,,04/20/2021      ,09:27:17        ,,-98.162741,26.297144
249,Walgreens Pharmacy 11513,Pharmacy,,,,,"5011 W SLAUGHTER LN Austin, TX 78749",,30.1990544889205,-97.8634390797613,0,0,0,0,93,93,0,(512) 292-1340,https://www.walgreens.com/locator/walgreens-5011+w+slaughter+ln-austin-tx-78749/id=11513,,04/30/2021      ,13:01:06        ,,-97.863439,30.199054
250,Jefferson County Immunization Clinic,Other,,1295 Pearl St,Beaumont,Jefferson,"1295 Pearl Street, Beaumont, TX, USA",77701,30.0776871,-94.092148,0,0,0,700,0,0,700,(409)835-8530,https://co.jefferson.tx.us/PublicHealth/PublicHealth.htm,,04/29/2021      ,09:09:33        ,,-94.092148,30.077687
251,CHRISTUS SANTA ROSA HOSPITAL - CHILDRENS,Hospital,P,"333 N Santa Rosa St, San Antonio, TX 78207", San Antonio,Bexar,333 N Santa Rosa St,78207,29.42812137,-98.49825657,0,0,1220,0,50,50,1220,(210) 704-2011,,,04/27/2021      ,10:17:00        ,,-98.498257,29.428121
252,Sergio Zamora Do,Other,,2450 El Indio Hwy,Eagle Pass,Maverick,2450 El Indio Hwy,78852,28.69126,-100.48048,0,5,0,0,0,5,0,,,,04/30/2021      ,12:51:46        ,,-100.48048,28.69126
253,Advant-Edge Pharmacy,Federal Allocation,,,El Paso,El Paso,1576 Lomaland Drive,79935,31.734934,-106.3335526,0,110,0,0,0,110,0,,,,04/28/2021      ,12:18:35        ,,-106.333553,31.734934
254,Greater Texoma Health Clinic,Other,,900 N Armstrong Ave,Denison,Grayson,900 N Armstrong Ave,75020,33.76443,-96.54523,0,78,0,0,0,78,0,,,,04/30/2021      ,12:26:54        ,,-96.54523,33.76443
255,Walgreens Pharmacy 07307,Pharmacy,,,,,"2103 FM 2920 RD Spring, TX 77388",,30.0697099368469,-95.4474226739722,6,0,0,0,60,66,0,(281) 288-9008,https://www.walgreens.com/locator/walgreens-2103+fm+2920+rd-spring-tx-77388/id=7307,,04/30/2021      ,21:04:10        ,,-95.447423,30.06971
256,PHARMCARE LLC,Federal Allocation,,,Pearland,Brazoria,1834 Broadway Street Suite 106,77581,33.6257136,-97.1232219,0,200,0,0,0,200,0,,,,04/30/2021      ,12:05:00        ,,-97.123222,33.625714
257,ReNue Rx #1- TELP,Pharmacy,,Loop 288,Denton,76209,"306 N Loop 288, Ste 210",TX,33.21674,-97.089433,0,100,0,0,0,100,0,,DENTONCREDENTIALING@RENUERX.COM,,04/30/2021      ,11:52:22        ,,-97.089433,33.21674
258,King's Daughters Pharmacy,Federal Allocation,,,Temple,Bell,1905 South West H K Dodgen Loop,76502,31.07272,-97.376535,0,0,0,0,248,248,0,2547781731,,,04/30/2021      ,13:06:39        ,,-97.376535,31.07272
259,NATNAO,Pharmacy,,189 North Plano Rd,Richardson,Dallas,189 North Plano Rd,75081,32.9479935,-96.7025389,0,470,0,0,0,470,0,,,,04/30/2021      ,11:18:32        ,,-96.702539,32.947994
260,W & W Medical Consulting,Other,,,Harlingen,,1821 S SESAME SQ STE 14 ,78550,26.1667746227936,-97.6794710445575,0,270,0,0,0,270,0,+19568251235,,,04/27/2021      ,16:14:27        ,,-97.679471,26.166775
261,Jose I Sosa Md,Medical Practice,,151 Medical Dr,Pearsall,Frio,151 Medical Dr,78061,28.8971907566906,-99.1168639682055,0,0,0,0,310,310,0,(830) 334-4142,,,04/30/2021      ,11:01:50        ,,-99.116864,28.897191
262,Sunrise Urgent Care Center,Medical Practice,,,Richmond,Fort Bend,24948 FM 1093 Suite 205,77406,29.7000733,-95.8119341,1164,0,0,0,0,1164,0,,,,04/30/2021      ,17:11:18        ,,-95.811934,29.700073
263,Family Care Clinic of Panhandle,Medical Practice,A,102 Hwy 60,PANHANDLE,Carson,PO BOX 10,79068,35.3399643187129,-101.376587823674,0,1000,0,100,0,1000,100,(806) 532-2273,http://www.familycarepanhandle.com/,,04/27/2021      ,07:52:41        ,,-101.376588,35.339964
264,"Cano Health Texas, LLC",Other,,7031 MARBACH RD,SAN ANTONIO,Bexar,"7031 MARBACH RD, San Antonio, Tx 78227",78227,29.4178291,-98.6281767,0,50,0,500,200,250,500,210.761.3393,https://canohealth.com/map-location/7031-marbach-rd/?mpfy-pin=12716,,04/29/2021      ,17:32:04        ,,-98.628177,29.417829
265,"BBC Healthcare Group, PLLC",Community Clinic,,,Lewisville,Denton,571 W Main St,75057,33.0470316647355,-97.0060982424409,0,200,0,0,0,200,0,,,,04/28/2021      ,14:26:13        ,,-97.006098,33.047032
266,INTERVENTIONAL PAIN ASSOCIATES,Medical Practice,,6618 Sitio Del Rio Blvd,Austin,Travis,"6618 Sitio Del Rio Boulevard, Austin, TX, USA",78730,30.392186,-97.8430849,0,90,0,0,0,90,0,,,,04/30/2021      ,10:18:49        ,,-97.843085,30.392186
267,Medical Arts Clinic - Bay City,Other,,1120 Avenue G,Bay City,Matagorda,1120 Avenue G,77414,28.9928192744493,-95.9695459175276,0,280,0,240,0,280,240,(979) 245-5721,,,04/23/2021      ,09:49:19        ,,-95.969546,28.992819
268,Absolute CPR and Allied Health Training ,Other,,Wheatland Road Suite 180,Duncanville,DALLAS,"4025 West Wheatland Road, Dallas, TX, USA",75116,32.6479758,-96.8859643,1127,0,0,0,0,1127,0,,,,04/29/2021      ,08:42:38        ,,-96.885964,32.647976
269,InHouse Physicians/LivingWell Clinic,Other,,4700 Marine Creek Pkwy,Fort Worth,USA,"4700 Marine Creek Pkwy, Fort Worth, TX 76179, USA",76179,32.829551,-97.3833973,0,100,0,0,0,100,0,,,,04/27/2021      ,16:54:45        ,,-97.383397,32.829551
270,KNAPP MEDICAL CENTER,Hospital,V,1401 E 8th St,Weslaco,Hidalgo,1401 E 8th St,78596,26.1519849472555,-97.9763872131394,0,180,0,0,0,180,0,956-968-8567,https://care.advocatehealth.com/doctors/keith-knapp-chicago-family-medicine,,05/01/2021      ,09:17:54        ,,-97.976387,26.151985
271,Walgreens Pharmacy 03570,Pharmacy,,,,,"890 N RESLER DR El Paso, TX 79912",,31.8589612078799,-106.558045873761,462,0,28,0,132,594,28,(915) 584-1359,https://www.walgreens.com/locator/walgreens-890+n+resler+dr-el+paso-tx-79912/id=3570,,05/01/2021      ,11:49:03        ,,-106.558046,31.858961
272,Fulshear Family Medicine,Medical Practice,Q,7629 Tiki Dr,Fulshear,Fort Bend,7629 Tiki Dr,77441,29.692250039341,-95.8838642270824,0,41,0,0,0,41,0,281-346-0018,,,04/30/2021      ,09:29:17        ,,-95.883864,29.69225
273,BROWNSVILLE CHILDRENS CLINIC,Community Clinic,,,Brownsville,,4430 E 14th St Unit A,78521,25.9202813,-97.4669414,0,50,0,0,0,50,0,,,,04/30/2021      ,15:04:25        ,,-97.466941,25.920281
274,Healthy House Call Providers and HealthSuccess Clinic,Other,,9304 Forest Lane,Dallas,Dallas,9304 FOREST LN # S100 Dallas 75243,75243,32.9081344201096,-96.7382720728206,0,90,0,90,0,90,90,,,,04/30/2021      ,09:29:38        ,,-96.738272,32.908134
275,Crossover Healthcare,Other,,4500 Mercantile Plaza Blvd,Fort Worth,Tarrant,4500 Mercantile Plaza Blvd,76137,32.82094,-97.310676,0,0,0,0,1000,1000,0,,,,04/30/2021      ,09:16:51        ,,-97.310676,32.82094
276,"Mid Valley Internists, P.A.",Medical Practice,,,Weslaco,Hidalgo,1330 E 6th St,78596,26.1554628,-97.9792969,0,281,0,0,0,281,0,,,,04/30/2021      ,09:09:09        ,,-97.979297,26.155463
277,Pinewood Medical Clinic,Community Clinic,,,Magnolia,Montgomery,6318 Fm 1488 Rd Ste 100,77354,30.22316,-95.5660907,0,51,0,0,0,51,0,,,,04/30/2021      ,08:59:48        ,,-95.566091,30.22316
278,Luna Medical Clinic,Community Clinic,,,PORT ISABEL,,112 W QUEEN ISABELLA STE CC ,78578,26.0758345559764,-97.2110029598286,0,95,0,1,0,95,1,,,,04/30/2021      ,08:37:46        ,,-97.211003,26.075835
279,Affordacare Urgent Care Clinic Ridgemont,Other,,,Abilene,Taylor,4009 Ridgemont Dr,79606,32.4031269,-99.7647466,0,50,0,50,0,50,50,,,,04/30/2021      ,08:01:25        ,,-99.764747,32.403127
280,Neurosurgical Associates,Other,,,Lubbock,Lubbock,3419 22nd Street,79410,33.5749878526889,-101.889745144256,0,88,0,88,0,88,88,,,,04/30/2021      ,07:19:11        ,,-101.889745,33.574988
281,North Texas Hospital Physicians Group,Other,,,Plano ,Collin,6020 W PARKER RD STE 420,75093,33.0441589569148,-96.8319418025958,0,80,0,0,0,80,0,(972) 244-1300 ext1390,bgwarren@texasmed.com,,04/30/2021      ,07:16:00        ,,-96.831942,33.044159
282,HEALTHCO PHARMACY #2,Federal Allocation,,8604 Martin Luther King Jr Blvd,Houston,77033,8604 Martin Luther King Jr Blvd,Harris,29.6583176,-95.3391354,0,0,0,0,620,620,0,,,,05/01/2021      ,08:36:26        ,,-95.339135,29.658318
283,BRUCES PHARMACY,Federal Allocation,,6001 39th St,Groves,Jefferson,6001 39th Street,77619,29.9450846,-93.9221114,0,23,0,100,0,23,100,(409) 962-4431,,,05/01/2021      ,07:58:59        ,,-93.922111,29.945085
284,Randol Mill Pharmacy,Pharmacy,,1014 N Fielder Rd,Arlington,Tarrant,1014 North Fielder Road,76012,32.7492602,-97.1323622,0,380,0,0,0,380,0,,randolmillrx@aol.com,,05/01/2021      ,08:38:40        ,,-97.132362,32.74926
285,Peoples Pharmacy #1,Pharmacy,,, Austin,,4018 N Lamar Blvd,78756,30.3090703303192,-97.7410968866638,0,50,0,0,0,50,0,,,,05/01/2021      ,09:10:49        ,,-97.741097,30.30907
286,United Pharmacy 513,Pharmacy,,3000 Wilbarger St,Vernon,Wilbarger,3000 Wilbarger St,76384,34.1526492949133,-99.2976499353955,0,340,0,260,90,430,260,,,,05/01/2021      ,10:44:40        ,,-99.29765,34.152649
287,Linex Enterprises LLC,Pharmacy,,8635 Long Point Rd Ste C,Houston,Harris,"8635 Long Point Road, STE C",77055,29.8027511,-95.5020756,0,100,0,0,0,100,0,(713) 492-2679,prontorxpharmacy@gmail.com,,04/29/2021      ,23:40:13        ,,-95.502076,29.802751
288,Walgreens Pharmacy 07720,Pharmacy,,,,,"21106 KUYKENDAHL RD Spring, TX 77379",,30.0751782870722,-95.5132822514382,0,100,0,0,215,315,0,(281) 355-6325,https://www.walgreens.com/locator/walgreens-21106+kuykendahl+rd-spring-tx-77379/id=7720,,04/30/2021      ,22:08:47        ,,-95.513282,30.075178
289,Walgreens Pharmacy 04078,Pharmacy,,,Katy ,,5161 Franz Rd ,77493,30.2017043,-97.2596101,108,80,0,0,125,313,0,,,,04/30/2021      ,20:08:29        ,,-97.25961,30.201704
290,Walgreens Pharmacy 06996,Pharmacy,,,,,"4200 E LANCASTER AVE Fort Worth, TX 76103",,32.7407493931972,-97.2621910507216,102,0,102,0,80,182,102,(817) 413-7442,https://www.walgreens.com/locator/walgreens-4200+e+lancaster+ave-fort+worth-tx-76103/id=6996,,04/30/2021      ,20:11:52        ,,-97.262191,32.740749
291,Walgreens Pharmacy 03160,Pharmacy,,,,,"6280 BARKER CYPRESS RD Houston, TX 77084",,29.8641315504432,-95.6825251335645,0,220,0,0,0,220,0,(281) 859-4898,https://www.walgreens.com/locator/walgreens-6280+barker+cypress+rd-houston-tx-77084/id=3160,,04/29/2021      ,19:54:11        ,,-95.682525,29.864132
292,"Beverly Advanced Practice Nursing, Pllc",Other,,103 Woodbine Pl Ste A Longview 75601,Longview,Gregg,103 Woodbine Pl Ste A,75601,32.52551,-94.74428,0,90,0,0,0,90,0,,,,04/29/2021      ,17:46:07        ,,-94.74428,32.52551
293,Heriberto Rodriguezayala Md Pa,Other,,,Edinburg,Hidalgo,5419 S Mccoll Rd,78539,26.2539195,-98.2047253,0,170,0,0,0,170,0,,,,04/30/2021      ,12:01:57        ,,-98.204725,26.25392
294,"PVD Urgent Care, LLC",Other,,"18007 W IH 10, STE 102",San Antonio,Bexar,"18007 W IH 10, San Antonio, TX, USA",78257,29.6552259,-98.6253011,500,0,0,0,0,500,0,,,,04/30/2021      ,09:17:13        ,,-98.625301,29.655226
295,Walgreens Pharmacy 05390,Pharmacy,,, Houston ,,8300 Wilcrest Dr,77072,30.0606886,-97.1600286,42,0,0,0,60,102,0,,,,04/30/2021      ,21:23:56        ,,-97.160029,30.060689
296,Lyford CISD,Other,,8240 Simon Gomez Rd,Lyford,Willacy,8240 Simon Gomez Rd. Lyford 78569,78569,26.4110498725324,-97.7967537845489,0,20,0,0,100,120,0,,,,04/29/2021      ,16:23:36        ,,-97.796754,26.41105
297,P Douglas Cochran Md Ltd,Other,,4214 Andrews Hwy Ste 306,Midland,Midland,4214 Andrews Hwy Ste 306,79703,32.00463,-102.13488,0,290,0,0,0,290,0,,,,04/29/2021      ,15:58:38        ,,-102.13488,32.00463
298,Parkland Family Medicine Clinic,Community Clinic,,5920 Forest Park Rd. Ste 601,Dallas,Dallas,"5920 Forest Park Road, Ste 601",75235,32.8209939,-96.841212,0,100,0,0,0,100,0,(214) 266-0324,covidvaccinecommunications@phhs.org,,04/30/2021      ,17:53:37        ,,-96.841212,32.820994
299,Valdez Family Clinic,Medical Practice,,98 Briggs St,San Antonio,Bexar,"98 Briggs St Suite 800, San Antonio, TX 78224",78224,29.3543785,-98.5530894,0,20,0,0,0,20,0,+1210 927 9500,https://www.vfc-afw.com/,,04/30/2021      ,14:31:03        ,,-98.553089,29.354379
300,"IVAN N. MEFFORD MD, PHD, PA",Community Clinic,,,Richmond,Fort Bend,1505 Liberty St,77469,29.5783085581594,-95.7690939443463,0,95,0,0,0,95,0,281-342-9500,,,04/29/2021      ,15:53:01        ,,-95.769094,29.578309
301,Samuel Gan Md,Medical Practice,,6918 Corporate Dr Ste A10,Houston,Harris,6918 Corporate Dr Ste A10,77036,29.7034391856793,-95.5516434987115,0,90,0,0,0,90,0,(713) 777-3150,http://www.memorialhermann.org/doctors/family-medicine-doctors/dr-samuel-gan-md-647087/,,04/30/2021      ,11:56:17        ,,-95.551643,29.703439
302,287 Family Medicine,Other,,,Midlothian,Ellis,4031 E Hwy 287,76065,32.4632406,-96.9846495,0,4,0,0,0,4,0,,,,04/29/2021      ,15:10:14        ,,-96.984649,32.463241
303,IRUKA & CO INC dba Voss Rd Pharmacy,Other,,2101 S VOSS RD # 1500 Houston 77057,Houston,Harris,2101 S Voss Rd,77057,29.74632,-95.50017,0,100,0,0,0,100,0,,,,04/30/2021      ,12:25:02        ,,-95.50017,29.74632
304,Kroger Pharmacy 974,Pharmacy,,,Baytown ,,1700 N Alexander Dr ,77520,30.2801866397388,-97.7094573040521,228,10,0,0,100,338,0,,,,04/28/2021      ,08:05:00        ,,-97.709457,30.280187
305,Kroger Pharmacy 950,Other,R,1600 N 16th St,Orange,Orange,"1600 N 16th St Orange, TX 77630",77630,30.1058,-93.7473,188,90,0,0,95,373,0,(409) 883-8521,,,04/28/2021      ,08:05:00        ,,-93.7473,30.1058
306,Kroger Pharmacy 367,Pharmacy,,,Humble ,,3820 Atascocita Road ,77396,29.9791935971336,-95.215102188603,42,0,0,0,85,127,0,,,,04/28/2021      ,08:05:00        ,,-95.215102,29.979194
307,Kroger Pharmacy 359,Pharmacy,,,Kingwood ,,25651 Highway 59 N ,77339,30.0721816766656,-95.2431616174374,126,0,0,0,100,226,0,,,,04/28/2021      ,08:05:00        ,,-95.243162,30.072182
308,Kroger Pharmacy 354,Pharmacy,,,Pasadena ,,3550 Spencer Hwy ,77504,29.6638645973941,-95.1895228611093,294,0,0,0,65,359,0,,,,04/28/2021      ,08:05:00        ,,-95.189523,29.663865
309,Kroger Pharmacy 351,Pharmacy,,,Houston ,,14710 Woodforest Blvd ,77015,29.7898177143536,-95.1593137444265,156,0,0,0,50,206,0,,,,04/28/2021      ,08:05:00        ,,-95.159314,29.789818
310,Kroger Pharmacy 342,Pharmacy,,,Seabrook ,,1905 El Mar Ln ,77586,29.5692024016703,-95.0255219174458,114,0,0,0,10,124,0,,,,04/28/2021      ,08:05:00        ,,-95.025522,29.569202
311,Kroger Pharmacy 337,Pharmacy,,,Pasadena ,,2619 Red Bluff ,77506,29.6969068942075,-95.1736324867562,288,0,0,0,65,353,0,,,,04/28/2021      ,08:05:00        ,,-95.173632,29.696907
312,Kroger Pharmacy 331,Pharmacy,,,Houston ,,12620 Woodforest Blvd Ste 200 ,77015,29.7902147577518,-95.2009311886062,156,0,0,0,15,171,0,,,,04/28/2021      ,08:05:00        ,,-95.200931,29.790215
313,Kroger Pharmacy 328,Pharmacy,,,Beaumont ,,3845 Phelan Blvd ,77707,30.0836473703952,-94.1420873139999,210,0,0,0,30,240,0,,,,04/28/2021      ,08:05:00        ,,-94.142087,30.083647
314,Kroger Pharmacy 325,Pharmacy,,,Beaumont ,,3965 Dowlen Rd,77706,30.1172473151145,-94.1698468309289,246,0,0,0,45,291,0,,,,04/28/2021      ,08:05:00        ,,-94.169847,30.117247
315,Kroger Pharmacy 322,Other,,,Pasadena ,,6767 Spencer Hwy,77505,29.665475,-95.135078,300,0,0,0,65,365,0,,,,04/28/2021      ,08:05:00        ,,-95.135078,29.665475
316,Kroger Pharmacy 318,Pharmacy,,19250 West Lake Houston Pkwy,Humble,Harris,19250 West Lake Houston Pkwy,77346,30.0010900106286,-95.1608610410061,132,0,0,0,35,167,0,(281) 812-4499,http://www.kroger.com/stores/details/034/00318?cid=loc_03400318PP_gmb,,04/28/2021      ,08:05:00        ,,-95.160861,30.00109
317,Kroger Pharmacy 310,Pharmacy,,3410 Northpark Dr,Kingwood,Harris,3410 Northpark Dr,77345,30.067865058659,-95.1874054406629,168,0,0,0,80,248,0,(281) 361-7404,http://www.kroger.com/stores/details/034/00310?cid=loc_03400310PP_gmb,,04/28/2021      ,08:05:00        ,,-95.187405,30.067865
318,Kroger Pharmacy 190,Pharmacy,,9475 Fm 1960 Bypass Rd W,Humble,Harris,9475 Fm 1960 Bypass Rd W,77338,30.0050462145868,-95.2831780652143,96,0,0,0,20,116,0,(281) 973-5090,http://www.kroger.com/stores/details/034/00190?cid=loc_03400190PP_gmb,,04/28/2021      ,08:05:00        ,,-95.283178,30.005046
319,Kroger Pharmacy 150,Pharmacy,,6315 Garth Rd,Baytown,Harris,6315 Garth Rd,77521,29.7921339840592,-94.9842749605813,390,0,0,0,55,445,0,(346) 216-4155,http://www.kroger.com/stores/details/034/00150?cid=loc_03400150PP_gmb,,04/28/2021      ,08:05:00        ,,-94.984275,29.792134
320,Kroger Pharmacy 138,Pharmacy,,22030 Market Place Dr,New Caney,Montgomery,22030 Market Place Dr,77357,30.1332999906192,-95.2362089861353,60,0,0,0,100,160,0,(281) 747-5089,http://www.kroger.com/stores/details/011/00320?cid=loc_01100320PP_gmb,,04/28/2021      ,08:05:00        ,,-95.236209,30.1333
321,Family Medicine East Clinic,Community Clinic,,116 John Dupre Drive,Levelland,Hockley,116 John Dupre Drive Levelland 79336,79336,33.5737387218231,-102.368569601335,0,0,0,20,0,0,20,,,,04/29/2021      ,14:22:37        ,,-102.36857,33.573739
322,EDNA PHARMACY LLC,Other,,,Edna ,,604 N WELLS ST ,77957,28.9826995278405,-96.6487935177932,0,100,0,400,0,100,400,,ednapharmacy@gmail.com,,04/30/2021      ,18:47:33        ,,-96.648794,28.9827
323,Psja Family Clinic,Community Clinic,,1536 S Cage Blvd Ste 5,Pharr,Hidalgo,1536 S Cage Blvd Ste 5 Pharr 78577,78577,26.1769117809866,-98.1875130747688,0,140,0,0,0,140,0,+19567818396,http://psjafamilyclinic.com/?utm_source=gmb&utm_medium=referral,,04/30/2021      ,10:43:55        ,,-98.187513,26.176912
324,"MP Southpark Pharmarcy, LLC  dba Myers Drug",Other,,,San Angelo,Tom Green,29 S Chadbourne St,76903,31.4626779,-100.4370988,0,200,0,0,0,200,0,,,,04/29/2021      ,14:04:51        ,,-100.437099,31.462678
325,COSTCO PHARMACY 1146,Federal Allocation,,17520 Sw Freeway,Sugar Land,Fort Bend,17520 Sw Freeway,77479,29.5857311404935,-95.6441580138805,0,100,0,0,165,265,0,,,,04/30/2021      ,18:38:15        ,,-95.644158,29.585731
326,Friedman Family Practice,Pharmacy,,,Frisco,Denton,11560 Teel Pkwy,75033,33.1749339721456,-96.8638391852057,0,370,0,0,0,370,0,,,,04/29/2021      ,14:01:57        ,,-96.863839,33.174934
