OBJECTID,NAME,TYPE,TSA,STREET,CITY,COUNTY,ADDRESS,ZIP,LATITUDE,LONGITUDE,PFIZER_AVAILABLE,MODERNA_AVAILABLE,JJ_AVAILABLE,VACCINES_AVAILABLE,PublicPhone,WEBSITE,RemoveRecord,LAST_UPDATE_VAC,LAST_UPDATE_TIME_VAC,x,y
808,Kroger Pharmacy 349,Pharmacy,,1520 Eldridge Pkwy,Houston,Harris,1520 Eldridge Pkwy,77077,29.7575360023219,-95.6254174633075,60,0,0,60,(281) 496-7719,https://www.kroger.com/stores/details/034/00349?cid=loc_03400349_gmb,,03/26/2021      ,08:05:00        ,-95.625417,29.757536
809,Kroger Pharmacy 336,Pharmacy,,22150 Westheimer Pkwy,Katy,Harris,22150 Westheimer Pkwy,77450,29.7341873728367,-95.7544985207516,0,0,0,0,(281) 828-8778,http://www.kroger.com/stores/details/034/00136?cid=loc_03400136PP_gmb,,03/26/2021      ,08:05:00        ,-95.754499,29.734187
810,Kroger Pharmacy 314,Pharmacy,,5150 Buffalo Speedway,Houston,Harris,"5150 Buffalo Speedway, Houston, TX, USA",77005,29.7267894,-95.4295452,0,0,0,0,,,,03/26/2021      ,08:05:00        ,-95.429545,29.726789
811,Kroger Pharmacy 312,Pharmacy,,1035 N Shepherd Dr,Houston,Harris,1035 N Shepherd Dr,77008,29.7893450315061,-95.409885288873,0,0,200,200,(713) 880-4661,,,03/29/2021      ,10:19:06        ,-95.409885,29.789345
812,Kroger Pharmacy 311,Pharmacy,,9330 Jones Rd,Houston,Harris,9330 Jones Rd,77065,29.9078861809838,-95.5845082437545,0,0,0,0,(281) 894-4859,http://www.kroger.com/stores/details/034/00311?cid=loc_03400311PP_gmb,,03/26/2021      ,08:05:00        ,-95.584508,29.907886
813,Kroger Pharmacy 309,Pharmacy,,1801 S Voss Rd,Houston,Harris,1801 S Voss Rd,77057,29.7484707225806,-95.5009583549111,24,0,0,24,(713) 780-7643,http://www.kroger.com/stores/details/029/00572P?cid=loc_02900572PP_gmb,,03/26/2021      ,08:05:00        ,-95.500958,29.748471
814,Kroger Pharmacy 121,Pharmacy,,,Katy,Fort Bend,9806 Gaston Rd,77494,29.736539,-95.810186,0,0,0,0,(346) 307-3055,,,03/26/2021      ,08:05:00        ,-95.810186,29.736539
815,Kroger Pharmacy 115,Pharmacy,,9703 Barker Cypress Rd,Cypress,Harris,9703 Barker Cypress Rd,77433,29.9189569986979,-95.6896039823487,0,0,0,0,(281) 746-3645,http://www.kroger.com/stores/details/034/00115?cid=loc_03400115PP_gmb,,03/26/2021      ,08:05:00        ,-95.689604,29.918957
816,Kroger Pharmacy 017,Pharmacy,,1440 Studemont St,Houston,Harris,1440 Studemont St,77007,29.77325517208,-95.3905712046615,0,0,0,0,(832) 708-2287,http://www.kroger.com/stores/details/034/00017?cid=loc_03400017PP_gmb,,03/26/2021      ,08:05:00        ,-95.390571,29.773255
817,Kroger Pharmacy 565,Pharmacy,,1801 N Lake Forest Dr,Mckinney,Collin,1801 N Lake Forest Dr,75071,33.2167008277283,-96.6795535936165,0,0,0,0,(469) 678-3882,http://www.kroger.com/stores/details/026/00565?cid=loc_02600565PP_gmb,,03/26/2021      ,08:05:00        ,-96.679554,33.216701
818,Kroger Pharmacy 575,Pharmacy,,2935 Ridge Rd,Rockwall,Rockwall,2935 Ridge Rd,75032,32.8894686991763,-96.4728448896072,0,0,0,0,(972) 882-1266,http://www.kroger.com/stores/details/026/00575?cid=loc_02600575PP_gmb,,03/26/2021      ,08:05:00        ,-96.472845,32.889469
819,Kroger Pharmacy 574,Pharmacy,,1950 N Goliad St,Rockwall,Rockwall,1950 N Goliad St,75087,32.9488631165349,-96.4620531892689,12,0,0,12,(469) 651-6027,http://www.kroger.com/stores/details/026/00574?cid=loc_02600574PP_gmb,,03/26/2021      ,08:05:00        ,-96.462053,32.948863
820,Kroger Pharmacy 538,Pharmacy,,2350 Se Green Oaks Blvd,Arlington,Tarrant,2350 Se Green Oaks Blvd,76018,32.6603115315828,-97.0664221034694,0,0,0,0,(817) 419-0312,http://www.kroger.com/stores/details/035/00538?cid=loc_03500538PP_gmb,,03/26/2021      ,08:05:00        ,-97.066422,32.660312
821,Kroger Pharmacy 529,Pharmacy,,4241 Capitol Ave,Dallas,Dallas,4241 Capitol Ave,75204,32.8071281621449,-96.7873040511898,0,0,0,0,(972)338-3101,http://www.kroger.com/stores/details/034/00352?cid=loc_03400352PP_gmb,,03/26/2021      ,08:05:00        ,-96.787304,32.807128
822,Kroger Pharmacy 528,Pharmacy,,4142 Cedar Springs Rd,Dallas,Dallas,4142 Cedar Springs Rd,75219,32.8125188466222,-96.813119983679,0,0,0,0,(214)599-9861,http://www.kroger.com/stores/details/034/00744?cid=loc_03400744PP_gmb,,03/26/2021      ,08:05:00        ,-96.81312,32.812519
823,Kroger Pharmacy 957,Pharmacy,,1310 Clarksville St,Paris,Lamar,1310 Clarksville St,75460,33.6587317770619,-95.5422577520564,0,0,0,0,(903) 785-1922,http://www.kroger.com/stores/details/035/00957?cid=loc_03500957PP_gmb,,03/26/2021      ,08:05:00        ,-95.542258,33.658732
824,Market Street Pharmacy 696,Pharmacy,,3145 E Broad Street,Mansfield,Tarrant,3145 E Broad Street,76063,32.5738086050382,-97.0881632458133,0,0,0,0,(817) 453-6015,https://local.pharmacy.marketstreetunited.com/tx/mansfield/3145-e-broad-street.html,,03/30/2021      ,06:13:21        ,-97.088163,32.573809
825,Market Street Pharmacy 561,Pharmacy,,6100 Eldorado Pkwy,Mckinney,Collin,6100 Eldorado Pkwy,75070,33.1741615492733,-96.6961189250909,0,0,0,0,(214) 872-1515,https://local.pharmacy.marketstreetunited.com/tx/frisco/11999-dallas-pkwy.html,,03/29/2021      ,14:24:56        ,-96.696119,33.174162
826,Albertsons Pharmacy 4286,Pharmacy,,6700 West Freeway,Fort Worth,Tarrant,6700 West Freeway,76116,32.7357073373796,-97.432800371867,0,0,0,0,(817) 377-8078,,,03/28/2021      ,15:06:28        ,-97.4328,32.735707
827,Harvest Drug And Gift Wichita Falls 4,Pharmacy,,4426 Kell Blvd,Wichita Falls,Wichita,4426 Kell Blvd,76309,33.8765767700396,-98.5570010070489,0,0,0,0,(940) 692-7081,http://harvestdrugandgift.com/,,02/12/2021      ,15:48:51        ,-98.557001,33.876577
828,Market Street Pharmacy 517,Pharmacy,,4590 Kell Blvd,Wichita Falls,Wichita,4590 Kell Blvd,76309,33.87586342817,-98.5592243906852,0,0,0,0,(940) 716-2515,https://local.pharmacy.marketstreetunited.com/tx/wichita-falls/4590-kell-blvd.html,,03/29/2021      ,20:41:20        ,-98.559224,33.875863
829,MEHOP Family and Behavioral Health,Community Clinic,,1700 Golden Ave,Bay City,Matagorda,"1700 Golden Avenue, Bay City, TX, USA",77488,28.99409,-95.9700812,0,0,0,0,,,,03/29/2021      ,14:35:45        ,-95.970081,28.99409
830,SynergenX New Braunfels,Medical Practice,,717 N Business Ih 35,New Braunfels,comal county,"717 N Business Ih 35, New Braunfels, TX, USA",78130,29.6970677,-98.1008552,0,20,0,20,,,,03/29/2021      ,08:18:30        ,-98.100855,29.697068
831,Manor Pharmacy,Other,,14008 Shadowglen Blvd,Manor,Travis,14008 Shadowglen Blvd,78653,30.3501669271879,-97.5458073578275,0,0,0,0,,,,03/29/2021      ,13:52:04        ,-97.545807,30.350167
832,CLEBURNE DRUG,Other,,,Cleburne ,Johnson,310 N RIDGEWAY DR,76033,32.34481,-97.41042,0,0,0,0,,,,03/19/2021      ,15:06:14        ,-97.41042,32.34481
833,Briargrove Pharmacy,Community Clinic,,6435 San Felipe St,Houston,Harris,"6435 San Felipe St, Houston, Tx 77057",77057,29.7498193535537,-95.4992109005125,0,0,0,0,,,,03/28/2021      ,16:00:08        ,-95.499211,29.749819
834,Sachse Discount Pharmacy,Pharmacy,,5624 Highway 78,Sachse,Dallas,5624 Highway 78,75048,32.9739952,-96.5982347,291,0,0,291,,,,03/29/2021      ,18:51:36        ,-96.598235,32.973995
835,"Saenz Medical Pharmacy of Penitas, Inc.",Pharmacy,,East Expressway 83,La Joya,Hidalgo,1000 East Expressway 83 Suite 1,78560,26.2420023,-98.4373059,0,0,0,0,,,,03/29/2021      ,07:29:34        ,-98.437306,26.242002
836,The Medicine Shoppe Pharmacy,Pharmacy,V,205 US-77 BUS,San Benito,Cameron,"205 W, Hwy 77",78586,26.138706,-97.6274725,0,0,0,0,,,,03/29/2021      ,18:12:29        ,-97.627472,26.138706
837,Lino's Pharmacy,Pharmacy,,708 N Grant St,Roma,Starr,708 N Grant St,78584,26.4072839796204,-99.0165725879374,0,0,0,0,(956) 849-1811,https://linospharmacyrx.com/,,03/29/2021      ,17:36:33        ,-99.016573,26.407284
838,Popular Pharmacy,Pharmacy,,East Us Highway 83,Rio Grande City,Starr,5326 East Us Highway 83 Suite A # 5,78582,26.3550746476119,-98.7734434032619,0,0,0,0,(956) 317-1112,https://www.mypopularrx.com/,,03/23/2021      ,11:19:57        ,-98.773443,26.355075
839,Brenham Drug Partners (DBA NORMAN'S PHARMACY),Pharmacy,N,2105 S Day Street,Brenham,Washington,2105 S Day Street,77833,30.1489821542748,-96.3965894358216,0,0,0,0,(979) 836-5264,http://www.normanspharmacy.com/,,02/13/2021      ,11:27:28        ,-96.396589,30.148982
840,Lees Pharmacy North,Pharmacy,,10th,Mcallen,Hidalgo,"5120 North 10th Street, McAllen, TX, USA",78504,26.249379,-98.2217409,0,0,0,0,(956) 630-5500,,,03/03/2021      ,16:35:44        ,-98.221741,26.249379
841,Midcoast Medical Centercentral,Other,,W Ollie Street,Llano,Llano,200 W Ollie Street,78643,30.7429448828075,-98.6775933183173,0,0,0,0,,,,03/30/2021      ,07:55:53        ,-98.677593,30.742945
842,Walgreens Pharmacy 02115,Pharmacy,,,Houston,,10997 Fuqua St,77089,29.6130233687484,-95.2093756844278,0,0,0,0,(713) 943-9289,https://www.walgreens.com/locator/walgreens-10997+fuqua+st-houston-tx-77089/id=2115,,03/29/2021      ,07:05:53        ,-95.209376,29.613023
843,Fresenius Medical Care Forest Park,Other,,2223 Singleton Blvd,Dallas,TX,"2223 Singleton Boulevard, Dallas, TX, USA",75212,32.7798801,-96.858295,0,0,0,0,,,,03/29/2021      ,19:35:13        ,-96.858295,32.77988
844,Best Value West Pharmacy,Pharmacy,,124 W Renfro,Burleson,Johnson,124 W Renfro,76028,32.5430336606424,-97.3223168297309,0,0,0,0,(817) 295-6128,http://www.mybestvaluerx.com/,,03/26/2021      ,18:11:29        ,-97.322317,32.543034
845,Nuestra Clinica Del Valle - San Juan 3,Community Clinic,,2900 N Raul Longoria Rd Rear Entry,San Juan,Hidalgo,2900 N Raul Longoria Rd Rear Entry,78589,26.2233137607146,-98.1485372352829,0,50,0,50,(956) 781-6077,,,03/30/2021      ,10:26:56        ,-98.148537,26.223314
846,Ysleta Del Sur Pueblo,Other,,9314 Juanchido Lane,El Paso,El Paso,9314 Juanchido Lane,79907,31.6847397922056,-106.322244967677,0,0,0,0,(915) 858-1076,https://www.ysletadelsurpueblo.org/,,03/30/2021      ,08:11:32        ,-106.322245,31.68474
847,Lone Star Pharmacy - Canyon Lake,Pharmacy,,Sattler Rd,CANYON LAKE,Comal,1395 SATTLER RD STE 8  ,78132,29.84453,-98.18428,0,0,0,0,,,,03/18/2021      ,13:47:47        ,-98.18428,29.84453
848,Carvajal Pharmacy-San Antonio-3410 Roosevelt Ave ,Pharmacy,,3410 Roosevelt Ave,San Antonio,Bexar,"3410 Roosevelt Avenue, San Antonio, Texas 78214",78214,29.35837,-98.48091,0,1200,0,1200,,https://www.carvajalpharmacy.com/,,03/30/2021      ,10:58:34        ,-98.48091,29.35837
849,Colleyville Drug Inc,Other,,622 W Main St,Crosbyton,Crosby,622 W Main St,79322,33.66048285084,-101.245306815613,0,0,0,0,+18066752001,https://stores.healthmart.com/regionalhealthmartpharmacy/,,03/29/2021      ,11:14:15        ,-101.245307,33.660483
850,MEDICAL CITY - PLANO,Hospital,E,3901 W 15th St,Plano,Collin,3901 W 15th St,75075,33.0192901720384,-96.766292805209,0,0,0,0,(972) 596-6800,https://medicalcityhealthcare.com/locations/medical-city-plano/?utm_campaign=corp_listings_mgmt&utm_source=google&utm_medium=business_listing,,03/26/2021      ,09:35:18        ,-96.766293,33.01929
851,CHI ST. LUKE'S THE WOODLANDS HOSPITAL,Vaccine Hub,Q,17200 St Lukes Way,Conroe,Montgomery,17200 St Lukes Way,77384,30.2049554559427,-95.4593472347869,20430,0,0,20430,832-844-6352,https://www.stlukeshealth.org/covidvaccine,,03/30/2021      ,10:57:30        ,-95.459347,30.204955
852,Highland Drug,Other,,504 E AVENUE E, ALPINE,Brewster,"504 E AVENUE E,  Alpine, Texas 79830",79830,33.129269,-96.644272,0,0,0,0,432-837-3931,,,03/27/2021      ,06:20:27        ,-96.644272,33.129269
853,Ultra Care Pharmacy,Pharmacy,,3250 W Pleasant Run Rd Ste 165,Lancaster,Dallas,3250 W Pleasant Run Rd Ste 165,75146,32.6029873,-96.8210319,0,0,0,0,,,,03/12/2021      ,15:17:56        ,-96.821032,32.602987
854,Hometown Pharmacy,Pharmacy,,310 Charlie St,Whitesboro,Grayson,"310 Charlie St, Whitesboro, Texas 76273",76273,33.667584,-96.905392,0,0,0,0,903-564-1234,,,03/30/2021      ,09:34:01        ,-96.905392,33.667584
855,"Allergy Rheumatology Immunology Associates of North Texas - ARIANT, PLLC",Medical Practice,,,Irving,Dallas,2021 N MacArthur Blvd Ste#225 ,75061,32.85174,-96.96699,0,0,0,0,,,,03/16/2021      ,16:21:43        ,-96.96699,32.85174
856,DSHS - Anson,Local Health Department,D,2062 Us Hwy 277 North,Anson,Jones,2062 Us Hwy 277 North,79501,32.7688378155086,-99.8967092576886,0,90,25,115,,,,03/29/2021      ,16:56:25        ,-99.896709,32.768838
857,Powers Pharmacy No 1inc,Other,,W Houston St,Linden,Cass,702 W Houston St,75563,33.0123907182756,-94.3717788154554,0,0,0,0,,,,03/30/2021      ,09:29:23        ,-94.371779,33.012391
858,The Prescription Shop,Pharmacy,,120 S Grand Ave,Waxahachie,Ellis,120 S Grand Ave,75165,32.3964864035927,-96.8634841283366,0,0,0,0,972-938-2642,http://prescriptionshopwaxahachie.com,,03/30/2021      ,11:41:21        ,-96.863484,32.396486
859,"Collingsworth Pharmacy, LLC",Other,,,Wellington,,1016 16th Street Wellington ,79095,34.848411,-100.211701,0,160,65,225,806-447-1184,www.mygnp.com/pharmacys/collingsworth-phcy-ap-wellington-tx-79095/,,03/30/2021      ,08:57:45        ,-100.211701,34.848411
860,IRAAN GENERAL HOSPITAL,Community Clinic,J,600 Hwy 349 North,Iraan,Pecos,600 Hwy 349 North,79744,30.7897799931419,-101.842707973832,0,0,0,0,(432) 639-2580,http://www.igh-hospital.com/getpage.php?name=medical_clinic,,03/26/2021      ,16:18:00        ,-101.842708,30.78978
861,South Texas Medical Research,Hospital,,,Boerne,,1420 RIVER RD STE 100,78006,29.8163721314195,-98.747713829,0,0,0,0,,,,03/29/2021      ,07:49:18        ,-98.747714,29.816372
862,Renal Care Group Texas Inc DBA Mt. Pleasant Dialysis,Community Clinic,,S Jefferson Ave,Mount Pleasant,titus,628 S Jefferson Ave,75455,33.1502581678834,-94.9711527029125,0,0,0,0,,,,03/26/2021      ,13:55:39        ,-94.971153,33.150258
863,United Medical Center,Community Clinic,,South Main Street,Del Rio,Val Verde,913 S. Main St.,78840,29.35582,-100.89886,0,0,0,0,(830) 768-4800,,,03/18/2021      ,15:46:08        ,-100.89886,29.35582
864,Freedom Urgent Care Harker Heights,Medical Practice,,300 W Central Texas Expy Ste115,Harker Heights,Bell,"300 West Central Texas Expressway Suite 115, Harker Heights, TX, USA",76548,31.0711687,-97.6756253,0,360,0,360,(254) 833-8456,http://www.freedomurgentcare.com,,03/28/2021      ,09:42:17        ,-97.675625,31.071169
865,Whitewright Pharmacy,Pharmacy,,2065 Beasley Blvd,Whitewright,,2065 Beasley Blvd. ,75491,33.501553,-96.395961,0,10,5,15,,,,03/29/2021      ,17:03:27        ,-96.395961,33.501553
866,DSHS - Harlingen (RE),Local Health Department,,601 W Sesame Drive,Harlingen,Cameron,601 W Sesame Drive,78550,26.1658348358078,-97.6812145010016,0,1300,0,1300,(956) 689-5906,https://www.dshs.texas.gov/,,03/23/2021      ,08:26:44        ,-97.681215,26.165835
867,Su Clinica Familiar - Brownsville,Community Clinic,,105 E Alton Gloor Blvd,Brownsville,,105 E Alton Gloor Blvd,78526,25.9817061,-97.4862757,0,0,0,0,9568318338,https://www.suclinica.org/brownsville,,03/19/2021      ,16:30:59        ,-97.486276,25.981706
868,Nuestra Clinica del Valle -Alton,Community Clinic,,201 S Los Ebanos Blvd,Alton,Hidalgo,201 South Los Ebanos Boulevard,78574,26.288246,-98.330362,0,0,0,0,956-519-1800,,,03/30/2021      ,08:05:24        ,-98.330362,26.288246
869,METHODIST HOSPITAL SOUTH,Hospital,P,1905 HWY 97 East,Jourdanton,Atascosa,"1905 HWY 97 East, Jourdanton, TX, 78026",78026,28.933112,-98.526035,0,0,0,0,,,,03/26/2021      ,15:26:49        ,-98.526035,28.933112
870,Conroe Willis Family Medicine,Medical Practice,,4015 Interstate 45 N Ste 220,Conroe,Montgomery,4015 Interstate 45 N Ste 220,77304,30.3685193219775,-95.4858498167551,0,0,0,0,(936) 441-1122,http://www.cwfamilymed.com/,,03/17/2021      ,00:00:00        ,-95.48585,30.368519
871,Henrietta Pharmacy,Pharmacy,,124 N Bridge St,Henrietta,Clay,124 N Bridge St Henrietta 76365,76365,33.8165072839688,-98.1950795859888,0,70,0,70,940-538-4361,http://www.henriettapharmacy.com/,,03/22/2021      ,11:12:32        ,-98.19508,33.816507
872,Christus Trinity Clinic- Richmond Road Texarkana,Medical Practice,,3502 Richmond Rd,Texarkana,Bowie,3502 Richmond Rd,75503,33.4687306282431,-94.0959646339042,0,0,0,0,(903) 614-5270,https://www.christushealth.org/trinity/clinic/locations-directions/richmond-road-ii?utm_source=organic&utm_medium=GMB&utm_campaign=website&y_source=1_MTUwNjA0NzAtNzE1LWxvY2F0aW9uLmdvb2dsZV93ZWJzaXRlX292ZXJyaWRl,,03/26/2021      ,15:22:18        ,-94.095965,33.468731
873,"Vara Hospice, LLC",Other,,3619 Davis Ave,Laredo,Webb,"3619 Davis Avenue, Laredo, Texas, USA",78041,27.532667,-99.5106687,0,0,0,0,833-663-8271,,,03/30/2021      ,09:18:35        ,-99.510669,27.532667
874,Dept of Public Health - Williamson County / Taylor,Local Health Department,o,115 W 6th St,Taylor,Williamson,115 W. 6th St.,76574,30.574821,-97.40948,0,0,0,0,(512) 238-2121,http://www.wcchd.org/,,03/29/2021      ,08:01:58        ,-97.40948,30.574821
875,Christus Trinity Clinic Chandler,Medical Practice,,31 East,Chandler ,Henderson,"803 State Hwy 31 E, Tyler, TX, USA",75758,32.3482749,-95.2604129,0,0,0,0,(903) 849-5756,,,03/27/2021      ,14:44:20        ,-95.260413,32.348275
876,Dept of Public Health - Williamson County / Round Rock,Local Health Department,o,355 Texas Ave,Round Rock,Williamson,355 Texas Ave,78664,30.53033,-97.68339,0,0,0,0,(512) 248-3257,http://www.wcchd.org/,,03/29/2021      ,08:00:55        ,-97.68339,30.53033
877,"Corpus Christi Metro Ministries, Inc",Community Clinic,,1919 Leopard St,Corpus Christi,Nueces,1919 Leopard St,78408,27.7962102,-97.4116543,0,0,0,0,(361) 887-0151,,,03/26/2021      ,15:04:45        ,-97.411654,27.79621
878,Kendall County EMS,Other,,1175 N Main St,Boerne,Kendall,"1175 N Main St, Boerne, TX 78006",78006,29.80812,-98.74182,0,0,0,0,830-249-9343,https://www.co.kendall.tx.us/default.aspx?Kendall_County/EMS,,03/30/2021      ,07:25:44        ,-98.74182,29.80812
879,"SAENZ MEDICAL PHARMACY RIDGE, INC.",Pharmacy,,Ridge Road,McAllen,Hidalgo,1200 East Ridge Road Suite 13,78503,26.1834142,-98.2102434,0,0,0,0,(956) 630-2500,,,03/29/2021      ,18:06:58        ,-98.210243,26.183414
880,CROSBYTON CLINIC HOSPITAL,Hospital,B,710 W Main St,Crosbyton,Crosby,710 W Main St,79322,33.6600174771903,-101.246129368081,0,300,0,300,(806) 675-2382,http://crosbytonclinichospital.com/,,03/26/2021      ,15:00:39        ,-101.246129,33.660017
881,GUADALUPE REGIONAL MEDICAL CTR - SEGUIN,Hospital,P,1215 E Court,Seguin,Guadalupe,1215 E Court,78155,29.5690436379837,-97.947409161342,0,0,0,0,(830) 379-2411,https://www.grmedcenter.com/,,03/30/2021      ,04:54:51        ,-97.947409,29.569044
882,Family Health Center Llp,Community Clinic,,2768 Pharmacy Rd,Rio Grande City,Starr,2768 Pharmacy Rd,78582,26.37525982421,-98.8601215341744,0,0,0,0,(956) 487-5621,,,03/26/2021      ,11:04:53        ,-98.860122,26.37526
883,Liberty Dialysis South Lewisville,Other,,101 E Southwest Pkwy,Lewisville,Denton,101 East Southwest Parkway #110,75067,33.02013,-96.9916851,0,0,10,10,,,,03/30/2021      ,09:35:04        ,-96.991685,33.02013
884,Frisco Fire Department,Other,,8601 Gary Burns Dr,Frisco,Collin,8601 Gary Burns Dr,75034,33.1495515143275,-96.8090915359402,0,0,0,0,(972) 292-6306,http://www.friscofire.com/,,03/26/2021      ,12:08:45        ,-96.809092,33.149552
885,Waxahachie Pharmacy Llc,Pharmacy,,401 N High Way 77,Waxahachie,Ellis,401 N High Way 77,75165,32.4060432298137,-96.8428473253005,0,0,0,0,(214) 980-1395,http://www.waxahachiepharmacy.com/,,03/30/2021      ,09:42:23        ,-96.842847,32.406043
886,San Patricio County Health Dept,Other,,313 N Rachal,Sinton,San Patricio,313 N Rachal,78387,28.0336821632653,-97.5103819795918,0,260,0,260,,,,03/27/2021      ,10:23:19        ,-97.510382,28.033682
887,The Eddick Corporation,Pharmacy,,1015 Hillcrest Dr Ste B,Vernon,Wilbarger,1015 Hillcrest Dr Ste B,76384,34.1578959448756,-99.3125719512754,0,160,0,160,(940) 552-9501,http://www.edickins.com/,,03/30/2021      ,09:10:16        ,-99.312572,34.157896
888,Circle Drug,Pharmacy,,3211 N Robinson Dr,Waco,McLennan,"3211 North Robinson Drive, Waco, TX, USA",76706,31.5078843,-97.1279248,0,90,0,90,,,,03/29/2021      ,19:00:11        ,-97.127925,31.507884
889,LIVE HEALTHY CLINIC,Medical Practice,,WEST AVENUE,SAN ANTONIO,BEXAR,"8006 WEST AVENUE, SUITE 1",78202,29.5344888,-98.5205243,0,0,0,0,(210) 340-0801,,,03/28/2021      ,01:47:18        ,-98.520524,29.534489
890,The Medicine Shoppe Pharmacy #2015,Pharmacy,,3001 Joe Ramsey Blvd. E.,Greenville,Hunt,3001 Joe Ramsey Boulevard East,75401,33.1200689,-96.110728,0,0,0,0,(903) 455-7200,,,03/29/2021      ,22:58:05        ,-96.110728,33.120069
891,Encompass Health Rehabilitation Hospital - Abilene,Hospital,,6401 Directors Parkway,Abilene,Taylor,6401 Directors Parkway,79606,32.3716889100017,-99.744933443025,0,30,0,30,Non-Public,http://encompasshealth.com,,03/30/2021      ,06:06:01        ,-99.744933,32.371689
892,San Marcos High,Other,,,San Marcos,,2601 Rattler Rd,,29.8225546504403,-97.9496780611704,0,0,0,0,,,,03/26/2021      ,14:26:14        ,-97.949678,29.822555
893,"Laredo Downtown Pharmacy, Inc",Pharmacy,,,Laredo ,,1219 Matamoros St. ,78040,27.58081,-99.51957,0,0,0,0,,,,03/15/2021      ,13:56:43        ,-99.51957,27.58081
894,Healthville Pharmacy,Pharmacy,,7215 Mcpherson Rd,Laredo,Webb,7215 Mcpherson Rd,78041,27.5697923440345,-99.4727406089531,0,10,0,10,(956) 701-3349,https://www.mygnp.com/pharmacies/healthville-pharmacy-laredo-tx-78041/?utm_source=google&utm_medium=local&utm_campaign=localmaps&utm_content=5919925,,03/29/2021      ,17:32:56        ,-99.472741,27.569792
895,STONEWALL MEMORIAL HOSPITAL,Hospital,D,821 N Broadway St,Aspermont,Stonewall,821 N Broadway St,79502,33.150091070286,-100.227452786745,0,280,210,490,(940) 989-3551,http://www.stonewallhospital.org/,,03/30/2021      ,08:41:04        ,-100.227453,33.150091
896,El Campo Professional Pharmacy,Pharmacy,,1264 N Mechanic St,El Campo,Wharton,"1264 N Mechanic St, El Campo, TX 77437",77437,29.2075264,-96.2772534,0,0,0,0,,,,03/29/2021      ,15:01:01        ,-96.277253,29.207526
897,Adoue Community Health Network,Community Clinic,,1111 West Adoue,Alvin,Brazoria,1111 West Adoue,77511,29.4200314012851,-95.2544818301536,0,0,0,0,(281) 824-1480,https://mychn.org/adoue-family-health-center/,,03/29/2021      ,15:30:32        ,-95.254482,29.420031
898,Su Clinica - Harlingen Adults,Other,,1706 Treasure Hills Blvd,Harlingen,Cameron,1706 Treasure Hills Blvd,78550,26.171616581301,-97.6679206593892,0,0,0,0,,,,03/30/2021      ,07:57:03        ,-97.667921,26.171617
899,DHR Health - PSJA Employee Health Clinic,Other,,Gumwood,PHARR,Hidalgo County,201 S. GUMWOOD ST,78577,26.1923038542761,-98.1746499310627,0,0,0,0,(956) 362-8060,https://www.psjaisd.us/,,03/29/2021      ,15:02:54        ,-98.17465,26.192304
900,DHR HEALTH,Vaccine Hub,V,5501 South Mccoll Road,Edinburg,Hidalgo,5501 South Mccoll Road,78539,26.2526528286993,-98.2040896910264,9996,0,0,9996,956-362-8800,https://www.dhrhealth.com/patients-and-visitors/coronavirus-advisory,,03/30/2021      ,08:56:02        ,-98.20409,26.252653
901,Hardeman County Clinic,Community Clinic,,404 Mercer St,Quanah,Hardeman,404 Mercer St,79252,34.2968617634019,-99.7410497969142,0,200,65,265,(940) 663-6651,,,03/29/2021      ,08:03:18        ,-99.74105,34.296862
902,Magnolia Pharmacy,Pharmacy,,18230 Fm 1488 Rd Ste 100,Magnolia,Montgomery,18230 Fm 1488 Rd Ste 100,77354,30.2162282732753,-95.7481135776875,0,100,0,100,(281) 356-9089,https://www.mygnp.com/pharmacies/magnolia-pharmacy-magnolia-tx-77354/?utm_source=google&utm_medium=local&utm_campaign=localmaps&utm_content=4525448,,03/30/2021      ,07:18:11        ,-95.748114,30.216228
903,Axtells Rite-Value Pharmacy Inc.,Pharmacy,,304 1 2 Charlie St,Whitesboro,Texas,304 1/2 Charlie St,76273,33.6682641,-96.9052969,0,0,0,0,9035643216,,,03/30/2021      ,08:02:30        ,-96.905297,33.668264
904,"Med Time Pharmacy, Inc",Pharmacy,,Resler,El Paso,El Paso,641 N Resler Suite 306 And 307,79912,31.8507994,-106.5551565,0,0,265,265,915-584-6337,todd@medtimepharmacy.com,,03/29/2021      ,18:19:53        ,-106.555156,31.850799
905,SOLARA HOSPITAL HARLINGEN,Hospital,V,508 Victoria Ln, Harlingen,Cameron,"508 Victoria Ln, Harlingen, TX, 78550",78550,26.158673,-97.674428,0,0,0,0,(956) 425-9600,,,03/26/2021      ,15:05:39        ,-97.674428,26.158673
906,Kellum Family Medicine,Medical Practice,,3401 Roy Richard Dr,Schertz,Guadalupe,"3401 Roy Richard Drive, Schertz, TX, USA",78154,29.5852056,-98.2676236,0,0,0,0,,,,03/25/2021      ,06:28:48        ,-98.267624,29.585206
907,Hometown Healthcare Cotulla ,Medical Practice,,408 N Giraud St,Cotulla,La Salle,"408 North Giraud Street, Cotulla, TX 78014",78014,28.4396415,-99.2387,0,40,0,40,830-879-2279,no,,03/29/2021      ,09:15:03        ,-99.2387,28.439642
908,Arlington Community Health Center,Other,,979 N Cooper St,Arlington,Tarrant,979 N Cooper St,76011,32.7491288798944,-97.1123015453894,0,0,0,0,(817)625-4254,http://ntachc.org/,,03/26/2021      ,08:37:50        ,-97.112302,32.749129
