OBJECTID,NAME,TYPE,TSA,STREET,CITY,COUNTY,ADDRESS,ZIP,LATITUDE,LONGITUDE,PFIZER_AVAILABLE,MODERNA_AVAILABLE,PFIZER_AVAILABLE2,MODERNA_AVAILABLE2,JJ_AVAILABLE,VACCINES_AVAILABLE,VACCINES_AVAILABLE2,PublicPhone,WEBSITE,RemoveRecord,LAST_UPDATE_VAC,LAST_UPDATE_TIME_VAC,CESenabled,x,y
336,North East ISD,Other,,,San Antonio,Bexar,10333 BROADWAY ST,78217,29.5351334474088,-98.4482464527131,0,200,0,0,0,200,0,,,,04/21/2021      ,16:33:13        ,,-98.448246,29.535133
337,Walgreens Pharmacy 15515,Pharmacy,,5000 Teasley Ln,Denton,Denton,5000 Teasley Ln,76210,33.1465668990959,-97.1052901619606,0,300,0,0,100,400,0,(940) 382-5078,https://www.walgreens.com/locator/walgreens-5000+teasley+ln-denton-tx-76210/id=11515,,04/22/2021      ,11:05:24        ,,-97.10529,33.146567
338,Healing Internal Medicine Clinic,Medical Practice,Q,601 River Pointe Drive,CONROE,Montgomery,"601 River Pointe Drive, Suite 100",77304,30.2828781,-95.4641156,0,186,0,0,0,186,0,936-446-2227,,,04/22/2021      ,11:34:55        ,,-95.464116,30.282878
339,Valu Rite Pharmacy,Pharmacy,,709 Woodrow Wilson Ray Cir,Bridgeport,Wise,709 Woodrow Wilson Ray Circle,76426,33.2221782,-97.760303,0,100,0,0,245,345,0,(940) 683-2950,valurite_pharmacy@yahoo.com,,04/23/2021      ,12:14:30        ,,-97.760303,33.222178
340,BRC Healthcare Corporation,Medical Practice,,11503 Parsons Road,Manor,,11503 Parsons Road,78653,30.315705,-97.5142543,0,80,0,0,5,85,0,(512) 278-4550,,,04/23/2021      ,09:25:05        ,,-97.514254,30.315705
341,Randol Mill Pharmacy,Pharmacy,,1014 N Fielder Rd,Arlington,Tarrant,1014 North Fielder Road,76012,32.7492602,-97.1323622,0,400,0,0,0,400,0,,randolmillrx@aol.com,,04/24/2021      ,09:36:00        ,,-97.132362,32.74926
342,Medical Arts Clinic - Bay City,Other,,1120 Avenue G,Bay City,Matagorda,1120 Avenue G,77414,28.9928192744493,-95.9695459175276,0,280,0,240,0,280,240,(979) 245-5721,,,04/23/2021      ,09:49:19        ,,-95.969546,28.992819
343,The Vaz Clinic,Medical Practice,,1103 N Sarah Dewitt Dr,Gonzales,Gonzales,1103 N Sarah Dewitt Dr,78629,29.5156585,-97.4302997,0,70,0,0,0,70,0,,,,04/23/2021      ,16:45:54        ,,-97.4303,29.515659
344,"El Paso Medical Group, PA",Medical Practice,,550 S Mesa Hills Dr,El Paso,El Paso,550 South Mesa Hills Drive,79912,31.8172245,-106.532076,0,180,0,0,0,180,0,(915) 532-6069,,,04/23/2021      ,14:37:12        ,,-106.532076,31.817225
345,"SAENZ MEDICAL PHARMACY NOLANA, INC.",Pharmacy,,Nolana,McAllen,Hidalgo,"801 East Nolana Avenue, Ste 22",78504,26.237674,-98.2043383,0,180,0,0,0,180,0,(956) 687-2500,,,04/22/2021      ,18:05:50        ,,-98.204338,26.237674
346,LIFECARE PHARMACY OF AUSTIN LLC,Pharmacy,,3110 Nogalitos St STE 107,San Antonio,Bexar,"3110 Nogalitos Street, San Antonio, TX, USA",78225,29.3851856,-98.5246867,0,70,0,0,0,70,0,,,,04/23/2021      ,17:59:26        ,,-98.524687,29.385186
347,Next Level Urgent Care Hattie Mae,Other,,4400 West 18th Street,Houston,Harris,4400 West 18th Street,77091,29.8016274533244,-95.454337035983,0,0,3666,0,0,0,3666,(281) 869-3630,http://www.houstonisd.org/hisd,,04/23/2021      ,07:56:44        ,,-95.454337,29.801627
348,Next Level Urgent Care Tanglewood,Other,,5749 San Felipe Street,Houston,Harris,5749 San Felipe Street,77057,29.7499703707871,-95.478088164459,0,2320,3630,430,0,2320,4060,(281) 783-8162,https://www.nextlevelurgentcare.com/locations/tanglewood/?utm_source=TanglewoodGMB&utm_medium=organic.aspx,,04/23/2021      ,08:12:29        ,,-95.478088,29.74997
349,All Star Childrens Care Llc,Other,,128 N Salinas Blvd ,Donna,Hidalgo,128 N Salinas Blvd Ste B,78537,26.17133,-98.0423,0,70,0,10,0,70,10,,,,04/24/2021      ,10:20:55        ,,-98.0423,26.17133
350,Drug Emporium 284,Other,,5614 S BROADWAY AVE Tyler 75703,Tyler,Smith,5614 S BROADWAY AVE Tyler 75703,75703,32.2869616809008,-95.3013154151386,0,0,0,0,62,62,0,,,,04/24/2021      ,14:21:40        ,,-95.301315,32.286962
351,Walgreens Pharmacy 07775,Pharmacy,,,,,"560 RAYFORD RD Spring, TX 77386",,30.1266058426865,-95.4343238728873,0,330,0,0,0,330,0,(281) 298-0040,https://www.walgreens.com/locator/walgreens-560+rayford+rd-spring-tx-77386/id=7775,,04/24/2021      ,17:58:45        ,,-95.434324,30.126606
352,Texas Direct Medical Care,Medical Practice,,6507 Jester Blvd BLDG 5 STE 511,Austin,Travis,"6507 Jester Boulevard, Austin, TX, USA",78750,30.3695075,-97.8004289,0,150,0,0,0,150,0,,,,04/23/2021      ,12:43:23        ,,-97.800429,30.369508
353,Weslaco Fire/EMS Department,Other,,,Weslaco,Hidalgo,119 E 5TH ST,78596,26.1575565446251,-97.9898887310631,0,1230,0,0,0,1230,0,,,,04/22/2021      ,21:14:32        ,,-97.989889,26.157557
354,ADVANCED DIAGNOSTIC HOSPITAL EAST,Hospital,Q,12950 East Freeway Ste 100, Houston ,Harris,"12950 East Freeway Ste 100, Houston , TX, 77015",77015,29.770612,-95.200365,0,0,350,30,0,0,380,(713) 330-3887,,,04/24/2021      ,09:10:12        ,,-95.200365,29.770612
355,Crawford Pharmacy Of Pleasanton LLC,Pharmacy,,145 W Hart Ave,San Antonio,Bexar,145 W Hart Ave,78214,29.3786524,-98.504035,0,90,0,0,95,185,0,(210) 932-1200,,,04/23/2021      ,18:00:39        ,,-98.504035,29.378652
356,ADMT Solutions LLC,Other,,,San Antonio,,8645 FREDERICKSBURG RD ,78240,29.5232134653803,-98.5751921178595,0,110,0,0,0,110,0,,,,04/23/2021      ,15:28:30        ,,-98.575192,29.523213
357,Southside Medical Clinic,Community Clinic,,544 W Seminary Dr,Fort Worth,Tarrant,544 West Seminary Drive,76115,32.685241,-97.3307702,0,260,0,0,0,260,0,(469) 235-9135,,,04/24/2021      ,00:13:29        ,,-97.33077,32.685241
358,"Adult And Pediatric Allergy, Asthma And Immunology",Medical Practice,,,San Antonio,TX,8001 Broadway St,78209,29.5076114,-98.4665944,0,191,0,0,0,191,0,,,,04/23/2021      ,21:17:51        ,,-98.466594,29.507611
359,Southeast Dallas Health Center ,Community Clinic,,9202 Elam Rd,Dallas,Dallas,"9202 Elam Road, Dallas, TX, USA",75217,32.7180079,-96.6625496,0,200,0,0,0,200,0,,,,04/23/2021      ,08:00:03        ,,-96.66255,32.718008
360,Walgreens Pharmacy 04014,Pharmacy,,1804 E Hebron Pkwy,Carrollton,Denton,1804 E Hebron Pkwy,75010,33.024623032205,-96.8864038013324,0,400,0,0,100,500,0,(972) 939-1977,https://www.walgreens.com/locator/walgreens-1804+e+hebron+pkwy-carrollton-tx-75010/id=4014,,04/24/2021      ,07:51:02        ,,-96.886404,33.024623
361,Brookshires Pharmacy 51,Pharmacy,,100 Rice Rd,Tyler,Smith,100 Rice Rd,75703,32.294814536485,-95.30269189519,0,0,0,0,110,110,0,(903) 561-7943,https://www.brookshires.com/covid-19-information,,04/24/2021      ,18:16:21        ,,-95.302692,32.294815
362,Trail Creek Pharmacy,Pharmacy,,2700 Tibbets Dr,Bedford,Tarrant,"2700 Tibbets Drive, Bedford, TX, USA",5928,32.8324699,-97.1227414,0,320,0,0,20,340,0,,,,04/23/2021      ,17:34:38        ,,-97.122741,32.83247
363,Randalls Pharmacy 2485,Pharmacy,,2025 W Ben White Blvd,Austin,Travis,2025 W Ben White Blvd,78704,30.2301356570002,-97.7896227677305,0,110,0,0,175,285,0,(512) 441-7865,https://local.pharmacy.randalls.com/tx/austin/2025-w-ben-white-blvd.html,,04/24/2021      ,17:56:25        ,,-97.789623,30.230136
364,"Broadmoor Healthcare Holdings, LLC",Community Clinic,,1317 Picadilly Dr #B201,Pflugerville,Travis,"1317 Picadilly Drive, Pflugerville, TX, USA",78660,30.4668839,-97.6458258,0,77,0,0,0,77,0,,,,04/22/2021      ,16:06:36        ,,-97.645826,30.466884
365,Best Discount Pharmacy,Pharmacy,,,LUBBOCK,,2316 34TH ST ,79411,33.5638080614936,-101.866654215119,0,150,0,310,0,150,310,(806)795-4353,,,04/23/2021      ,17:52:43        ,,-101.866654,33.563808
366,BSLMG Agape Physicians,Medical Practice,,6769 Lake Woodlands Dr,The Woodlands,Montgomery,6769 Lake Woodlands Drive,77382,30.1838907,-95.5380647,0,290,0,0,0,290,0,(281) 210-1200,,,04/23/2021      ,12:46:59        ,,-95.538065,30.183891
367,Sharyland Medical Clinic,Community Clinic,,Griffin Pkwy,Mission,Hidalgo,2118 East Griffin Parkway,75872,26.224271,-98.2885297,0,150,0,0,0,150,0,(956) 581-2763,,,04/23/2021      ,11:57:27        ,,-98.28853,26.224271
368,Felici Pediatric Clinic,Medical Practice,,6900 N 10th St,McAllen,Hidalgo,6900 N 10th St,78504,26.2638484,-98.2189931,0,173,0,0,0,173,0,(956) 686-2229,,,04/23/2021      ,17:04:26        ,,-98.218993,26.263848
369,DeraMed Specialty Pharmacy,Pharmacy,,1001 Matlock Rd STE 105,MANSFIELD,TARRANT,1001 Matlock Rd STE 105,76063,32.5790622655744,-97.1026938594632,0,160,0,0,0,160,0,817-592-3636,,,04/22/2021      ,09:59:34        ,,-97.102694,32.579062
370,Family Medical Day and Night Clinic,Medical Practice,,,Pharr,Hidalgo,1002 W Sam Houston Ste 4,78577,26.189946,-98.1976415,0,140,0,0,0,140,0,,,,04/24/2021      ,07:48:23        ,,-98.197641,26.189946
371,Destination Health,Medical Practice,,900 E Southlake Blvd,Southlake,Tarrant,900 E Southlake Blvd,76092,32.9415239,-97.1375362,0,200,0,0,0,200,0,(817) 310-6050,OPERATIONSMGR@DESTINATIONHEALTH.COM,,04/23/2021      ,14:27:06        ,,-97.137536,32.941524
372,"Lisa M. Buell, M.D. ,P.A.",Other,,6250 John Ryan Dr,Fort Worth,Tarrant,6250 John Ryan Drive,76132-4115,32.6589776,-97.4224402,0,170,0,0,0,170,0,(817) 300-4332,,,04/23/2021      ,15:36:43        ,,-97.42244,32.658978
373,Questcare Medical Clinic At Fort Worth,Other,,301 Clifford Center Dr,Fort Worth,Tarrant,301 Clifford Center Dr Ste 115 Fort Worth 76108,76108,32.7646971720839,-97.4795610444542,0,167,0,0,0,167,0,(817) 737-6552,Healthcaremedicalclinic.com,,04/23/2021      ,17:32:52        ,,-97.479561,32.764697
374,RGV ADULT AND INTERNAL MEDICINE ,Other,,1010 James St,Weslaco,Hidalgo,1010 James Street,78596,26.150255,-97.9767839,0,91,0,0,0,91,0,,,,04/23/2021      ,13:16:02        ,,-97.976784,26.150255
375,EDNA PHARMACY LLC,Other,,,Edna ,,604 N WELLS ST ,77957,28.9826995278405,-96.6487935177932,200,200,50,50,0,400,100,,ednapharmacy@gmail.com,,04/22/2021      ,18:03:48        ,,-96.648794,28.9827
376,"Jameson Bowles DO, PLLC",Community Clinic,,Hwy 59,New Caney,Montgomery,17516 US Hwy 59 suite 100,77357,30.1913308,-95.1924182,0,170,0,0,0,170,0,(832) 855-3080,v.larson@tx-urgentcare.com,,04/24/2021      ,13:40:00        ,,-95.192418,30.191331
377,"InHouse Physicians, SC",Medical Practice,,1001 Louisiana St,Houston,Harris,"1001 Louisiana Street, Houston, TX, USA",77002,29.7578446,-95.3673942,0,419,0,0,0,419,0,,,,04/23/2021      ,07:10:38        ,,-95.367394,29.757845
378,Texas Health Family Care #A51,Other,,, FORT WORTH,,7630 N BEACH ST STE 140,76137,32.8787276182384,-97.2888816894443,0,100,0,0,0,100,0,,,,04/23/2021      ,13:24:28        ,,-97.288882,32.878728
379,Brother Bills Helping Hand,Community Clinic,,N Westmoreland Rd,Dallas,Texas,"3906 N. Westmoreland Rd., ",75212,32.7894033,-96.8733741,0,130,0,0,0,130,0,(817) 992-2075,,,04/23/2021      ,07:46:15        ,,-96.873374,32.789403
380,The Cure Med Clinic,Other,,701 W 7th St,Austin,Travis,"701 West 7th Street, Austin, TX, USA",78701,30.270791,-97.749751,0,45,0,0,0,45,0,,,,04/23/2021      ,15:16:15        ,,-97.749751,30.270791
381,Vital Care Clinic LLC,Community Clinic,,"6805 NE Loop 820, Suite 408",North Richland Hills,TX,"6805 NE Loop 820, Suite 408",76180,32.8410626,-97.2351582,0,170,0,0,0,170,0,,,,04/22/2021      ,16:29:35        ,,-97.235158,32.841063
382,Border Clinic,Other,,,LAREDO,,1405 JACAMAN RD STE 104,78041,27.56188,-99.47267,0,200,0,0,0,200,0,,,,04/23/2021      ,14:00:48        ,,-99.47267,27.56188
383,Lifecare Pharmacy - San Antonio,Pharmacy,,315 N San Saba,San Antonio,Bexar,"315 North San Saba, San Antonio, TX, USA",78207,29.4278921,-98.5001541,0,20,0,0,85,105,0,,,,04/23/2021      ,18:56:19        ,,-98.500154,29.427892
384,Walgreens Pharmacy 02954,Federal Allocation,,,Lake Jackson,,131 OYSTER CREEK DR,77566,29.0456213199945,-95.481716946265,0,240,0,0,0,240,0,979-292-0328,https://www.walgreens.com/locator/walgreens-131+oyster+creek+dr-lake+jackson-tx-77566/id=2954,,04/24/2021      ,16:03:39        ,,-95.481717,29.045621
385,Questcare Medical Clinic At Arlington,Other,,3051 S Center St,Arlington,,3051 S CENTER ST Arlington 76014,76014,32.6949893468141,-97.107979830961,0,138,0,0,0,138,0,(469) 518-4803,Healthcaremedicalclinic.com,,04/23/2021      ,17:24:39        ,,-97.10798,32.694989
386,Questcare Medical Clinic At Dallas,Other,,12200 Park Central dr,Dallas,Dallas,12200 PARK CENTRAL DR STE 100 Dallas 75251,75251,32.9142904820448,-96.7748966867812,0,145,0,0,0,145,0,(469) 804-8323,Healthcaremedicalclinic.com,,04/23/2021      ,17:30:25        ,,-96.774897,32.91429
387,Addis Pharmacy ,Pharmacy,,3305 S Mayhill Rd ste 101 ,Denton,Denton,3305 South Mayhill Road ste 101 ,76208,33.1736432,-97.0873267,0,20,0,80,0,20,80,,,,04/21/2021      ,17:55:47        ,,-97.087327,33.173643
388,SUPERCARE PHARMACY,Pharmacy,,13480 VETERANS MEMORIAL DR SUITE R5,HOUSTON,HARRIS,13480 VETERANS MEMORIAL DR STE R5,77014,29.9815411,-95.493097,0,0,0,0,40,40,0,(281) 701-2155,,,04/23/2021      ,22:15:13        ,,-95.493097,29.981541
389,Grey Canyon Family Medicine,Medical Practice,,19054 Stone Oak Pkwy,San Antonio,Bexar,19054 Stone Oak Parkway,78258,29.6230008,-98.4940677,1117,0,0,0,0,1117,0,(210) 447-9275,business@mydrmac.com,,04/24/2021      ,19:29:21        ,,-98.494068,29.623001
390,FAMILY HEALTHWATCH,Medical Practice,,4041 W WHEATLAND ROAD ,DALLAS,dallas,4041 West Wheatland Road,75237,32.6476089,-96.8861685,970,0,0,0,0,970,0,(214) 432-2472,familyhealthwatch@att.net,,04/23/2021      ,18:09:43        ,,-96.886168,32.647609
391,Paola D Wiernik MD PLLC,Medical Practice,,5513 N McColl Rd,McAllen,Hidalgo,5513 N McColl Rd,78504,26.25063,-98.20498,0,30,0,0,0,30,0,956-668-0700,,,04/23/2021      ,17:38:48        ,,-98.20498,26.25063
392,"Trial Clinsultant, LLC",Medical Practice,,9 Medical Pkwy,Farmers Branch,Dallas,"9 Medical Parkway, STE. 304",75234,32.915648,-96.8683553,1158,0,0,0,0,1158,0,(469) 225-5800,,,04/22/2021      ,16:27:18        ,,-96.868355,32.915648
393,TOMAGWA HealthCare Ministries,Community Clinic,,455 School St,Tomball,Harris,455 SCHOOL ST STE 30 TOMBALL 77375,77375,30.0873730477041,-95.617870140307,0,100,0,100,0,100,100,,,,04/19/2021      ,15:03:40        ,,-95.61787,30.087373
394,Kelsey Seybold Ft Bend Diagnostic Ctr,Medical Practice,,11555 University Blvd,Sugar Land,Fort Bend,11555 University Blvd,77478,29.6106819154744,-95.6417237015634,1458,0,0,0,80,1538,0,(713) 442-9100,https://www.kelsey-seybold.com/find-a-location/fort-bend-medical-and-diagnostic-center,,04/23/2021      ,08:51:13        ,,-95.641724,29.610682
395,Treehouse Pediatrics,Medical Practice,,1001 Little Oak Way,Round Rock,Williamson,"1001 Little Oak Way, Round Rock, TX, USA",5516,30.4950627,-97.7238061,0,70,0,0,0,70,0,,,,04/22/2021      ,19:13:23        ,,-97.723806,30.495063
396,"Alamo City Urgent Care, LLC",Medical Practice,,8223 Marbach Rd,San Antonio,Bexar,"8223 Marbach Rd, San Antonio, TX, USA",78227,29.419167,-98.6539267,0,170,0,0,0,170,0,,,,04/22/2021      ,17:57:55        ,,-98.653927,29.419167
397,Family Medical Group Of Texarkana - Texarkana - 2101 Galleria Oaks,Other,,GALLERIA OAKS DR,Texarkana,Bowie,2101 GALLERIA OAKS DR TEXARKANA 75503,75503,33.4691165,-94.0661834,190,190,0,0,0,380,0,,,,04/23/2021      ,16:10:06        ,,-94.066183,33.469117
398,International Travel Solutions - Grapevine,Medical Practice,,1340 S Main St,Grapevine,Tarrant,"1340 South Main Street, Grapevine, TX, USA",76051,32.9260911,-97.0787145,0,50,0,0,0,50,0,,,,04/24/2021      ,07:23:49        ,,-97.078714,32.926091
399,Midland Memorial Hospital Main,Vaccine Hub,J,400 Rosalind Redfern Grover Pkwy,Midland,Midland,400 Rosalind Redfern Grover Pkwy,79701,31.9974792618293,-102.100177324424,5118,0,23400,0,0,5118,23400,432-686-8773,https://www.midlandhealth.org/vaccine,,04/22/2021      ,18:19:36        ,,-102.100177,31.997479
400,Presbyterian Pan American,Other,,223 N Fm 772,Kingsville,Kleberg,223 N FM 772 KINGSVILLE 78363,78363,27.3908721855471,-97.8224169305685,0,50,0,0,0,50,0,,,,04/23/2021      ,14:10:07        ,,-97.822417,27.390872
401,Midwestern State University Vinson Student Health Center,Other,,3410 Taft Blvd,Wichita Falls,Wichita Falls,3410 Taft Blvd Wichita Falls 76308,76308,33.8717906116084,-98.5214991649914,0,0,0,0,1170,1170,0, (940) 397-4231,https://msutexas.edu/healthcenter/,,04/16/2021      ,09:10:02        ,,-98.521499,33.871791
402,Fort Worth Diagnostic Clinic,Medical Practice,,12th Avenue,Fort Worth,Tarrant,"1001 12th Avenue, Fort Worth, TX, USA",76104,32.73505,-97.3471251,0,90,0,0,0,90,0,,,,04/22/2021      ,15:42:27        ,,-97.347125,32.73505
403,US Renal Care,Other,,6801 MCPHERSON RD,Laredo,webb,"6801 MCPHERSON RD STE 107, Laredo, Tx 78041",78041,27.564981,-99.4731318,0,15,0,0,0,15,0,(956) 725-1202,https://www.usrenalcare.com/locations/points/laredo.html,,04/23/2021      ,18:59:41        ,,-99.473132,27.564981
404,Lamesa Primary Care Clinic,Other,,1502 N. Ave K,Lamesa,Dawson,"1502 North Avenue K, Lamesa, TX, USA",79331,32.7434382,-101.9661184,0,0,0,0,100,100,0,(806) 894 7842,,,04/22/2021      ,17:04:17        ,,-101.966118,32.743438
405,Village Health Partners- McKinney,Community Clinic,,,Mckinney,Collin,7300 Eldorado Parkway Ste 200,75070,33.1752777209845,-96.7136640154526,0,0,0,0,20,20,0,+1 214 964 0304,https://villagehealthpartners.com/mckinney-medical-village,,03/26/2021      ,17:25:13        ,,-96.713664,33.175278
406,HILL REGIONAL HOSPITAL,Hospital,M,101 Circle Dr,Hillsboro,Hill,101 Circle Dr,76645,32.0122258374529,-97.0992588797115,102,460,0,0,90,652,0,(254) 580-8500,https://www.hillregionalhospital.com/?utm_campaign=gmb-website&utm_medium=organic&utm_source=google,,04/22/2021      ,15:58:26        ,,-97.099259,32.012226
407,Tom Thumb Pharmacy 3854,Pharmacy,,4000 William D Tate Ave,Grapevine,Tarrant,"4000 William D Tate Avenue, Grapevine, TX, USA",76051,32.8923844,-97.1020419,300,0,300,30,175,475,330,(817) 785-1010,,,04/24/2021      ,16:37:11        ,,-97.102042,32.892384
408,Tom Thumb Pharmacy 3658,Pharmacy,,2755 N Collins St,Arlington,Tarrant,2755 N Collins St,76006,32.784177368872,-97.09535391866,0,140,0,0,150,290,0,(817) 276-5370,https://local.pharmacy.tomthumb.com/tx/arlington/2755-n-collins-st.html,,04/24/2021      ,16:59:35        ,,-97.095354,32.784177
409,Tom Thumb Pharmacy 3645,Pharmacy,,2200 14th St,Plano,Collin,2200 14th St,75074,33.0179536356671,-96.6830878316813,0,0,0,0,20,20,0,(972) 423-4107,https://local.pharmacy.tomthumb.com/tx/plano/2200-e-14th-st.html,,04/24/2021      ,18:16:23        ,,-96.683088,33.017954
410,Tom Thumb Pharmacy 3641,Pharmacy,,3411 Custer Pkwy,Richardson,Dallas,3411 Custer Pkwy,75080,32.9995435816233,-96.729445875031,1236,0,0,0,130,1366,0,(972) 470-1372,https://local.pharmacy.tomthumb.com/tx/richardson/3411-custer-pkwy.html,,04/23/2021      ,20:49:45        ,,-96.729446,32.999544
411,Tom Thumb Pharmacy 3625,Pharmacy,,302 S Park Blvd,Grapevine,Tarrant,302 S Park Blvd,76051,32.9390940922028,-97.0987030757117,0,0,0,0,245,245,0,(817) 481-2598,https://local.pharmacy.tomthumb.com/tx/grapevine/302-s-park-blvd.html,,04/23/2021      ,19:40:53        ,,-97.098703,32.939094
412,Tom Thumb Pharmacy 3623,Pharmacy,,210 E Pleasant Run Rd,Desoto,Dallas,210 E Pleasant Run Rd,75115,32.6040924725139,-96.8558940090499,18,0,0,0,170,188,0,(972) 274-7008,https://local.pharmacy.tomthumb.com/tx/desoto/210-e-pleasant-run-rd.html,,04/24/2021      ,17:34:24        ,,-96.855894,32.604092
413,Tom Thumb Pharmacy 3622,Pharmacy,,6377 Camp Bowie Blvd,Fort Worth,Tarrant,6377 Camp Bowie Blvd,76116,32.7265886230051,-97.4203513178137,0,0,0,0,200,200,0,(817) 731-2977,https://local.pharmacy.tomthumb.com/tx/fort-worth/6377-camp-bowie-blvd.html,,04/24/2021      ,16:51:58        ,,-97.420351,32.726589
414,Tom Thumb Pharmacy 3621,Pharmacy,,4010 N Macarthur Blvd Ste 10,Irving,Dallas,4010 N Macarthur Blvd Ste 10,75038,32.8598250721792,-96.9589280759021,0,210,96,0,50,260,96,(972) 650-2090,https://local.pharmacy.tomthumb.com/tx/irving/4010-n-macarthur-blvd.html,,04/23/2021      ,19:40:25        ,,-96.958928,32.859825
415,Tom Thumb Pharmacy 3617,Pharmacy,,2611 W Park Row Dr,Arlington,Tarrant,2611 W Park Row Dr,76013,32.7213984647401,-97.1518016779571,210,70,0,0,300,580,0,(817) 459-4124,https://local.pharmacy.tomthumb.com/tx/arlington/2611-w-park-row-dr.html,,04/24/2021      ,17:46:17        ,,-97.151802,32.721398
416,Tom Thumb Pharmacy 3614,Pharmacy,,315 S Hampton Rd,Dallas,Dallas,315 S Hampton Rd,75208,32.7425859881298,-96.8569475304604,0,10,0,0,570,580,0,(214) 331-0169,https://local.pharmacy.tomthumb.com/tx/dallas/315-s-hampton-rd.html,,04/24/2021      ,17:38:40        ,,-96.856948,32.742586
417,Tom Thumb Pharmacy 3608,Pharmacy,,7700 N W Hwy,Dallas,Dallas,7700 N W Hwy,75225,32.8653699312661,-96.7740344986199,15,0,0,50,240,255,50,(214) 346-1030,https://local.pharmacy.tomthumb.com/tx/dallas/7700-northwest-hwy.html,,04/24/2021      ,18:08:44        ,,-96.774034,32.86537
418,Tom Thumb Pharmacy 3597,Pharmacy,,11920 Preston Rd,Dallas,Dallas,11920 Preston Rd,75230,32.9109161034743,-96.8009998355068,126,10,126,10,2740,2876,136,(972) 980-4915,https://local.pharmacy.tomthumb.com/tx/dallas/11920-preston-rd.html,,04/24/2021      ,16:46:28        ,,-96.801,32.910916
419,Tom Thumb Pharmacy 3582,Pharmacy,,18212 Preston Rd,Dallas,Collin,18212 Preston Rd,75252,32.9997849804348,-96.7936670113325,12,0,0,0,0,12,0,(972) 985-2250,https://local.pharmacy.tomthumb.com/tx/dallas/18212-preston-rd.html,,04/22/2021      ,20:01:52        ,,-96.793667,32.999785
420,Tom Thumb Pharmacy 3579,Pharmacy,,900 W Mcdermott Dr,Allen,Collin,900 W Mcdermott Dr,75013,33.1018673410183,-96.681838676651,24,0,0,0,85,109,0,(214) 495-3718,https://local.pharmacy.tomthumb.com/tx/allen/900-w-mcdermott-dr.html,,04/24/2021      ,17:49:35        ,,-96.681839,33.101867
421,Tom Thumb Pharmacy 3563,Pharmacy,,633 W Wheatland Rd,Duncanville,Dallas,633 W Wheatland Rd,75116,32.6475320209972,-96.9228330612755,0,0,0,0,149,149,0,(972) 780-1153,https://local.pharmacy.tomthumb.com/tx/duncanville/633-w-wheatland-rd.html,,04/24/2021      ,17:53:20        ,,-96.922833,32.647532
422,Tom Thumb Pharmacy 3560,Pharmacy,,8698 Skillman St,Dallas,Dallas,8698 Skillman St,75243,32.8967915069761,-96.7215697358926,84,0,0,0,135,219,0,(214) 340-1368,https://local.pharmacy.tomthumb.com/tx/dallas/8698-skillman-st.html,,04/24/2021      ,16:22:34        ,,-96.72157,32.896792
423,Tom Thumb Pharmacy 3099,Pharmacy,,551 Laurence Dr,Heath,Rockwall,"551 Laurence Drive, Heath, TX, USA",1947,32.8421818,-96.4705162,0,0,0,0,185,185,0,(469) 651-6370,,,04/24/2021      ,17:30:42        ,,-96.470516,32.842182
424,Tom Thumb Pharmacy 2990,Pharmacy,,7117 Inwood Rd,Dallas,Dallas,7117 Inwood Rd,75209,32.8443818133531,-96.8214965224369,108,0,96,0,200,308,96,(214)350-3583,https://local.tomthumb.com/tx/dallas/7117-inwood-rd.html?utm_source=G&utm_medium=Maps&utm_campaign=G+Places,,04/24/2021      ,17:07:46        ,,-96.821497,32.844382
425,Tom Thumb Pharmacy 2964,Pharmacy,,3070 North Goliad Street,Rockwall,Rockwall,"3070 North Goliad Street, Rockwall, TX, USA",75087,32.9645094,-96.4624985,0,0,0,0,140,140,0,(972)961-9335,,,04/24/2021      ,17:08:51        ,,-96.462498,32.964509
426,Tom Thumb Pharmacy 2963,Pharmacy,,5550 Fm 423,Frisco,Denton,5550 Fm 423,75036,33.125445006008,-96.8887690067705,0,0,0,0,195,195,0,(214) 494-6226,https://local.pharmacy.tomthumb.com/tx/frisco/5550-fm-423.html,,04/22/2021      ,18:26:17        ,,-96.888769,33.125445
427,Tom Thumb Pharmacy 2595,Pharmacy,,3945 Legacy Drive,Plano,Collin,3945 Legacy Drive,75023,33.0719384332435,-96.7701083080616,0,0,0,0,2280,2280,0,(972) 491-2210,https://local.pharmacy.tomthumb.com/tx/plano/3945-legacy-dr.html,,04/24/2021      ,17:01:14        ,,-96.770108,33.071938
428,Tom Thumb Pharmacy 2581,Pharmacy,,4848 Preston Rd,Frisco,Collin,4848 Preston Rd,75034,33.1187524335081,-96.8054639533184,0,0,200,0,195,195,200,(972) 377-1812,https://local.pharmacy.tomthumb.com/tx/frisco/4848-preston-rd.html,,04/24/2021      ,14:16:54        ,,-96.805464,33.118752
429,Tom Thumb Pharmacy 2580,Federal Allocation,,100 West Southlake Boulevard,Southlake ,Tarrent,"100 West Southlake Boulevard, Southlake, TX, USA",76092,32.9421608,-97.1524292,0,0,0,0,200,200,0,(817)421-6530,,,04/23/2021      ,18:33:23        ,,-97.152429,32.942161
