OBJECTID,NAME,TYPE,TSA,STREET,CITY,COUNTY,ADDRESS,ZIP,LATITUDE,LONGITUDE,PFIZER_AVAILABLE,MODERNA_AVAILABLE,PFIZER_AVAILABLE2,MODERNA_AVAILABLE2,JJ_AVAILABLE,VACCINES_AVAILABLE,VACCINES_AVAILABLE2,PublicPhone,WEBSITE,RemoveRecord,LAST_UPDATE_VAC,LAST_UPDATE_TIME_VAC,CESenabled,x,y
197,CVS PHARMACY 10521,Federal Allocation,,1401 University Avenue,Lubbock,Lubbock,1401 University Avenue,79401,33.582457,-101.870537,2001,0,1181,0,0,2001,1181,,,,04/26/2021      ,00:00:00        ,,-101.870537,33.582457
198,CVS PHARMACY 7236,Federal Allocation,,2565 W. Washington St.,Stephenville,Erath,2565 W. Washington St.,76401,32.2073283,-98.2338687,1601,0,1240,0,0,1601,1240,,,,04/26/2021      ,00:00:00        ,,-98.233869,32.207328
199,CVS Pharmacy 10840,Federal Allocation,,, MATHIS,,213 E SAN PATRICIO AVE,78368,28.0935915961461,-97.8262890732897,1589,0,1116,0,0,1589,1116,,,,04/26/2021      ,00:00:00        ,,-97.826289,28.093592
200,CVS PHARMACY 7499,Federal Allocation,,685 Hwy 96 South,Silsbee,Hardin,685 Hwy 96 South,77656,30.3432267280845,-94.181229559761,1855,0,1220,0,0,1855,1220,,,,04/26/2021      ,00:00:00        ,,-94.18123,30.343227
201,CVS PHARMACY 656,Federal Allocation,,1000 E King Ave,Kingsville,Kleberg,1000 E King Ave,78363,27.5163896,-97.8579394,1841,0,1295,0,0,1841,1295,,,,04/26/2021      ,00:00:00        ,,-97.857939,27.51639
202,CVS PHARMACY 6822,Federal Allocation,,5256 Burnet Rd,Austin,Travis,5256 Burnet Rd Ste B,78756,30.3254142,-97.7425434,1379,0,720,0,0,1379,720,,,,04/26/2021      ,00:00:00        ,,-97.742543,30.325414
203,CVS MINUTE CLINIC 3190,Federal Allocation,,9101 HIGHWAY 6 N, HOUSTON,,9101 HIGHWAY 6 N,77095,29.9103339773768,-95.6293646582921,1105,0,931,0,0,1105,931,+12818593210,,,04/26/2021      ,00:00:00        ,,-95.629365,29.910334
204,CVS PHARMACY 10446,Federal Allocation,,,Laredo,,1019 E Calton Rd Laredo 78041,78041,27.5406801575938,-99.4845037014781,511,0,454,0,0,511,454,956-723-4800,https://www.cvs.com/store-locator/cvs-pharmacy-address/1019+East+Calton+Rd-Laredo-TX-78041/storeid=10446?WT.mc_id=LS_GOOGLE_RX_10446,,04/26/2021      ,00:00:00        ,,-99.484504,27.54068
205,CVS PHARMACY 7151,Federal Allocation,,,Humble,,8000 N. Sam Houston Pkwy East.,77396,29.93801515915,-95.2695242447146,615,0,501,0,0,615,501,,,,04/26/2021      ,00:00:00        ,,-95.269524,29.938015
206,CVS PHARMACY 8962,Federal Allocation,,2015 South 77 Sunshine Strip,Harlingen,Cameron,2015 South 77 Sunshine Strip,78550,26.1730699,-97.6748087,644,0,525,0,0,644,525,,,,04/26/2021      ,00:00:00        ,,-97.674809,26.17307
207,CVS PHARMACY 1368,Federal Allocation,,101 LOOP 59,ATLANTA,Cass,101 LOOP 59 ATLANTA 75551,75551,33.1129935345881,-94.1838125556471,2942,0,2113,0,0,2942,2113,+19037995024,https://www.cvs.com/store-locator/cvs-pharmacy-address/101+Loop+59+North-Atlanta-TX-75551/storeid=1368,,04/26/2021      ,00:00:00        ,,-94.183813,33.112994
208,CVS PHARMACY 6904,Federal Allocation,,4922 S Broadway Ave,Tyler,Smith,4922 S Broadway Ave,75703,32.2953880022632,-95.2999076732189,1145,0,972,0,0,1145,972,,,,04/26/2021      ,00:00:00        ,,-95.299908,32.295388
209,CVS PHARMACY 7742,Federal Allocation,,5659 Lemmon Ave,Dallas,Dallas,5659 Lemmon Ave,75209,32.8293783101826,-96.8264837462247,497,0,342,0,0,497,342,,,,04/26/2021      ,00:00:00        ,,-96.826484,32.829378
210,CVS PHARMACY 06901,Federal Allocation,,,Gainesville,Cooke,1520 N Grand Ave,76240,33.64384,-97.13233,1418,0,1157,0,0,1418,1157,,,,04/26/2021      ,00:00:00        ,,-97.13233,33.64384
211,CVS MINUTE CLINIC 3894,Federal Allocation,,,SAN ANTONIO ,,120 E SONTERRA BLVD,78258,29.616034289141,-98.4929930876952,433,0,490,0,0,433,490,,,,04/26/2021      ,00:00:00        ,,-98.492993,29.616034
212,CVS PHARMACY 7436,Federal Allocation,,601 S Jefferson Ave,Mount Pleasant,Titus,601 S Jefferson Ave,75455,33.1504597152198,-94.9673699462188,555,0,434,0,0,555,434,,,,04/26/2021      ,00:00:00        ,,-94.96737,33.15046
213,CVS PHARMACY 4783,Federal Allocation,,"608 North Slide Rd.,",Lubbock,Lubbock,"608 North Slide Rd.,",79416,33.607498,-101.923936,2,0,2,0,0,2,2,,,,04/26/2021      ,00:00:00        ,,-101.923936,33.607498
214,CVS Pharmacy 10579,Federal Allocation,,4600 Broadway St.,Alamo Heights,Bexar,4600 Broadway St.,78209,29.4684872,-98.465559,867,0,482,0,0,867,482,,,,04/26/2021      ,00:00:00        ,,-98.465559,29.468487
215,CVS PHARMACY 6850,Federal Allocation,,1424 NORTH ST,Nacogdoches,Nacogdoches,1424 NORTH ST,75961,31.6154398,-94.654287,464,0,345,0,0,464,345,,,,04/26/2021      ,00:00:00        ,,-94.654287,31.61544
216,CVS PHARMACY 7120,Federal Allocation,,11600 Shadow Creek Pkwy.,Pearland,Brazoria,11600 Shadow Creek Pkwy.,77584,29.5787954786158,-95.3987280579222,2173,0,956,0,0,2173,956,,,,04/26/2021      ,00:00:00        ,,-95.398728,29.578795
217,CVS PHARMACY 6978,Federal Allocation,,4600 Southwest Pkwy,Wichita Falls,Wichita,4600 Southwest Pkwy,76310,33.8585428,-98.5639037,1423,0,1152,0,0,1423,1152,,,,04/26/2021      ,00:00:00        ,,-98.563904,33.858543
218,CVS PHARMACY 7435,Federal Allocation,,East Southcross Blvd.,San Antonio,Bexar,2920 East Southcross Blvd.,78223,29.3756802653865,-98.4506897595079,646,0,378,0,0,646,378,,,,04/26/2021      ,00:00:00        ,,-98.45069,29.37568
219,CVS PHARMACY 6514,Federal Allocation,,1325 Fm 1960 Road West,Houston,Harris,1325 Fm 1960 Road West,77090,30.0140077,-95.4518245,177,0,155,0,0,177,155,,,,04/26/2021      ,00:00:00        ,,-95.451824,30.014008
220,CVS PHARMACY 4186,Federal Allocation,,1950 Bagdad Rd.,Cedar Park,Williamson,1950 Bagdad Rd.,78613,30.5309383432026,-97.8447535459995,1991,0,1379,0,0,1991,1379,,,,04/26/2021      ,00:00:00        ,,-97.844754,30.530938
221,CVS PHARMACY 7575,Federal Allocation,,,5012 Trail Lake Dr,76133,,,32.6717206852765,-97.3761889311552,2710,0,1819,0,0,2710,1819,,,,04/26/2021      ,00:00:00        ,,-97.376189,32.671721
222,CVS PHARMACY 2991,Federal Allocation,,6431 Mccart Ave.,Fort Worth,Tarrant,6431 Mccart Ave.,76133,32.6506577502234,-97.3661639886322,2601,0,1752,0,0,2601,1752,,,,04/26/2021      ,00:00:00        ,,-97.366164,32.650658
223,CVS Pharmacy 10056,Federal Allocation,,5050 S LANCASTER RD ,DALLAS,,5050 S LANCASTER RD DALLAS 75216,75216,32.6872759945021,-96.7891174460951,1842,0,1155,0,0,1842,1155,2143758924,,,04/26/2021      ,00:00:00        ,,-96.789117,32.687276
224,CVS PHARMACY 6955,Federal Allocation,,8027 KITTY HAWK,Converse,,8027 KITTY HAWK,78109,29.5359495085814,-98.3316238440577,2683,0,1887,0,0,2683,1887,,,,04/26/2021      ,00:00:00        ,,-98.331624,29.53595
225,CVS Pharmacy 10602,Federal Allocation,,"10515 Fry Rd., Building A1",Cypress,Harris,"10515 Fry Rd., Building A1",77433,29.939846494453,-95.7240569864847,1177,0,817,0,0,1177,817,,,,04/26/2021      ,00:00:00        ,,-95.724057,29.939846
226,CVS PHARMACY 3724,Federal Allocation,,8940 Coit Rd.,Plano,Collin,8940 Coit Rd.,75025,33.1004078842749,-96.7708975017814,1483,0,1118,0,0,1483,1118,,,,04/26/2021      ,00:00:00        ,,-96.770898,33.100408
227,CVS PHARMACY 10027,Federal Allocation,,,Murphy ,,750 E FM 544 ,75094,33.0117789488651,-96.5965502613726,877,0,616,0,0,877,616,,,,04/26/2021      ,00:00:00        ,,-96.59655,33.011779
228,CVS PHARMACY 6894,Federal Allocation,,1102 S. Austin Ave.,Georgetown,Williamson,1102 S. Austin Ave.,78626,30.6340727012458,-97.6783286883262,975,0,695,0,0,975,695,,,,04/26/2021      ,00:00:00        ,,-97.678329,30.634073
229,CVS Pharmacy 10665,Federal Allocation,,,RICHARDSON ,,1555 EAST RENNER RD. ,75082,32.997943037221,-96.6959442000528,786,0,589,0,0,786,589,,,,04/26/2021      ,00:00:00        ,,-96.695944,32.997943
230,CVS PHARMACY 10486,Federal Allocation,,,Hutto,,301 Chris Kelley Blvd ,78634,30.5348272086095,-97.5628949581931,995,0,665,0,0,995,665,,,,04/26/2021      ,00:00:00        ,,-97.562895,30.534827
231,CVS PHARMACY 5906,Federal Allocation,,24203 STATE HIGHWAY 249,TOMBALL,,24203 STATE HIGHWAY 249,77375,30.0355110444205,-95.6051402038602,1013,0,716,0,0,1013,716,,,,04/26/2021      ,00:00:00        ,,-95.60514,30.035511
232,CVS PHARMACY 7456,Federal Allocation,,,Dallas ,,2427 W Jefferson Blvd ,75211,32.7486678394913,-96.8574604697806,851,0,540,0,0,851,540,,,,04/26/2021      ,00:00:00        ,,-96.85746,32.748668
233,CVS PHARMACY 7832,Federal Allocation,,,San Antonio ,,9838 Potranco Rd ,78251,29.4361559365076,-98.684599717741,1107,0,751,0,0,1107,751,,,,04/26/2021      ,00:00:00        ,,-98.6846,29.436156
234,CVS Pharmacy 11020,Federal Allocation,,680 E. Redd Rd.,El Paso,El Paso,680 E. Redd Rd.,79912,31.8590314,-106.560918,868,0,582,0,0,868,582,,,,04/26/2021      ,00:00:00        ,,-106.560918,31.859031
235,CVS Pharmacy 10886,Federal Allocation,,7220 Blue Mound Road,Fort Worth,Tarrant,7220 Blue Mound Road,76131,32.8718327,-97.3439283,1891,0,1359,0,0,1891,1359,,,,04/26/2021      ,00:00:00        ,,-97.343928,32.871833
236,CVS PHARMACY 5976,Federal Allocation,,8560 S HULEN ST ,FORT WORTH ,TARRANT,8560 S HULEN ST FORT WORTH 76123,76123,32.6179427993765,-97.3893360379671,1035,0,719,0,0,1035,719,,,,04/26/2021      ,00:00:00        ,,-97.389336,32.617943
237,CVS PHARMACY 7458,Federal Allocation,,N BELT LINE RD,SUNNYVALE,dallas,3601 N BELT LINE RD,75182,32.8148414506835,-96.596662646144,368,0,255,0,0,368,255,,,,04/26/2021      ,00:00:00        ,,-96.596663,32.814841
238,CVS PHARMACY 7455,Federal Allocation,,,FORT WORTH ,,4200 SOUTH FWY SPC B11,76115,32.6851709846275,-97.3220803022925,952,0,629,0,0,952,629,,,,04/26/2021      ,00:00:00        ,,-97.32208,32.685171
239,CVS PHARMACY 7462,Federal Allocation,,,Bedford,,601 N Industrial Blvd,76021,30.217067922915,-97.7589464293649,953,0,693,0,0,953,693,,,,04/26/2021      ,00:00:00        ,,-97.758946,30.217068
240,CVS PHARMACY 6005,Federal Allocation,,7710 GESSNER RD,HOUSTON,HARRIS,7710 GESSNER RD HOUSTON 77040,77040,29.8867026840858,-95.5402823513576,1070,0,759,0,0,1070,759,,,,04/26/2021      ,00:00:00        ,,-95.540282,29.886703
241,CVS PHARMACY 4109,Federal Allocation,,,San Antonio ,,12835 Potranco Rd,78253,29.4302298628004,-98.7471487447264,1987,0,1373,0,0,1987,1373,,,,04/26/2021      ,00:00:00        ,,-98.747149,29.43023
242,CVS PHARMACY 6903,Federal Allocation,,,Forest Hill ,,3350 Forest Hill Cir,76140,32.6597568799663,-97.2705350906776,1837,0,1230,0,0,1837,1230,,,,04/26/2021      ,00:00:00        ,,-97.270535,32.659757
243,CVS PHARMACY 7417,Federal Allocation,,,BALCH SPRINGS ,,11820 ELAM RD ,75180,32.7198186419191,-96.6232721540264,2078,0,1383,0,0,2078,1383,,,,04/26/2021      ,00:00:00        ,,-96.623272,32.719819
244,CVS PHARMACY 7448,Federal Allocation,,W. Main St.,Tomball,Harris,815 W. Main St.,77375,30.0927342198073,-95.6288784613493,956,0,642,0,0,956,642,,,,04/26/2021      ,00:00:00        ,,-95.628878,30.092734
245,CVS Pharmacy 10944,Federal Allocation,,105 Alton Blvd. N.,Alton,Hidalgo,105 Alton Blvd. N.,78573,26.2878193,-98.3164528,1126,0,778,0,0,1126,778,,,,04/26/2021      ,00:00:00        ,,-98.316453,26.287819
246,CVS PHARMACY 5981,Federal Allocation,,2828 SPEARS RD ,HOUSTON,HARRIS,2828 SPEARS RD HOUSTON 77067,77067,29.9655559073428,-95.464441382208,1037,0,706,0,0,1037,706,,,,04/26/2021      ,00:00:00        ,,-95.464441,29.965556
247,CVS PHARMACY 10051,Federal Allocation,,,San Antonio ,,2920 EAST SOUTHCROSS BLVD ,78223,29.3788960655708,-98.4474702185264,1468,0,999,0,0,1468,999,,,,04/26/2021      ,00:00:00        ,,-98.44747,29.378896
248,CVS PHARMACY 7474,Federal Allocation,,N. Main St.,Taylor,Williamson,1609 N. Main St.,76574,30.5828703738547,-97.4117974152036,2157,0,1437,0,0,2157,1437,,,,04/26/2021      ,00:00:00        ,,-97.411797,30.58287
249,CVS PHARMACY 5977,Federal Allocation,,24802 ALDINE WESTFIELD RD,SPRING,SPRING,24802 ALDINE WESTFIELD RD SPRING 77373,77373,30.0656164054757,-95.4041672245359,1088,0,724,0,0,1088,724,,,,04/26/2021      ,00:00:00        ,,-95.404167,30.065616
250,CVS PHARMACY 5972,Federal Allocation,,5305 AVENUE ,Rosenberg ,ROSENBERG,5305 AVENUE I ROSENBERG 77471,77471,29.5591850530864,-95.7728131225589,981,0,659,0,0,981,659,,,,04/26/2021      ,00:00:00        ,,-95.772813,29.559185
251,CVS PHARMACY 6825,Federal Allocation,,601 N Valley Mills Dr,Waco,McLennan,601 N Valley Mills Dr,76710,31.5299497593443,-97.1748904729695,1289,0,788,0,0,1289,788,,,,04/26/2021      ,00:00:00        ,,-97.17489,31.52995
252,CVS PHARMACY 7038,Federal Allocation,,6504 W Little York,Houston,Harris,6504 W Little York,77040,29.8671242826076,-95.4880737306652,1802,0,1217,0,0,1802,1217,,,,04/26/2021      ,00:00:00        ,,-95.488074,29.867124
253,CVS Pharmacy 10638,Federal Allocation,,,HOUSTON ,,9410 FUQUA ST ,77075,29.6107207803653,-95.2490055424352,1992,0,1364,0,0,1992,1364,,,,04/26/2021      ,00:00:00        ,,-95.249006,29.610721
254,CVS PHARMACY 5990,Federal Allocation,,904 E CARTWRIGHT RD,MESQUITE,MESQUITE,904 E CARTWRIGHT RD MESQUITE 75149,75149,32.749160795046,-96.5825891486482,1073,0,720,0,0,1073,720,,,,04/26/2021      ,00:00:00        ,,-96.582589,32.749161
255,CVS PHARMACY 10267,Federal Allocation,,,HUMBLE,,8789 FM 1960 BYPASS RD W  ,77338,30.0057641092423,-95.2919929895342,1069,0,729,0,0,1069,729,,,,04/26/2021      ,00:00:00        ,,-95.291993,30.005764
256,CVS PHARMACY 296,Federal Allocation,,, DALLAS ,,2420 W WHEATLAND RD,75237,32.6472555862364,-96.8582279154616,1070,0,666,0,0,1070,666,,,,04/26/2021      ,00:00:00        ,,-96.858228,32.647256
257,CVS PHARMACY 7551,Federal Allocation,,,San Antonio ,,2801 NOGALITOS ,78225,29.387665543697,-98.5237323192126,1277,0,762,0,0,1277,762,,,,04/26/2021      ,00:00:00        ,,-98.523732,29.387666
258,CVS PHARMACY 6818,Federal Allocation,,614 W Henderson St,Cleburne,Johnson,614 W Henderson St,76033,32.3465885816625,-97.3946722324804,1232,0,769,0,0,1232,769,,,,04/26/2021      ,00:00:00        ,,-97.394672,32.346589
259,CVS PHARMACY 5517,Federal Allocation,,14115 East Sam Houston Pkwy. North,Houston,Harris,14115 East Sam Houston Pkwy. North,77044,29.9290706284576,-95.2040282306643,1299,0,855,0,0,1299,855,,,,04/26/2021      ,00:00:00        ,,-95.204028,29.929071
260,CVS PHARMACY 4827,Federal Allocation,,100 E Fm 495,San Juan,Hidalgo,100 E Fm 495,78589,26.207376279992,-98.1519487018766,1119,0,717,0,0,1119,717,,,,04/26/2021      ,00:00:00        ,,-98.151949,26.207376
261,CVS PHARMACY 7732,Federal Allocation,,,ENNIS,,605 W ENNIS AVE ,75119,32.3249833371757,-96.6321539881882,1595,0,1038,0,0,1595,1038,,,,04/26/2021      ,00:00:00        ,,-96.632154,32.324983
262,CVS PHARMACY 5320,Federal Allocation,,8550 West Airport Blvd.,Houston,Harris,8550 West Airport Blvd.,77071,29.642568598546,-95.527276846012,1218,0,843,0,0,1218,843,,,,04/26/2021      ,00:00:00        ,,-95.527277,29.642569
263,CVS PHARMACY 6725,Federal Allocation,,,Angleton,,601 North Loop 274,77515,29.1706506084685,-95.4343748750376,1959,0,1280,0,0,1959,1280,,,,04/26/2021      ,00:00:00        ,,-95.434375,29.170651
264,CVS PHARMACY 3156,Federal Allocation,,9125 Hillcroft St.,Houston,Harris,9125 Hillcroft St.,77096,29.6790846,-95.4944715,1123,0,694,0,0,1123,694,,,,04/26/2021      ,00:00:00        ,,-95.494471,29.679085
265,CVS PHARMACY 357,Federal Allocation,,1701 E. Parmer Ln.,Austin,Travis,1701 E. Parmer Ln.,78754,30.3859914,-97.650519,690,0,455,0,0,690,455,,,,04/26/2021      ,00:00:00        ,,-97.650519,30.385991
266,CVS PHARMACY 6959,Federal Allocation,,725 E. Main St.,Henderson,Rusk,725 E. Main St.,75652,32.152030350369,-94.7859934324834,1023,0,602,0,0,1023,602,,,,04/26/2021      ,00:00:00        ,,-94.785993,32.15203
267,CVS PHARMACY 7460,Federal Allocation,,14900 Jones Maltsberger Rd,San Antonio,Bexar,14900 Jones Maltsberger Rd,78247,29.5778034039797,-98.441931973266,103,0,88,0,0,103,88,,,,04/26/2021      ,00:00:00        ,,-98.441932,29.577803
268,CVS PHARMACY 6971,Federal Allocation,,4210 College Hills Blvd,San Angelo,Tom Green,4210 College Hills Blvd,76904,31.4217153463327,-100.483128317414,2616,0,1512,0,0,2616,1512,,,,04/26/2021      ,00:00:00        ,,-100.483128,31.421715
269,CVS PHARMACY 6944,Federal Allocation,,3710 Lamar Ave,Paris,Lamar,3710 Lamar Ave,75462,33.6615782879668,-95.5083871731935,3787,0,736,0,0,3787,736,,,,04/26/2021      ,00:00:00        ,,-95.508387,33.661578
270,CVS Minute Clinic 7306,Federal Allocation,,6915 WEST AVE,CASTLE HILLS,Bexar,6915 WEST AVE CASTLE HILLS 78213,78213,29.5328614865465,-98.5234797790953,2362,0,637,0,0,2362,637,,,,04/26/2021      ,00:00:00        ,,-98.52348,29.532861
271,Cvs pharmacy 8325,Federal Allocation,,19202 Blanco Rd,San Antonio,Bexar,19202 Blanco Rd,78258,29.622366520577,-98.5131807039527,2785,0,1752,0,0,2785,1752,,,,04/26/2021      ,00:00:00        ,,-98.513181,29.622367
272,CVS PHARMACY 10356,Federal Allocation,,409 Veterans Blvd.,Del Rio,Val Verde,409 Veterans Blvd.,78840,29.3685459322378,-100.898537059777,1138,0,854,0,0,1138,854,,,,04/26/2021      ,00:00:00        ,,-100.898537,29.368546
273,CVS PHARMACY 10347,Federal Allocation,,,SAN ANTONIO ,,9686 MARBACH RD ,78245,29.4172342650912,-98.6776793030443,2559,0,1023,0,0,2559,1023,,,,04/26/2021      ,00:00:00        ,,-98.677679,29.417234
274,CVS PHARMACY 7818,Federal Allocation,,101 West Park Ave.,Hereford,Deaf Smith,101 West Park Ave.,79045,34.8217926181787,-102.406177917097,383,0,300,0,0,383,300,,,,04/26/2021      ,00:00:00        ,,-102.406178,34.821793
275,CVS Pharmacy 10817,Federal Allocation,,1205 North Us Highway 83,Zapata,Zapata,1205 North Us Highway 83,78076,26.9065069,-99.2714772,2074,0,781,0,0,2074,781,,,,04/26/2021      ,00:00:00        ,,-99.271477,26.906507
276,CVS PHARMACY 3431,Federal Allocation,,1300 N. Hobart St.,Pampa,Gray,1300 N. Hobart St.,79065,35.5482123,-100.9733958,587,0,506,0,0,587,506,,,,04/26/2021      ,00:00:00        ,,-100.973396,35.548212
277,CVS PHARMACY 3244,Federal Allocation,,230 N Cedar St,Borger,Hutchinson,230 N Cedar St Borger 79007,79007,35.6676648377681,-101.396564401362,3642,0,1879,0,0,3642,1879,806-273-1433,https://www.cvs.com/store-locator/cvs-pharmacy-address/230+N+Cedar-Borger-TX-79007/storeid=3244?WT.mc_id=LS_GOOGLE_RX_3244,,04/26/2021      ,00:00:00        ,,-101.396564,35.667665
278,CVS PHARMACY 7269,Federal Allocation,,1319 Austin Ave,Brownwood,Brown,1319 Austin Ave,76801,31.7099503,-98.9802957,4219,0,1481,0,0,4219,1481,,,,04/26/2021      ,00:00:00        ,,-98.980296,31.70995
279,CVS PHARMACY 1533,Federal Allocation,,1801 West 5th St.,Plainview,Hale,1801 West 5th St.,79072,34.1835379,-101.7272559,2488,0,1819,0,0,2488,1819,,,,04/26/2021      ,00:00:00        ,,-101.727256,34.183538
280,CVS Pharmacy 10485,Federal Allocation,,919 Wurzbach Parkway,San Antonio,Bexar,919 Wurzbach Parkway,78231,29.5589559288376,-98.5181238732662,544,0,331,0,0,544,331,,,,04/26/2021      ,00:00:00        ,,-98.518124,29.558956
281,CVS PHARMACY 59,Federal Allocation,,,,,"4001 W William Cannon Dr, Austin, TX 78749",,30.2187139454067,-97.8364129014429,1988,0,299,0,0,1988,299,512-891-0172,https://www.cvs.com/store-locator/details-directions/59,,04/26/2021      ,00:00:00        ,,-97.836413,30.218714
282,CVS PHARMACY 3702,Federal Allocation,,,KATY ,,3103 FRY RD ,77449,29.8155124533119,-95.7212279005385,1779,0,264,0,0,1779,264,,,,04/26/2021      ,00:00:00        ,,-95.721228,29.815512
283,CVS PHARMACY 7437,Federal Allocation,,Airline Rd,Corpus Christi,Nueces,2102 Airline Rd,78414,27.6914434827087,-97.3629118305836,2110,0,295,0,0,2110,295,,,,04/26/2021      ,00:00:00        ,,-97.362912,27.691443
284,CVS PHARMACY 3178,Federal Allocation,,,Houston ,,6079 Highway 6 N ,77084,29.8673022839138,-95.6458217428657,2055,0,338,0,0,2055,338,,,,04/26/2021      ,00:00:00        ,,-95.645822,29.867302
285,CVS PHARMACY 7600,Federal Allocation,,, FORT WORTH ,,9620 WHITE SETTLEMENT RD,76108,32.7631696880275,-97.4845664606123,2115,0,294,0,0,2115,294,,,,04/26/2021      ,00:00:00        ,,-97.484566,32.76317
286,CVS PHARMACY 7291,Federal Allocation,,,KATY ,,1616 S MASON RD ,77450,29.7584017448268,-95.7523089428682,1832,0,273,0,0,1832,273,,,,04/26/2021      ,00:00:00        ,,-95.752309,29.758402
287,CVS PHARMACY 7624,Federal Allocation,,,Arlington ,,1800 Brown Blvd ,76006,32.773116275363,-97.0823650427947,3146,0,506,0,0,3146,506,,,,04/26/2021      ,00:00:00        ,,-97.082365,32.773116
288,CVS PHARMACY 7784,Federal Allocation,,,SEGUIN ,,110 S KING ST ,78155,29.5690216756056,-97.9504106146818,3233,0,440,0,0,3233,440,,,,04/26/2021      ,00:00:00        ,,-97.950411,29.569022
289,CVS PHARMACY 7702,Federal Allocation,,,DUNCANVILLE ,,603 S CEDAR RIDGE DR ,75137,32.646985,-96.926108,2223,0,329,0,0,2223,329,,,,04/26/2021      ,00:00:00        ,,-96.926108,32.646985
290,CVS PHARMACY 1037,Federal Allocation,,,Bastrop,,1671 Highway 71 E ,78602,30.104382960178,-97.3082032876806,1847,0,267,0,0,1847,267,,,,04/26/2021      ,00:00:00        ,,-97.308203,30.104383
291,CVS PHARMACY 7278,Federal Allocation,,,FORT WORTH ,,4333 WESTERN CENTER BLVD ,76137,32.8619751371484,-97.2913155442347,2088,0,289,0,0,2088,289,,,,04/26/2021      ,00:00:00        ,,-97.291316,32.861975
292,CVS PHARMACY 6864,Federal Allocation,,,Waxahachie ,,701 Ferris Ave ,75165,32.3945176503607,-96.8472863023264,1969,0,296,0,0,1969,296,,,,04/26/2021      ,00:00:00        ,,-96.847286,32.394518
293,CVS PHARMACY 7416,Federal Allocation,,,HUMBLE ,,7214 FM 1960 RD E ,77346,29.997949033202,-95.1668545670303,2983,0,457,0,0,2983,457,,,,04/26/2021      ,00:00:00        ,,-95.166855,29.997949
294,CVS PHARMACY 10270,Federal Allocation,,,SPRING,,3487 RAYFORD RD  77386,77386,30.111703,-95.388106,2105,0,288,0,0,2105,288,,,,04/26/2021      ,00:00:00        ,,-95.388106,30.111703
295,CVS PHARMACY 7672,Federal Allocation,,,Dallas,,3798 Forest Ln,75244,32.9092421613075,-96.8520273471149,2110,0,331,0,0,2110,331,,,,04/26/2021      ,00:00:00        ,,-96.852027,32.909242
296,CVS PHARMACY 7106,Federal Allocation,,3401 Tidwell Rd,Houston,Harris,3401 Tidwell Rd,77093,29.8494781198586,-95.3353026306655,2025,0,296,0,0,2025,296,,,,04/26/2021      ,00:00:00        ,,-95.335303,29.849478
297,CVS PHARMACY 6727,Federal Allocation,,1600 S BYPASS 35 ,ALVIN,BRAZORIA,1600 S BYPASS 35 ALVIN 77511,77511,29.4012143520554,-95.2446531026932,3949,0,568,0,0,3949,568,,,,04/26/2021      ,00:00:00        ,,-95.244653,29.401214
298,CVS PHARMACY 6655,Federal Allocation,,11TH ST ,HUNTSVILLE,HUNTSVILLE,1569 11TH ST HUNTSVILLE 77340,77340,30.7225647890851,-95.5575582802037,2119,0,335,0,0,2119,335,(936) 295-6448,,,04/26/2021      ,00:00:00        ,,-95.557558,30.722565
299,CVS PHARMACY 10461,Federal Allocation,,,PEARLAND,,12806 BROADWAY ST ,77584,29.5547017435225,-95.4182078048909,2061,0,274,0,0,2061,274,,,,04/26/2021      ,00:00:00        ,,-95.418208,29.554702
300,CVS PHARMACY 7640,Federal Allocation,,,,,1225 N Bluegrove Rd Lancaster 75146,,32.6038013877568,-96.7888438707244,2426,0,387,0,0,2426,387,972-227-2145,https://www.cvs.com/store-locator/cvs-pharmacy-address/1225+N+Bluegrove+Rd-Lancaster-TX-75146/storeid=7640?WT.mc_id=LS_GOOGLE_RX_7640,,04/26/2021      ,00:00:00        ,,-96.788844,32.603801
301,CVS PHARMACY 11099,Federal Allocation,,,ODESSA,,3050 W. UNIVERSITY BLVD,79764,31.8619810823246,-102.41435790419,4375,0,374,0,0,4375,374,,,,04/26/2021      ,00:00:00        ,,-102.414358,31.861981
302,CVS PHARMACY 8340,Federal Allocation,,,LUBBOCK ,,6420 19TH ST ,79407,33.5785568123454,-101.956354484699,2531,0,255,0,0,2531,255,,,,04/26/2021      ,00:00:00        ,,-101.956354,33.578557
303,CVS PHARMACY 7272,Federal Allocation,,,LUBBOCK,,3402 SLIDE RD,79414,33.562806,-101.923198,0,2915,0,815,0,2915,815,,https://www.cvs.com/store-locator/cvs-pharmacy-address/3402+Slide+Rd.-Lubbock-TX-79414/storeid=7272,,04/26/2021      ,00:00:00        ,,-101.923198,33.562806
304,CVS PHARMACY 7710,Federal Allocation,,,,,100 E Commerce St Brownwood 76801,,31.7293522639766,-98.9795635572439,2405,0,142,0,0,2405,142,325-646-8588,https://www.cvs.com/store-locator/cvs-pharmacy-address/100+E+Commerce+St-Brownwood-TX-76801/storeid=7710?WT.mc_id=LS_GOOGLE_RX_7710,,04/26/2021      ,00:00:00        ,,-98.979564,31.729352
305,CVS PHARMACY 08336,Federal Allocation,,2591 Fm 423,Little Elm,Denton,2591 Fm 423,75068,33.1753313,-96.8873834,0,127,0,102,0,127,102,,,,04/26/2021      ,00:00:00        ,,-96.887383,33.175331
