OBJECTID,NAME,TYPE,TSA,STREET,CITY,COUNTY,ADDRESS,ZIP,LATITUDE,LONGITUDE,PFIZER_AVAILABLE,MODERNA_AVAILABLE,PFIZER_AVAILABLE2,MODERNA_AVAILABLE2,JJ_AVAILABLE,VACCINES_AVAILABLE,VACCINES_AVAILABLE2,PublicPhone,WEBSITE,RemoveRecord,LAST_UPDATE_VAC,LAST_UPDATE_TIME_VAC,CESenabled,x,y
1190,CVS PHARMACY 8923,Federal Allocation,,,VICTORIA ,,2702 N NAVARRO ST ,77901,28.8202847807945,-96.9998177731343,945,0,456,0,0,945,456,,,,05/03/2021      ,00:00:00        ,,-96.999818,28.820285
1191,CVS PHARMACY 6248,Federal Allocation,,Fm 517 East,Dickinson,Galveston,100 Fm 517 East,77539,29.4491845626799,-95.075740131321,1108,0,620,0,0,1108,620,,,,05/03/2021      ,00:00:00        ,,-95.07574,29.449185
1192,CVS PHARMACY 7707,Federal Allocation,,LUBBOCK,LA MESA,DAWSON,2304 LUBBOCK HWY,79331,32.7559740136651,-101.949740503061,0,0,0,0,205,205,0,806-872-8810,,,05/03/2021      ,00:00:00        ,,-101.949741,32.755974
1193,CVS PHARMACY 7463,Federal Allocation,,,Carthage ,,801 W Panola St ,75633,32.1572446326001,-94.3513395679449,1501,0,1115,0,0,1501,1115,,,,05/03/2021      ,00:00:00        ,,-94.35134,32.157245
1194,CVS PHARMACY 8323,Federal Allocation,,4426 Williams Dr,Georgetown,Williamson,4426 Williams Dr,78628,30.6818907,-97.7173151,0,233,0,177,0,233,177,,,,05/03/2021      ,00:00:00        ,,-97.717315,30.681891
1195,CVS PHARMACY 08336,Federal Allocation,,2591 Fm 423,Little Elm,Denton,2591 Fm 423,75068,33.1753313,-96.8873834,0,127,0,102,0,127,102,,,,05/03/2021      ,00:00:00        ,,-96.887383,33.175331
1196,CVS PHARMACY 7710,Federal Allocation,,,,,100 E Commerce St Brownwood 76801,,31.7293522639766,-98.9795635572439,1328,0,677,0,0,1328,677,325-646-8588,https://www.cvs.com/store-locator/cvs-pharmacy-address/100+E+Commerce+St-Brownwood-TX-76801/storeid=7710?WT.mc_id=LS_GOOGLE_RX_7710,,05/03/2021      ,00:00:00        ,,-98.979564,31.729352
1197,CVS PHARMACY 7272,Federal Allocation,,,LUBBOCK,,3402 SLIDE RD,79414,33.562806,-101.923198,0,2296,0,1340,0,2296,1340,,https://www.cvs.com/store-locator/cvs-pharmacy-address/3402+Slide+Rd.-Lubbock-TX-79414/storeid=7272,,05/03/2021      ,00:00:00        ,,-101.923198,33.562806
1198,CVS PHARMACY 8340,Federal Allocation,,,LUBBOCK ,,6420 19TH ST ,79407,33.5785568123454,-101.956354484699,1192,0,907,0,0,1192,907,,,,05/03/2021      ,00:00:00        ,,-101.956354,33.578557
1199,CVS PHARMACY 11099,Federal Allocation,,,ODESSA,,3050 W. UNIVERSITY BLVD,79764,31.8619810823246,-102.41435790419,2308,0,1395,0,0,2308,1395,,,,05/03/2021      ,00:00:00        ,,-102.414358,31.861981
1200,CVS PHARMACY 7829,Federal Allocation,,,San Antonio,,16580 Huebner Rd,78248,29.5929298387367,-98.5276037177374,1399,0,824,0,0,1399,824,,,,05/03/2021      ,00:00:00        ,,-98.527604,29.59293
1201,CVS PHARMACY 7640,Federal Allocation,,,,,1225 N Bluegrove Rd Lancaster 75146,,32.6038013877568,-96.7888438707244,1396,0,1062,0,0,1396,1062,972-227-2145,https://www.cvs.com/store-locator/cvs-pharmacy-address/1225+N+Bluegrove+Rd-Lancaster-TX-75146/storeid=7640?WT.mc_id=LS_GOOGLE_RX_7640,,05/03/2021      ,00:00:00        ,,-96.788844,32.603801
1202,CVS PHARMACY 10461,Federal Allocation,,,PEARLAND,,12806 BROADWAY ST ,77584,29.5547017435225,-95.4182078048909,488,0,373,0,0,488,373,,,,05/03/2021      ,00:00:00        ,,-95.418208,29.554702
1203,CVS PHARMACY 6655,Federal Allocation,,11TH ST ,HUNTSVILLE,HUNTSVILLE,1569 11TH ST HUNTSVILLE 77340,77340,30.7225647890851,-95.5575582802037,655,0,507,0,0,655,507,(936) 295-6448,,,05/03/2021      ,00:00:00        ,,-95.557558,30.722565
1204,CVS PHARMACY 6727,Federal Allocation,,1600 S BYPASS 35 ,ALVIN,BRAZORIA,1600 S BYPASS 35 ALVIN 77511,77511,29.4012143520554,-95.2446531026932,1270,0,949,0,0,1270,949,,,,05/03/2021      ,00:00:00        ,,-95.244653,29.401214
1205,CVS PHARMACY 7106,Federal Allocation,,3401 Tidwell Rd,Houston,Harris,3401 Tidwell Rd,77093,29.8494781198586,-95.3353026306655,482,0,375,0,0,482,375,,,,05/03/2021      ,00:00:00        ,,-95.335303,29.849478
1206,CVS PHARMACY 7672,Federal Allocation,,,Dallas,,3798 Forest Ln,75244,32.9092421613075,-96.8520273471149,464,0,375,0,0,464,375,,,,05/03/2021      ,00:00:00        ,,-96.852027,32.909242
1207,CVS PHARMACY 10270,Federal Allocation,,,SPRING,,3487 RAYFORD RD  77386,77386,30.111703,-95.388106,462,0,360,0,0,462,360,,,,05/03/2021      ,00:00:00        ,,-95.388106,30.111703
1208,CVS PHARMACY 6864,Federal Allocation,,,Waxahachie ,,701 Ferris Ave ,75165,32.3945176503607,-96.8472863023264,591,0,438,0,0,591,438,,,,05/03/2021      ,00:00:00        ,,-96.847286,32.394518
1209,CVS PHARMACY 7278,Federal Allocation,,,FORT WORTH ,,4333 WESTERN CENTER BLVD ,76137,32.8619751371484,-97.2913155442347,1049,0,836,0,0,1049,836,,,,05/03/2021      ,00:00:00        ,,-97.291316,32.861975
1210,CVS PHARMACY 1037,Federal Allocation,,,Bastrop,,1671 Highway 71 E ,78602,30.104382960178,-97.3082032876806,354,0,263,0,0,354,263,,,,05/03/2021      ,00:00:00        ,,-97.308203,30.104383
1211,CVS PHARMACY 7702,Federal Allocation,,,DUNCANVILLE ,,603 S CEDAR RIDGE DR ,75137,32.646985,-96.926108,1246,0,978,0,0,1246,978,,,,05/03/2021      ,00:00:00        ,,-96.926108,32.646985
1212,CVS PHARMACY 7291,Federal Allocation,,,KATY ,,1616 S MASON RD ,77450,29.7584017448268,-95.7523089428682,222,0,185,0,0,222,185,,,,05/03/2021      ,00:00:00        ,,-95.752309,29.758402
1213,CVS PHARMACY 7600,Federal Allocation,,, FORT WORTH ,,9620 WHITE SETTLEMENT RD,76108,32.7631696880275,-97.4845664606123,459,0,332,0,0,459,332,,,,05/03/2021      ,00:00:00        ,,-97.484566,32.76317
1214,CVS PHARMACY 3178,Federal Allocation,,,Houston ,,6079 Highway 6 N ,77084,29.8673022839138,-95.6458217428657,425,0,360,0,0,425,360,,,,05/03/2021      ,00:00:00        ,,-95.645822,29.867302
1215,CVS PHARMACY 7437,Federal Allocation,,Airline Rd,Corpus Christi,Nueces,2102 Airline Rd,78414,27.6914434827087,-97.3629118305836,580,0,402,0,0,580,402,,,,05/03/2021      ,00:00:00        ,,-97.362912,27.691443
1216,CVS PHARMACY 3702,Federal Allocation,,,KATY ,,3103 FRY RD ,77449,29.8155124533119,-95.7212279005385,378,0,303,0,0,378,303,,,,05/03/2021      ,00:00:00        ,,-95.721228,29.815512
1217,CVS PHARMACY 59,Federal Allocation,,,,,"4001 W William Cannon Dr, Austin, TX 78749",,30.2187139454067,-97.8364129014429,293,0,246,0,0,293,246,512-891-0172,https://www.cvs.com/store-locator/details-directions/59,,05/03/2021      ,00:00:00        ,,-97.836413,30.218714
1218,CVS Pharmacy 10485,Federal Allocation,,919 Wurzbach Parkway,San Antonio,Bexar,919 Wurzbach Parkway,78231,29.5589559288376,-98.5181238732662,2092,0,1013,0,0,2092,1013,,,,05/03/2021      ,00:00:00        ,,-98.518124,29.558956
1219,CVS PHARMACY 1533,Federal Allocation,,1801 West 5th St.,Plainview,Hale,1801 West 5th St.,79072,34.1835379,-101.7272559,2184,0,1696,0,0,2184,1696,,,,05/03/2021      ,00:00:00        ,,-101.727256,34.183538
1220,CVS PHARMACY 7269,Federal Allocation,,1319 Austin Ave,Brownwood,Brown,1319 Austin Ave,76801,31.7099503,-98.9802957,2976,0,1849,0,0,2976,1849,,,,05/03/2021      ,00:00:00        ,,-98.980296,31.70995
1221,CVS PHARMACY 3244,Federal Allocation,,230 N Cedar St,Borger,Hutchinson,230 N Cedar St Borger 79007,79007,35.6676648377681,-101.396564401362,2755,0,1461,0,0,2755,1461,806-273-1433,https://www.cvs.com/store-locator/cvs-pharmacy-address/230+N+Cedar-Borger-TX-79007/storeid=3244?WT.mc_id=LS_GOOGLE_RX_3244,,05/03/2021      ,00:00:00        ,,-101.396564,35.667665
1222,CVS PHARMACY 8386,Federal Allocation,,4100 De Zavala Rd,San Antonio,Bexar,4100 De Zavala Rd,78249,29.576366537474,-98.564837273266,585,0,384,0,0,585,384,,,,05/03/2021      ,00:00:00        ,,-98.564837,29.576367
1223,CVS PHARMACY 3431,Federal Allocation,,1300 N. Hobart St.,Pampa,Gray,1300 N. Hobart St.,79065,35.5482123,-100.9733958,587,0,506,0,0,587,506,,,,05/03/2021      ,00:00:00        ,,-100.973396,35.548212
1224,CVS Pharmacy 10817,Federal Allocation,,1205 North Us Highway 83,Zapata,Zapata,1205 North Us Highway 83,78076,26.9065069,-99.2714772,917,0,678,0,0,917,678,,,,05/03/2021      ,00:00:00        ,,-99.271477,26.906507
1225,CVS PHARMACY 7818,Federal Allocation,,101 West Park Ave.,Hereford,Deaf Smith,101 West Park Ave.,79045,34.8217926181787,-102.406177917097,1031,0,816,0,0,1031,816,,,,05/03/2021      ,00:00:00        ,,-102.406178,34.821793
1226,CVS PHARMACY 10356,Federal Allocation,,409 Veterans Blvd.,Del Rio,Val Verde,409 Veterans Blvd.,78840,29.3685459322378,-100.898537059777,1136,0,852,0,0,1136,852,,,,05/03/2021      ,00:00:00        ,,-100.898537,29.368546
1227,Cvs pharmacy 8325,Federal Allocation,,19202 Blanco Rd,San Antonio,Bexar,19202 Blanco Rd,78258,29.622366520577,-98.5131807039527,1557,0,531,0,0,1557,531,,,,05/03/2021      ,00:00:00        ,,-98.513181,29.622367
1228,CVS Minute Clinic 7306,Federal Allocation,,6915 WEST AVE,CASTLE HILLS,Bexar,6915 WEST AVE CASTLE HILLS 78213,78213,29.5328614865465,-98.5234797790953,1057,0,713,0,0,1057,713,,,,05/03/2021      ,00:00:00        ,,-98.52348,29.532861
1229,CVS PHARMACY 6944,Federal Allocation,,3710 Lamar Ave,Paris,Lamar,3710 Lamar Ave,75462,33.6615782879668,-95.5083871731935,3748,0,703,0,0,3748,703,,,,05/03/2021      ,00:00:00        ,,-95.508387,33.661578
1230,CVS PHARMACY 6971,Federal Allocation,,4210 College Hills Blvd,San Angelo,Tom Green,4210 College Hills Blvd,76904,31.4217153463327,-100.483128317414,2038,0,1543,0,0,2038,1543,,,,05/03/2021      ,00:00:00        ,,-100.483128,31.421715
1231,CVS PHARMACY 7460,Federal Allocation,,14900 Jones Maltsberger Rd,San Antonio,Bexar,14900 Jones Maltsberger Rd,78247,29.5778034039797,-98.441931973266,103,0,88,0,0,103,88,,,,05/03/2021      ,00:00:00        ,,-98.441932,29.577803
1232,CVS PHARMACY 6959,Federal Allocation,,725 E. Main St.,Henderson,Rusk,725 E. Main St.,75652,32.152030350369,-94.7859934324834,1477,0,1102,0,0,1477,1102,,,,05/03/2021      ,00:00:00        ,,-94.785993,32.15203
1233,CVS PHARMACY 5840,Federal Allocation,,1001 Waugh Dr.,Houston,Harris,1001 Waugh Dr.,77019,29.75721,-95.398021,359,0,235,0,0,359,235,,,,05/03/2021      ,00:00:00        ,,-95.398021,29.75721
1234,CVS PHARMACY 357,Federal Allocation,,1701 E. Parmer Ln.,Austin,Travis,1701 E. Parmer Ln.,78754,30.3859914,-97.650519,1590,0,712,0,0,1590,712,,,,05/03/2021      ,00:00:00        ,,-97.650519,30.385991
1235,CVS PHARMACY 3156,Federal Allocation,,9125 Hillcroft St.,Houston,Harris,9125 Hillcroft St.,77096,29.6790846,-95.4944715,1156,0,831,0,0,1156,831,,,,05/03/2021      ,00:00:00        ,,-95.494471,29.679085
1236,CVS PHARMACY 5320,Federal Allocation,,8550 West Airport Blvd.,Houston,Harris,8550 West Airport Blvd.,77071,29.642568598546,-95.527276846012,408,0,311,0,0,408,311,,,,05/03/2021      ,00:00:00        ,,-95.527277,29.642569
1237,CVS PHARMACY 7732,Federal Allocation,,,ENNIS,,605 W ENNIS AVE ,75119,32.3249833371757,-96.6321539881882,1589,0,1236,0,0,1589,1236,,,,05/03/2021      ,00:00:00        ,,-96.632154,32.324983
1238,CVS PHARMACY 4827,Federal Allocation,,100 E Fm 495,San Juan,Hidalgo,100 E Fm 495,78589,26.207376279992,-98.1519487018766,1076,0,777,0,0,1076,777,,,,05/03/2021      ,00:00:00        ,,-98.151949,26.207376
1239,CVS PHARMACY 5517,Federal Allocation,,14115 East Sam Houston Pkwy. North,Houston,Harris,14115 East Sam Houston Pkwy. North,77044,29.9290706284576,-95.2040282306643,1862,0,1443,0,0,1862,1443,,,,05/03/2021      ,00:00:00        ,,-95.204028,29.929071
1240,CVS PHARMACY 6818,Federal Allocation,,614 W Henderson St,Cleburne,Johnson,614 W Henderson St,76033,32.3465885816625,-97.3946722324804,2873,0,2186,0,0,2873,2186,,,,05/03/2021      ,00:00:00        ,,-97.394672,32.346589
1241,CVS PHARMACY 7551,Federal Allocation,,,San Antonio ,,2801 NOGALITOS ,78225,29.387665543697,-98.5237323192126,1274,0,905,0,0,1274,905,,,,05/03/2021      ,00:00:00        ,,-98.523732,29.387666
1242,CVS PHARMACY 296,Federal Allocation,,, DALLAS ,,2420 W WHEATLAND RD,75237,32.6472555862364,-96.8582279154616,1722,0,1299,0,0,1722,1299,,,,05/03/2021      ,00:00:00        ,,-96.858228,32.647256
1243,CVS PHARMACY 10267,Federal Allocation,,,HUMBLE,,8789 FM 1960 BYPASS RD W  ,77338,30.0057641092423,-95.2919929895342,1070,0,863,0,0,1070,863,,,,05/03/2021      ,00:00:00        ,,-95.291993,30.005764
1244,CVS PHARMACY 5990,Federal Allocation,,904 E CARTWRIGHT RD,MESQUITE,MESQUITE,904 E CARTWRIGHT RD MESQUITE 75149,75149,32.749160795046,-96.5825891486482,1863,0,1451,0,0,1863,1451,,,,05/03/2021      ,00:00:00        ,,-96.582589,32.749161
1245,CVS PHARMACY 7038,Federal Allocation,,6504 W Little York,Houston,Harris,6504 W Little York,77040,29.8671242826076,-95.4880737306652,2345,0,1907,0,0,2345,1907,,,,05/03/2021      ,00:00:00        ,,-95.488074,29.867124
1246,CVS PHARMACY 6825,Federal Allocation,,601 N Valley Mills Dr,Waco,McLennan,601 N Valley Mills Dr,76710,31.5299497593443,-97.1748904729695,2338,0,1660,0,0,2338,1660,,,,05/03/2021      ,00:00:00        ,,-97.17489,31.52995
1247,CVS PHARMACY 5972,Federal Allocation,,5305 AVENUE ,Rosenberg ,ROSENBERG,5305 AVENUE I ROSENBERG 77471,77471,29.5591850530864,-95.7728131225589,891,0,701,0,0,891,701,,,,05/03/2021      ,00:00:00        ,,-95.772813,29.559185
1248,CVS PHARMACY 5977,Federal Allocation,,24802 ALDINE WESTFIELD RD,SPRING,SPRING,24802 ALDINE WESTFIELD RD SPRING 77373,77373,30.0656164054757,-95.4041672245359,971,0,744,0,0,971,744,,,,05/03/2021      ,00:00:00        ,,-95.404167,30.065616
1249,CVS PHARMACY 7474,Federal Allocation,,N. Main St.,Taylor,Williamson,1609 N. Main St.,76574,30.5828703738547,-97.4117974152036,1718,0,1461,0,0,1718,1461,,,,05/03/2021      ,00:00:00        ,,-97.411797,30.58287
1250,CVS PHARMACY 10051,Federal Allocation,,,San Antonio ,,2920 EAST SOUTHCROSS BLVD ,78223,29.3788960655708,-98.4474702185264,1462,0,1213,0,0,1462,1213,,,,05/03/2021      ,00:00:00        ,,-98.44747,29.378896
1251,CVS PHARMACY 5981,Federal Allocation,,2828 SPEARS RD ,HOUSTON,HARRIS,2828 SPEARS RD HOUSTON 77067,77067,29.9655559073428,-95.464441382208,1617,0,1312,0,0,1617,1312,,,,05/03/2021      ,00:00:00        ,,-95.464441,29.965556
1252,CVS Pharmacy 10944,Federal Allocation,,105 Alton Blvd. N.,Alton,Hidalgo,105 Alton Blvd. N.,78573,26.2878193,-98.3164528,1062,0,870,0,0,1062,870,,,,05/03/2021      ,00:00:00        ,,-98.316453,26.287819
1253,CVS PHARMACY 7448,Federal Allocation,,W. Main St.,Tomball,Harris,815 W. Main St.,77375,30.0927342198073,-95.6288784613493,1624,0,1333,0,0,1624,1333,,,,05/03/2021      ,00:00:00        ,,-95.628878,30.092734
1254,CVS PHARMACY 6903,Federal Allocation,,,Forest Hill ,,3350 Forest Hill Cir,76140,32.6597568799663,-97.2705350906776,1723,0,1379,0,0,1723,1379,,,,05/03/2021      ,00:00:00        ,,-97.270535,32.659757
1255,CVS PHARMACY 6805,Federal Allocation,,,Duncanville,615 S COCKRELL HILL RD,615 S COCKRELL HILL RD,75137,32.6469546880182,-96.8919974731329,1307,0,1038,0,0,1307,1038,,,,05/03/2021      ,00:00:00        ,,-96.891997,32.646955
1256,CVS PHARMACY 6005,Federal Allocation,,7710 GESSNER RD,HOUSTON,HARRIS,7710 GESSNER RD HOUSTON 77040,77040,29.8867026840858,-95.5402823513576,916,0,743,0,0,916,743,,,,05/03/2021      ,00:00:00        ,,-95.540282,29.886703
1257,CVS PHARMACY 7462,Federal Allocation,,,Bedford,,601 N Industrial Blvd,76021,30.217067922915,-97.7589464293649,1384,0,1054,0,0,1384,1054,,,,05/03/2021      ,00:00:00        ,,-97.758946,30.217068
1258,CVS PHARMACY 7455,Federal Allocation,,,FORT WORTH ,,4200 SOUTH FWY SPC B11,76115,32.6851709846275,-97.3220803022925,1521,0,1190,0,0,1521,1190,,,,05/03/2021      ,00:00:00        ,,-97.32208,32.685171
1259,CVS PHARMACY 7458,Federal Allocation,,N BELT LINE RD,SUNNYVALE,dallas,3601 N BELT LINE RD,75182,32.8148414506835,-96.596662646144,1499,0,1182,0,0,1499,1182,,,,05/03/2021      ,00:00:00        ,,-96.596663,32.814841
1260,CVS PHARMACY 5976,Federal Allocation,,8560 S HULEN ST ,FORT WORTH ,TARRANT,8560 S HULEN ST FORT WORTH 76123,76123,32.6179427993765,-97.3893360379671,1031,0,846,0,0,1031,846,,,,05/03/2021      ,00:00:00        ,,-97.389336,32.617943
1261,CVS Pharmacy 11020,Federal Allocation,,680 E. Redd Rd.,El Paso,El Paso,680 E. Redd Rd.,79912,31.8590314,-106.560918,1444,0,1132,0,0,1444,1132,,,,05/03/2021      ,00:00:00        ,,-106.560918,31.859031
1262,CVS PHARMACY 7832,Federal Allocation,,,San Antonio ,,9838 Potranco Rd ,78251,29.4361559365076,-98.684599717741,1713,0,1386,0,0,1713,1386,,,,05/03/2021      ,00:00:00        ,,-98.6846,29.436156
1263,CVS PHARMACY 7456,Federal Allocation,,,Dallas ,,2427 W Jefferson Blvd ,75211,32.7486678394913,-96.8574604697806,1189,0,862,0,0,1189,862,,,,05/03/2021      ,00:00:00        ,,-96.85746,32.748668
1264,CVS PHARMACY 5906,Federal Allocation,,24203 STATE HIGHWAY 249,TOMBALL,,24203 STATE HIGHWAY 249,77375,30.0355110444205,-95.6051402038602,1576,0,1279,0,0,1576,1279,,,,05/03/2021      ,00:00:00        ,,-95.60514,30.035511
1265,CVS PHARMACY 10486,Federal Allocation,,,Hutto,,301 Chris Kelley Blvd ,78634,30.5348272086095,-97.5628949581931,1599,0,1316,0,0,1599,1316,,,,05/03/2021      ,00:00:00        ,,-97.562895,30.534827
1266,CVS Pharmacy 10665,Federal Allocation,,,RICHARDSON ,,1555 EAST RENNER RD. ,75082,32.997943037221,-96.6959442000528,1169,0,912,0,0,1169,912,,,,05/03/2021      ,00:00:00        ,,-96.695944,32.997943
1267,CVS PHARMACY 6894,Federal Allocation,,1102 S. Austin Ave.,Georgetown,Williamson,1102 S. Austin Ave.,78626,30.6340727012458,-97.6783286883262,1483,0,1180,0,0,1483,1180,,,,05/03/2021      ,00:00:00        ,,-97.678329,30.634073
1268,CVS PHARMACY 10027,Federal Allocation,,,Murphy ,,750 E FM 544 ,75094,33.0117789488651,-96.5965502613726,1313,0,993,0,0,1313,993,,,,05/03/2021      ,00:00:00        ,,-96.59655,33.011779
1269,CVS PHARMACY 3724,Federal Allocation,,8940 Coit Rd.,Plano,Collin,8940 Coit Rd.,75025,33.1004078842749,-96.7708975017814,1827,0,1451,0,0,1827,1451,,,,05/03/2021      ,00:00:00        ,,-96.770898,33.100408
1270,CVS Pharmacy 10602,Federal Allocation,,"10515 Fry Rd., Building A1",Cypress,Harris,"10515 Fry Rd., Building A1",77433,29.939846494453,-95.7240569864847,1634,0,1270,0,0,1634,1270,,,,05/03/2021      ,00:00:00        ,,-95.724057,29.939846
1271,CVS PHARMACY 6955,Federal Allocation,,8027 KITTY HAWK,Converse,,8027 KITTY HAWK,78109,29.5359495085814,-98.3316238440577,2482,0,1969,0,0,2482,1969,,,,05/03/2021      ,00:00:00        ,,-98.331624,29.53595
1272,CVS Pharmacy 10056,Federal Allocation,,5050 S LANCASTER RD ,DALLAS,,5050 S LANCASTER RD DALLAS 75216,75216,32.6872759945021,-96.7891174460951,3378,0,2508,0,0,3378,2508,2143758924,,,05/03/2021      ,00:00:00        ,,-96.789117,32.687276
1273,CVS PHARMACY 2991,Federal Allocation,,6431 Mccart Ave.,Fort Worth,Tarrant,6431 Mccart Ave.,76133,32.6506577502234,-97.3661639886322,2654,0,2151,0,0,2654,2151,,,,05/03/2021      ,00:00:00        ,,-97.366164,32.650658
1274,CVS PHARMACY 7575,Federal Allocation,,,5012 Trail Lake Dr,76133,,,32.6717206852765,-97.3761889311552,3282,0,2646,0,0,3282,2646,,,,05/03/2021      ,00:00:00        ,,-97.376189,32.671721
1275,Cvs Pharmacy 7301,Federal Allocation,,3027 Nacogdoches Rd,San Antonio,Bexar,3027 Nacogdoches Rd,78217,29.5268451616767,-98.4402180728939,2,0,0,0,0,2,0,,,,05/03/2021      ,00:00:00        ,,-98.440218,29.526845
1276,CVS PHARMACY 4186,Federal Allocation,,1950 Bagdad Rd.,Cedar Park,Williamson,1950 Bagdad Rd.,78613,30.5309383432026,-97.8447535459995,2713,0,2041,0,0,2713,2041,,,,05/03/2021      ,00:00:00        ,,-97.844754,30.530938
1277,CVS PHARMACY 6514,Federal Allocation,,1325 Fm 1960 Road West,Houston,Harris,1325 Fm 1960 Road West,77090,30.0140077,-95.4518245,177,0,155,0,0,177,155,,,,05/03/2021      ,00:00:00        ,,-95.451824,30.014008
1278,CVS PHARMACY 8389,Federal Allocation,,8602 Huebner Rd,San Antonio,Bexar,8602 Huebner Rd,78240,29.5471519,-98.5763214,1233,0,882,0,0,1233,882,,,,05/03/2021      ,00:00:00        ,,-98.576321,29.547152
1279,CVS PHARMACY 7435,Federal Allocation,,East Southcross Blvd.,San Antonio,Bexar,2920 East Southcross Blvd.,78223,29.3756802653865,-98.4506897595079,986,0,697,0,0,986,697,,,,05/03/2021      ,00:00:00        ,,-98.45069,29.37568
1280,CVS PHARMACY 6978,Federal Allocation,,4600 Southwest Pkwy,Wichita Falls,Wichita,4600 Southwest Pkwy,76310,33.8585428,-98.5639037,1380,0,1061,0,0,1380,1061,,,,05/03/2021      ,00:00:00        ,,-98.563904,33.858543
1281,CVS PHARMACY 7120,Federal Allocation,,11600 Shadow Creek Pkwy.,Pearland,Brazoria,11600 Shadow Creek Pkwy.,77584,29.5787954786158,-95.3987280579222,1070,0,799,0,0,1070,799,,,,05/03/2021      ,00:00:00        ,,-95.398728,29.578795
1282,CVS PHARMACY 6776,Federal Allocation,,5429 Ross Ave,Dallas,Dallas,5429 Ross Ave,75206,32.8114385,-96.7731225,217,0,129,0,0,217,129,,,,05/03/2021      ,00:00:00        ,,-96.773122,32.811439
1283,CVS PHARMACY 6850,Federal Allocation,,1424 NORTH ST,Nacogdoches,Nacogdoches,1424 NORTH ST,75961,31.6154398,-94.654287,1118,0,795,0,0,1118,795,,,,05/03/2021      ,00:00:00        ,,-94.654287,31.61544
1284,CVS Pharmacy 10579,Federal Allocation,,4600 Broadway St.,Alamo Heights,Bexar,4600 Broadway St.,78209,29.4684872,-98.465559,615,0,416,0,0,615,416,,,,05/03/2021      ,00:00:00        ,,-98.465559,29.468487
1285,CVS PHARMACY 4783,Federal Allocation,,"608 North Slide Rd.,",Lubbock,Lubbock,"608 North Slide Rd.,",79416,33.607498,-101.923936,608,0,467,0,0,608,467,,,,05/03/2021      ,00:00:00        ,,-101.923936,33.607498
1286,CVS PHARMACY 7299,Federal Allocation,,7202 San Pedro,San Antonio,Bexar,7202 San Pedro,78216,29.5142105140228,-98.498353102103,468,0,347,0,0,468,347,,,,05/03/2021      ,00:00:00        ,,-98.498353,29.514211
1287,CVS PHARMACY 7436,Federal Allocation,,601 S Jefferson Ave,Mount Pleasant,Titus,601 S Jefferson Ave,75455,33.1504597152198,-94.9673699462188,1116,0,906,0,0,1116,906,,,,05/03/2021      ,00:00:00        ,,-94.96737,33.15046
1288,CVS MINUTE CLINIC 3894,Federal Allocation,,,SAN ANTONIO ,,120 E SONTERRA BLVD,78258,29.616034289141,-98.4929930876952,1399,0,1353,0,0,1399,1353,,,,05/03/2021      ,00:00:00        ,,-98.492993,29.616034
1289,CVS PHARMACY 06901,Federal Allocation,,,Gainesville,Cooke,1520 N Grand Ave,76240,33.64384,-97.13233,2535,0,1845,0,0,2535,1845,,,,05/03/2021      ,00:00:00        ,,-97.13233,33.64384
1290,CVS PHARMACY 7742,Federal Allocation,,5659 Lemmon Ave,Dallas,Dallas,5659 Lemmon Ave,75209,32.8293783101826,-96.8264837462247,1482,0,734,0,0,1482,734,,,,05/03/2021      ,00:00:00        ,,-96.826484,32.829378
1291,CVS PHARMACY 6904,Federal Allocation,,4922 S Broadway Ave,Tyler,Smith,4922 S Broadway Ave,75703,32.2953880022632,-95.2999076732189,1768,0,1501,0,0,1768,1501,,,,05/03/2021      ,00:00:00        ,,-95.299908,32.295388
1292,CVS PHARMACY 1368,Federal Allocation,,101 LOOP 59,ATLANTA,Cass,101 LOOP 59 ATLANTA 75551,75551,33.1129935345881,-94.1838125556471,2883,0,2040,0,0,2883,2040,+19037995024,https://www.cvs.com/store-locator/cvs-pharmacy-address/101+Loop+59+North-Atlanta-TX-75551/storeid=1368,,05/03/2021      ,00:00:00        ,,-94.183813,33.112994
1293,CVS PHARMACY 8962,Federal Allocation,,2015 South 77 Sunshine Strip,Harlingen,Cameron,2015 South 77 Sunshine Strip,78550,26.1730699,-97.6748087,1189,0,868,0,0,1189,868,,,,05/03/2021      ,00:00:00        ,,-97.674809,26.17307
1294,CVS PHARMACY 7151,Federal Allocation,,,Humble,,8000 N. Sam Houston Pkwy East.,77396,29.93801515915,-95.2695242447146,1385,0,852,0,0,1385,852,,,,05/03/2021      ,00:00:00        ,,-95.269524,29.938015
1295,CVS PHARMACY 10446,Federal Allocation,,,Laredo,,1019 E Calton Rd Laredo 78041,78041,27.5406801575938,-99.4845037014781,1436,0,1070,0,0,1436,1070,956-723-4800,https://www.cvs.com/store-locator/cvs-pharmacy-address/1019+East+Calton+Rd-Laredo-TX-78041/storeid=10446?WT.mc_id=LS_GOOGLE_RX_10446,,05/03/2021      ,00:00:00        ,,-99.484504,27.54068
1296,CVS MINUTE CLINIC 3190,Federal Allocation,,9101 HIGHWAY 6 N, HOUSTON,,9101 HIGHWAY 6 N,77095,29.9103339773768,-95.6293646582921,1135,0,716,0,0,1135,716,+12818593210,,,05/03/2021      ,00:00:00        ,,-95.629365,29.910334
