OBJECTID,NAME,TYPE,TSA,STREET,CITY,COUNTY,ADDRESS,ZIP,LATITUDE,LONGITUDE,PFIZER_AVAILABLE,MODERNA_AVAILABLE,PFIZER_AVAILABLE2,MODERNA_AVAILABLE2,JJ_AVAILABLE,VACCINES_AVAILABLE,VACCINES_AVAILABLE2,PublicPhone,WEBSITE,RemoveRecord,LAST_UPDATE_VAC,LAST_UPDATE_TIME_VAC,CESenabled,x,y
788,LIVE HEALTHY CLINIC,Medical Practice,,WEST AVENUE,SAN ANTONIO,BEXAR,"8006 WEST AVENUE, SUITE 1",78202,29.5344888,-98.5205243,0,57,0,0,0,57,0,(210) 340-0801,,,05/04/2021      ,13:57:56        ,,-98.520524,29.534489
789,HOUSTON MEDICAL CLINIC,Community Clinic,,9889 Bellaire Blvd,Houston,Harris,9889 BELLAIRE BLVD # E219A Houston 77036,77036,29.7054709871669,-95.5283515440223,0,191,0,0,0,191,0,,,,05/05/2021      ,11:56:17        ,,-95.528352,29.705471
790,Everest Medical Group USA,Medical Practice,,,Houston,Harris,11626 Tc Jester Blvd,77067,29.9603216,-95.4516836,0,160,0,0,0,160,0,,,,05/05/2021      ,14:14:03        ,,-95.451684,29.960322
791,Ellis County Medical Associates,Other,,, Ennis ,,802 W Lampasas St Ste 100 ,75119,32.3204716946486,-96.6321998079239,2170,800,100,0,0,2970,100,,,,05/06/2021      ,09:43:12        ,,-96.6322,32.320472
792,Pathway Wellness Clinic LLC,Medical Practice,,,Katy,Harris,2318 Millerton Ln,77450,29.7473417,-95.7517137,960,0,0,0,0,960,0,,,,05/04/2021      ,16:15:46        ,,-95.751714,29.747342
793,Coleman Medical Associates,Community Clinic,D,"310 S PECOS ST, 2ND FLOOR",COLEMAN,COLEMAN,"310 S PECOS ST, 2ND FLOOR",76834,31.828885645094,-99.4252772075129,0,140,0,230,0,140,230,(325) 625-3533,https://colemancountymc.com/clinic/,,05/06/2021      ,09:54:26        ,,-99.425277,31.828886
794,Carrollton Farmers Branch ISD,Other,,1445 North Perry Road,Carrollton,Dallas,"1445 Perry Rd, Carrollton, TX 75006",75006,32.9571133534996,-96.896180201034,0,0,0,0,200,200,0,+19729686100,http://www.cfbisd.edu/,,04/30/2021      ,16:03:02        ,,-96.89618,32.957113
795,PJW Health Services,Medical Practice,,,San Antonio,Bexar,7710 Ih 10 West Frontage Rd,78230,29.5069425,-98.5542469,1170,0,0,0,0,1170,0,,,,05/04/2021      ,14:22:53        ,,-98.554247,29.506943
796,ARMANDO S VILLARREAL MD,Other,,W Goodwin St,Pleasanton,Atascosa,1540 W Goodwin St,78064,28.9604667507704,-98.5050778030195,0,360,0,800,0,360,800,,,,05/02/2021      ,16:17:54        ,,-98.505078,28.960467
797,Bowen Pharmacy,Other,,2417 W Pleasant Ridge Rd,Arlington,Tarrant,"2417 W Pleasant Ridge Rd, Arlington, TX 76015",76015,32.6784010772174,-97.1491786723779,0,200,0,20,0,200,20,+18179184900,http://www.bowenpharmacytx.com/,,05/04/2021      ,15:35:07        ,,-97.149179,32.678401
798,"Rios Healthcare Associates, PLLC",Other,,,Houston,Harris,3899 Southwest Fwy,77027,,,6966,0,0,0,0,6966,0,,,,05/06/2021      ,09:48:28        ,,,
799,"Kelly Drug, Inc",Pharmacy,,125 E Broad St,Mineola,Wood,125 E Broad St Mineola 75773,75773,32.6638587871083,-95.488331216999,0,11,0,0,0,11,0,,,,05/05/2021      ,10:53:18        ,,-95.488331,32.663859
800,Immunize El Paso Eastside,Medical Practice,,1580 George Dieter,El Paso,El Paso,1580 George Dieter,79936,31.7490810164013,-106.301712489827,4968,410,0,0,0,5378,0,(915) 857-2474,http://www.immunizeelpaso.org/,,05/06/2021      ,09:24:44        ,,-106.301712,31.749081
801,"Doctors Express of the Beaumont Area, PA DBA AFC U-Louetta Road",Medical Practice,,,Houston,Harris,10850 Louetta Road,77070,29.997778,-95.5779878,0,90,0,0,0,90,0,,,,05/06/2021      ,08:51:35        ,,-95.577988,29.997778
802,Doctors Express Of The Beaumont Area Pa - Yale Rd,Other,,107 YALE ST STE 200 Houston 77007,Houston,Harris,107 YALE ST STE 200 Houston 77007,77007,29.77261,-95.39889,0,100,0,0,0,100,0,,,,05/06/2021      ,10:14:20        ,,-95.39889,29.77261
803,Immunize El Paso-Downtown,Other,,,El Paso,El Paso,513 W San Antonio Ave Ste B,79901,31.7566249568628,-106.493894017483,1170,0,0,0,0,1170,0,(915) 533-3414,,,05/04/2021      ,10:38:17        ,,-106.493894,31.756625
804,"BBC Healthcare Group, PLLC",Community Clinic,,,Lewisville,Denton,571 W Main St,75057,33.0470316647355,-97.0060982424409,1170,390,0,0,200,1760,0,,,,05/06/2021      ,09:40:41        ,,-97.006098,33.047032
805,Trotts Call Field Drug,Pharmacy,,4122 Call Field Rd,Wichita Falls,Wichita,4122 Call Field Rd,76308,33.8718375162558,-98.5500890382333,0,280,0,0,0,280,0,(940) 692-1234,http://www.trottsdrug.com/,,05/05/2021      ,21:13:02        ,,-98.550089,33.871838
806,MCALLEN MEDICAL CENTER (STHS),Hospital,V,301 W Expressway 83,Mcallen,Hidalgo,301 W Expressway 83,78501,26.1882083807114,-98.219988776733,1044,0,1170,0,50,1094,1170,(956) 632-4880,http://www.chghospitals.com/,,05/04/2021      ,07:49:35        ,,-98.219989,26.188208
807,Steeplechase Pediatric Center Fulshear,Medical Practice,,S Fry Road ,Fulshear ,Texas,11605 S Fry Rd suite 108,77441,29.7058531,-95.8489409,0,100,0,0,0,100,0,281-469-2838,STEEPLECHASEPED@YAHOO.COM,,05/05/2021      ,08:02:35        ,,-95.848941,29.705853
808,Native Urban Healthcare,Other,,8686 Hwy 6 N,Houston,Harris,8686 Hwy 6 N,,29.9055418,-95.633178,1164,89,0,0,0,1253,0,,,,05/06/2021      ,11:58:21        ,,-95.633178,29.905542
809,Tyler Family Circle of Care - Athens,Community Clinic,,1001 N. Palestine Street,Athens,Henderson,1001 North Palestine Street,75751,32.2180694,-95.8537048,0,190,0,480,0,190,480,9035359041,,,05/06/2021      ,13:37:39        ,,-95.853705,32.218069
810,Tyler Family Circle of Care-Jacksonville,Community Clinic,,510 E Commerce St,Jacksonville,Cherokee,510 East Commerce St,75766,31.9653713,-95.2697089,0,289,0,0,35,324,0,(903) 535-9041,,,05/05/2021      ,16:21:49        ,,-95.269709,31.965371
811,Cleveland Pharmacy,Pharmacy,,111 S.william Barnett Ave,Cleveland,Liberty,111 S WILLIAM BARNETT AVE Cleveland 77327,77327,30.3406081291667,-95.0854416305188,0,280,0,0,295,575,0,,,,05/05/2021      ,19:11:49        ,,-95.085442,30.340608
812,Memphis Drug,Federal Allocation,,506 West Noel Street,Memphis,Hall,506 W NOEL ST MEMPHIS 79245,79245,34.7242763683865,-100.542702755565,0,690,0,0,0,690,0,,,,05/05/2021      ,14:54:12        ,,-100.542703,34.724276
813,LifeRestore MD USA LLC,Medical Practice,,3910 Gaston Ave,Dallas,Dallas,"3910 Gaston Avenue Ste 140, Dallas, TX, USA",75246,32.7924497,-96.7780523,1500,0,0,0,0,1500,0,214-494-8121,,,05/05/2021      ,07:42:28        ,,-96.778052,32.79245
814,Rafael Canadas Md Pa,Medical Practice,,12201 Merit Dr,Dallas,Dallas,"12201 Merit Dr #180, Dallas, TX 75251",75251,32.9135921937013,-96.7741221733271,0,350,0,0,0,350,0,(972) 385-9700,,,05/05/2021      ,09:36:37        ,,-96.774122,32.913592
815,La Providence Pediatric Clinics,Community Clinic,,9900 S Gessner Rd,Houston,Harris,9900 S Gessner Rd,77071,29.6711134,-95.5306391,0,77,0,0,0,77,0,,,,05/04/2021      ,13:04:48        ,,-95.530639,29.671113
816,FMC Fifth Ward Dialysis,Medical Practice,,2133 Lockwood Dr,Houston,Harris,2133 Lockwood Dr Houston 77020,77020,29.7810043030669,-95.3164930035373,0,90,0,0,0,90,0,,,,05/05/2021      ,15:51:33        ,,-95.316493,29.781004
817,Clinica Mi Doctor 6,Medical Practice,,229 Ne 28th St,Fort Worth,Tarrant,229 Ne 28th St,76164,32.7951875016074,-97.3468879597946,0,100,0,0,150,250,0,(214) 330-7767,http://www.clinicasmidoctor.com/,,05/06/2021      ,12:56:47        ,,-97.346888,32.795188
818,Cactus Health,Other,J,700 N Main St,Fort Stockton,Pecos,700 N Main St,79735,30.89107735,-102.8791026,0,0,0,100,130,130,100,432-336-8110,,,05/06/2021      ,09:20:38        ,,-102.879103,30.891077
819,"InHouse Physicians, SC",Medical Practice,,1001 Louisiana St,Houston,Harris,"1001 Louisiana Street, Houston, TX, USA",77002,29.7578446,-95.3673942,0,280,0,0,0,280,0,,,,05/06/2021      ,07:33:38        ,,-95.367394,29.757845
820,Preferrred Medical Center,Other,,,Midland,Midland,1200 Andrews Highway,79701,32.0073215673256,-102.114367151666,0,90,0,0,0,90,0,(432) 520-5678,,,05/06/2021      ,12:52:52        ,,-102.114367,32.007322
821,R STEFAN KIESZ MDPA,Other,,18615 Tuscany Stone ,San Antonio,Bexar,18615 Tuscany Stone Suite 170,78258,29.61133,-98.48991,0,61,0,0,0,61,0,,,,05/06/2021      ,11:48:57        ,,-98.48991,29.61133
822,Zikam Nieghborhood Pharmacy,Federal Allocation,,,San Antonio,Bexar,21920 Bulverde Rd 102/103,78259,29.644102,-98.424489,0,0,0,0,185,185,0,,,,04/29/2021      ,09:51:12        ,,-98.424489,29.644102
823,Walgreens Pharmacy 21320,Federal Allocation,,,,,"909 VETERANS BLVD. Del Rio, TX 78840",,29.3737040728789,-100.90103116838,0,280,0,0,175,455,0,830-290-6015,https://www.walgreens.com/locator/walgreens-909+veterans+blvd.-del+rio-tx-78840/id=21320,,05/05/2021      ,18:26:51        ,,-100.901031,29.373704
824,Prime Occupational Services-N Main,Other,,4404 N Main St,Baytown,Harris,4404 N Main St,77521,29.77056,-94.96357,0,2000,0,0,0,2000,0,,,,05/05/2021      ,08:54:19        ,,-94.96357,29.77056
825,Vina Pharmacy,Pharmacy,,11207 N LAMAR BLVD,Austin,,11207 N LAMAR BLVD # A Austin 78753,78753,30.3812461372579,-97.6862578878872,1128,90,0,0,205,1423,0,,,,05/05/2021      ,16:55:32        ,,-97.686258,30.381246
826,West Oak Med Clinic Pa,Medical Practice,,407 W Oak St,West,McLennan,407 W Oak St,76691,31.8032119214855,-97.0956313660643,0,170,0,0,0,170,0,(254) 826-3865,,,04/29/2021      ,16:24:07        ,,-97.095631,31.803212
827,"Philip A. Waller, MD PA",Medical Practice,,,Houston,Harris,11003 Resource Parkway,77089,29.5869969,-95.2106295,0,60,0,0,0,60,0,,,,05/05/2021      ,15:08:49        ,,-95.210629,29.586997
828,Chc Care Specialty Pharmacy And Consult,Other,,14211 COIT RD # 1 Dallas 75254,Dallas,Dallas,14211 Coit Rd,75254,32.94228,-96.76905,0,140,0,0,0,140,0,,,,05/05/2021      ,10:09:18        ,,-96.76905,32.94228
829,JMTI Inc,Other,,5700 Tennyson Parkway,Plano,Collin,5700 TENNYSON PKWY STE 300 Plano 75024,75024,33.0709601324426,-96.8200077746501,2056,0,0,0,0,2056,0,,,,05/06/2021      ,09:38:53        ,,-96.820008,33.07096
830,"Ricardo A. Abraham, MD",Medical Practice,,3125 West Alton Gloor Blvd,Brownsville,TX,3125 W Alton Gloor Blvd,78526,25.9737024,-97.5330697,0,280,0,100,0,280,100,956.544.5700,,,05/05/2021      ,14:47:38        ,,-97.53307,25.973702
831,TTUHSC Pharmacy Dallas,Pharmacy,,,Dallas,,5920 FOREST PARK RD STE 500,75235,32.8212301010895,-96.8411801022606,0,190,0,0,0,190,0,(214) 654-9404,,,05/04/2021      ,10:12:13        ,,-96.84118,32.82123
832,Texas Sinus Specialists,Other,,,Spring,Harris,2940 Fm 2920,77388,30.0711387,-95.462851,0,163,0,0,0,163,0,,,,05/06/2021      ,09:13:18        ,,-95.462851,30.071139
833,Babies And Children's Clinic,Other,,900 W Sam Houston Blvd Ste 1,Pharr,Hidalgo,900 W Sam Houston Blvd Ste 1 Pharr 78577,78577,26.1905215363493,-98.1964825498974,700,0,0,0,0,700,0,,,,05/06/2021      ,08:57:10        ,,-98.196483,26.190522
834,Ea Squatty Lyons Health Center,Hospital,,1712 First Street,Humble,Harris,1712 First Street,77338,29.9991538910856,-95.2484049067127,0,90,0,0,0,90,0,(281) 446-4139,https://www.harrishealth.org/locations-hh/Pages/ea-squatty-lyons-health-center.aspx,,05/06/2021      ,09:39:00        ,,-95.248405,29.999154
835,A+ Life Style Medical Group,Vaccine Hub,O,"815 Highway 71 West, Suite 1150",Bastrop,Bastrop,"815 Highway 71 West, Suite  1150",78602,30.1100401,-97.3785263,0,0,0,0,0,0,0,866-268-2289,https://www.Covac.info,,04/29/2021      ,15:46:15        ,Yes,-97.378526,30.11004
836,R And L Pharmacy,Pharmacy,,,Pharr,Hidalgo,1002 West Sam Houston Suite 1,78577,26.1901866674204,-98.1976093155582,0,60,0,200,95,155,200,(956) 283-0911,,,05/06/2021      ,08:28:12        ,,-98.197609,26.190187
837,Donna Day And Night Clinic,Other,,,Donna,Hidalgo,2010 E Business Highway 83,78537,26.168585,-98.0408059,0,120,0,80,0,120,80,+19564616666,http://www.donnamedical.com/daynight.html,,05/06/2021      ,07:33:42        ,,-98.040806,26.168585
838,Kroger Pharmacy 974,Pharmacy,,,Baytown ,,1700 N Alexander Dr ,77520,30.2801866397388,-97.7094573040521,42,100,0,0,100,242,0,,,,05/03/2021      ,08:05:00        ,,-97.709457,30.280187
839,Kroger Pharmacy 950,Other,R,1600 N 16th St,Orange,Orange,"1600 N 16th St Orange, TX 77630",77630,30.1058,-93.7473,114,210,0,0,95,419,0,(409) 883-8521,,,05/03/2021      ,08:05:00        ,,-93.7473,30.1058
840,Kroger Pharmacy 367,Pharmacy,,,Humble ,,3820 Atascocita Road ,77396,29.9791935971336,-95.215102188603,126,0,0,0,170,296,0,,,,05/03/2021      ,08:05:00        ,,-95.215102,29.979194
841,Kroger Pharmacy 359,Pharmacy,,,Kingwood ,,25651 Highway 59 N ,77339,30.0721816766656,-95.2431616174374,138,190,0,0,90,418,0,,,,05/03/2021      ,08:05:00        ,,-95.243162,30.072182
842,Kroger Pharmacy 354,Pharmacy,,,Pasadena ,,3550 Spencer Hwy ,77504,29.6638645973941,-95.1895228611093,48,0,0,0,65,113,0,,,,05/03/2021      ,08:05:00        ,,-95.189523,29.663865
843,Kroger Pharmacy 351,Pharmacy,,,Houston ,,14710 Woodforest Blvd ,77015,29.7898177143536,-95.1593137444265,192,0,0,0,150,342,0,,,,05/03/2021      ,08:05:00        ,,-95.159314,29.789818
844,Kroger Pharmacy 342,Pharmacy,,,Seabrook ,,1905 El Mar Ln ,77586,29.5692024016703,-95.0255219174458,48,0,0,0,110,158,0,,,,05/03/2021      ,08:05:00        ,,-95.025522,29.569202
845,Kroger Pharmacy 337,Pharmacy,,,Pasadena ,,2619 Red Bluff ,77506,29.6969068942075,-95.1736324867562,96,0,0,0,65,161,0,,,,05/03/2021      ,08:05:00        ,,-95.173632,29.696907
846,Kroger Pharmacy 331,Pharmacy,,,Houston ,,12620 Woodforest Blvd Ste 200 ,77015,29.7902147577518,-95.2009311886062,192,0,0,0,115,307,0,,,,05/03/2021      ,08:05:00        ,,-95.200931,29.790215
847,Kroger Pharmacy 328,Pharmacy,,,Beaumont ,,3845 Phelan Blvd ,77707,30.0836473703952,-94.1420873139999,84,0,0,0,30,114,0,,,,05/03/2021      ,08:05:00        ,,-94.142087,30.083647
848,Kroger Pharmacy 325,Pharmacy,,,Beaumont ,,3965 Dowlen Rd,77706,30.1172473151145,-94.1698468309289,120,0,0,0,145,265,0,,,,05/03/2021      ,08:05:00        ,,-94.169847,30.117247
849,Kroger Pharmacy 322,Other,,,Pasadena ,,6767 Spencer Hwy,77505,29.665475,-95.135078,48,0,0,0,65,113,0,,,,05/03/2021      ,08:05:00        ,,-95.135078,29.665475
850,Kroger Pharmacy 319,Pharmacy,,, La Porte ,,1300 FM 655 RD,77571,29.2996326721142,-95.5391229155986,48,0,0,0,235,283,0,,,,05/03/2021      ,08:05:00        ,,-95.539123,29.299633
851,Kroger Pharmacy 318,Pharmacy,,19250 West Lake Houston Pkwy,Humble,Harris,19250 West Lake Houston Pkwy,77346,30.0010900106286,-95.1608610410061,144,0,0,0,35,179,0,(281) 812-4499,http://www.kroger.com/stores/details/034/00318?cid=loc_03400318PP_gmb,,05/03/2021      ,08:05:00        ,,-95.160861,30.00109
852,Kroger Pharmacy 310,Pharmacy,,3410 Northpark Dr,Kingwood,Harris,3410 Northpark Dr,77345,30.067865058659,-95.1874054406629,144,0,0,0,80,224,0,(281) 361-7404,http://www.kroger.com/stores/details/034/00310?cid=loc_03400310PP_gmb,,05/03/2021      ,08:05:00        ,,-95.187405,30.067865
853,Kroger Pharmacy 190,Pharmacy,,9475 Fm 1960 Bypass Rd W,Humble,Harris,9475 Fm 1960 Bypass Rd W,77338,30.0050462145868,-95.2831780652143,180,0,0,0,490,670,0,(281) 973-5090,http://www.kroger.com/stores/details/034/00190?cid=loc_03400190PP_gmb,,05/03/2021      ,08:05:00        ,,-95.283178,30.005046
854,Kroger Pharmacy 150,Pharmacy,,6315 Garth Rd,Baytown,Harris,6315 Garth Rd,77521,29.7921339840592,-94.9842749605813,168,0,0,0,940,1108,0,(346) 216-4155,http://www.kroger.com/stores/details/034/00150?cid=loc_03400150PP_gmb,,05/03/2021      ,08:05:00        ,,-94.984275,29.792134
855,Kroger Pharmacy 138,Pharmacy,,22030 Market Place Dr,New Caney,Montgomery,22030 Market Place Dr,77357,30.1332999906192,-95.2362089861353,78,140,0,0,100,318,0,(281) 747-5089,http://www.kroger.com/stores/details/011/00320?cid=loc_01100320PP_gmb,,05/03/2021      ,08:05:00        ,,-95.236209,30.1333
856,Kroger Pharmacy 746,Pharmacy,,11701 S Sam Houston Pkwy,Houston,Harris,11701 S Sam Houston Pkwy,77089,29.589831,-95.22251,0,0,0,0,40,40,0,(281) 484-3294,,,05/03/2021      ,08:05:00        ,,-95.22251,29.589831
857,Kroger Pharmacy 744,Pharmacy,,3135 Fm 528,Friendswood,Galveston,3135 Fm 528,77546,29.4645456622281,-95.2271091417117,162,0,0,0,90,252,0,(281) 557-4894,http://www.kroger.com/stores/details/034/00744?cid=loc_03400744PP_gmb,,05/03/2021      ,08:05:00        ,,-95.227109,29.464546
858,Kroger Pharmacy 743,Pharmacy,,151 N Friendswood Dr,Friendswood,Galveston,151 N Friendswood Dr,77546,29.534382372878,-95.2068435750931,251,0,0,0,0,251,0,(281)-992-1710,http://www.kroger.com/stores/details/018/00743?cid=loc_01800743PP_gmb,,05/03/2021      ,08:05:00        ,,-95.206844,29.534382
859,Kroger Pharmacy 740,Pharmacy,,7747 Kirby Dr,Houston,Harris,7747 Kirby Dr,77030,29.6953467231689,-95.4155875814219,180,0,0,0,150,330,0,(713) 661-7440,http://www.kroger.com/stores/details/034/00740?cid=loc_03400740PP_gmb,,05/03/2021      ,08:05:00        ,,-95.415588,29.695347
860,Kroger Pharmacy 734,Pharmacy,,,League City ,,250 S EGRET BAY BLVD ,77573,29.5198121653864,-95.0758447763251,0,0,0,0,40,40,0,,,,04/30/2021      ,08:05:00        ,,-95.075845,29.519812
861,Kroger Pharmacy 398,Pharmacy,,,League City,,2750 E League City PKWY,77573,29.5079735231247,-95.0414925030416,0,0,37,0,160,160,37,,,,05/03/2021      ,08:05:00        ,,-95.041493,29.507974
862,Kroger Pharmacy 397,Pharmacy,,8011 W Grand Pkwy S,Richmond,Fort Bend,8011 W Grand Pkwy S,77407,29.6639329845383,-95.7379829863729,0,100,0,0,100,200,0,(281) 341-2761,http://www.kroger.com/stores/details/034/00397?cid=loc_03400397PP_gmb,,05/03/2021      ,08:05:00        ,,-95.737983,29.663933
863,Kroger Pharmacy 385,Pharmacy,,16400 El Camino Real,Houston,Harris,16400 El Camino Real,77062,29.5589571071597,-95.1242390811092,0,20,0,0,0,20,0,(281) 286-8364,http://www.kroger.com/stores/details/034/00385?cid=loc_03400385PP_gmb,,05/03/2021      ,08:05:00        ,,-95.124239,29.558957
864,Kroger Pharmacy 375,Pharmacy,,11565 State Hwy 6 South,Sugar Land,Fort Bend,11565 State Hwy 6 South,77478,29.6480352510492,-95.6512821824848,0,0,0,0,100,100,0,(281) 340-1504,http://www.kroger.com/stores/details/034/00375?cid=loc_03400375PP_gmb,,05/03/2021      ,08:05:00        ,,-95.651282,29.648035
865,Kroger Pharmacy 347,Pharmacy,,9303 Hwy 6 South,Houston,Harris,9303 Hwy 6 South,77083,29.6786343817034,-95.643535952849,0,0,0,0,50,50,0,(713) 474-2111,http://www.kroger.com/stores/details/034/00347?cid=loc_03400347PP_gmb,,05/03/2021      ,08:05:00        ,,-95.643536,29.678634
866,Kroger Pharmacy 343,Pharmacy,,8323 Broadway St,Pearland,Brazoria,8323 Broadway St,77581,29.5590729031522,-95.3491304886291,31,200,0,0,100,331,0,(281) 997-6500,http://www.kroger.com/stores/details/029/00343?cid=loc_02900343PP_gmb,,05/03/2021      ,08:05:00        ,,-95.34913,29.559073
867,Kroger Pharmacy 334,Other,,Highway 6,Missouri City,Fort Bend,6200 Highway 6 Missouri City 77459, 77459,29.5642370816878,-95.5648868318757,120,0,0,0,75,195,0,,,,05/03/2021      ,08:05:00        ,,-95.564887,29.564237
868,Kroger Pharmacy 321,Pharmacy,,3100 Hwy 35,Alvin,Brazoria,3100 Hwy 35,77511,29.3985214957587,-95.247541810787,138,100,0,0,270,508,0,(281) 388-3403,http://www.kroger.com/stores/details/034/00321?cid=loc_03400321PP_gmb,,05/03/2021      ,08:05:00        ,,-95.247542,29.398521
869,Kroger Pharmacy 320,Pharmacy,,4825 Sweetwater Blvd,Sugar Land,Fort Bend,4825 Sweetwater Blvd,77479,29.5863645056197,-95.6323654743065,36,90,0,0,35,161,0,(281) 494-6555,http://www.kroger.com/stores/details/011/00320?cid=loc_01100320PP_gmb,,05/03/2021      ,08:05:00        ,,-95.632365,29.586365
870,Kroger Pharmacy 313,Pharmacy,,,Houston,,10306 S Post Oak Rd, 77035,29.6695600043408,-95.4636869607085,132,0,0,0,340,472,0,,,,05/03/2021      ,08:05:00        ,,-95.463687,29.66956
871,Kroger Pharmacy 308,Pharmacy,,,Pearland ,Brazoria,11003 Shadow Creek PWY,77584,29.5832555865591,-95.3898827453678,34,0,0,10,265,299,10,281-669-1250,,,05/03/2021      ,08:05:00        ,,-95.389883,29.583256
872,Kroger Pharmacy 302,Pharmacy,,5730 Seawall Blvd,Galveston,Galveston,5730 Seawall Blvd,77551,29.2687283600529,-94.82277614634,42,0,0,0,40,82,0,(409) 741-9091,http://www.kroger.com/stores/details/034/00302?cid=loc_03400302PP_gmb,,05/03/2021      ,08:05:00        ,,-94.822776,29.268728
873,Kroger Pharmacy 300,Pharmacy,,1950 El Dorado Blvd,Houston,Harris,1950 El Dorado Blvd,77062,29.5782270187411,-95.1215090114258,186,10,0,0,45,241,0,(281) 480-7092,http://www.kroger.com/stores/details/016/00522?cid=loc_01600522PP_gmb,,05/03/2021      ,08:05:00        ,,-95.121509,29.578227
874,Kroger Pharmacy 256,Pharmacy,,1804 N Velasco St,Angleton,Brazoria,1804 N Velasco St,77515,29.1827026537057,-95.4329200670943,0,0,0,0,305,305,0,(979) 849-5460,http://www.kroger.com/stores/details/016/00538?cid=loc_01600538PP_gmb,,05/03/2021      ,08:05:00        ,,-95.43292,29.182703
875,Kroger Pharmacy 241,Pharmacy,,,Dickinson ,,3410 Gulf Fwy ,77539,29.4500258726597,-95.0795036895508,150,0,0,0,65,215,0,,,,05/03/2021      ,08:05:00        ,,-95.079504,29.450026
876,Kroger Pharmacy 149,Pharmacy,,800 N Dixie Dr,Clute,Brazoria,800 N Dixie Dr,77531,29.0384250781679,-95.4222465843995,205,0,0,0,220,425,0,(979) 529-4392,,,05/03/2021      ,08:05:00        ,,-95.422247,29.038425
877,Kroger Pharmacy 144,Pharmacy,,1920 W League City Pkwy,League City,Galveston,1920 W League City Pkwy,77573,29.4885370086359,-95.1139740157472,18,0,0,0,145,163,0,(877) 852-2677,,,05/03/2021      ,08:05:00        ,,-95.113974,29.488537
878,Kroger Pharmacy 131,Pharmacy,,,Sugar Land ,,18861 University Blvd ,77479,29.5515970445571,-95.5842350453687,18,0,0,0,100,118,0,(832) 342-9649,,,05/03/2021      ,08:05:00        ,,-95.584235,29.551597
879,Kroger Pharmacy 108,Pharmacy,,,Texas City ,,3541 Palmer @ Hwy. 146 ,77590,29.3936297976527,-94.9494116318808,144,0,0,0,215,359,0,,,,05/03/2021      ,08:05:00        ,,-94.949412,29.39363
880,Kroger Pharmacy 010,Pharmacy,,24401 Brazos Town Xing,Rosenberg,Fort Bend,24401 Brazos Town Xing,77471,29.5429645616293,-95.7512495274427,0,0,0,0,100,100,0,(281) 232-1237,http://www.kroger.com/stores/details/034/00010?cid=loc_03400010PP_gmb,,05/03/2021      ,08:05:00        ,,-95.75125,29.542965
881,Kroger Pharmacy 879,Pharmacy,,6805 N Main,The Colony,Denton,6805 N Main,75056,33.0981285511973,-96.8927226666794,18,0,0,0,100,118,0,(972) 370-1006,http://www.kroger.com/stores/details/016/00879?cid=loc_01600879PP_gmb,,05/03/2021      ,08:05:00        ,,-96.892723,33.098129
882,Kroger Pharmacy 870,Pharmacy,,3770 Belt Line Rd,Addison,Dallas,3770 Belt Line Rd,75001,32.9505169917599,-96.8530190162608,54,0,0,0,100,154,0,(972) 620-0349,http://www.kroger.com/stores/details/035/00870?cid=loc_03500870PP_gmb,,05/03/2021      ,08:05:00        ,,-96.853019,32.950517
883,Kroger Pharmacy 844,Pharmacy,,708 E Pipeline Rd,Hurst,Tarrant,708 E Pipeline Rd,76053,32.8235024925429,-97.1591106975261,18,0,0,0,65,83,0,(817) 285-8851,http://www.kroger.com/stores/details/035/00844?cid=loc_03500844PP_gmb,,05/03/2021      ,08:05:00        ,,-97.159111,32.823502
884,Kroger Pharmacy 807,Pharmacy,,7201 Boulevard 26,North Richland Hills,Tarrant,7201 Boulevard 26,76180,32.8242517508681,-97.2273077057803,24,0,0,0,70,94,0,(817) 281-8310,http://www.kroger.com/stores/details/035/00807?cid=loc_03500807PP_gmb,,05/03/2021      ,08:05:00        ,,-97.227308,32.824252
885,Kroger Pharmacy 599,Pharmacy,,4620 State Highway 121,Lewisville,Denton,4620 State Highway 121,75056,33.0637339563405,-96.8921995521021,24,0,0,0,100,124,0,(469) 535-2480,http://www.kroger.com/stores/details/035/00599?cid=loc_03500599PP_gmb,,05/03/2021      ,08:05:00        ,,-96.8922,33.063734
886,Kroger Pharmacy 587,Pharmacy,,3939 Frankford Rd,Dallas,Denton,3939 Frankford Rd,75287,32.9970674836067,-96.8458219789182,24,0,0,0,100,124,0,(972) 662-1011,http://www.kroger.com/stores/details/035/00587?cid=loc_03500587PP_gmb,,05/03/2021      ,08:05:00        ,,-96.845822,32.997067
887,Kroger Pharmacy 586,Pharmacy,,1592 S Loop 288,Denton,Denton,1592 S Loop 288,76205,33.1938544535983,-97.0948950932805,24,0,0,0,100,124,0,(940) 566-5252,http://www.kroger.com/stores/details/035/00586?cid=loc_03500586PP_gmb,,05/03/2021      ,08:05:00        ,,-97.094895,33.193854
888,Kroger Pharmacy 582,Pharmacy,,9135 Grapevine Hwy,North Richland Hills,Tarrant,9135 Grapevine Hwy,76180,32.8507213707682,-97.1923263296366,30,0,0,0,75,105,0,(817) 605-3937,http://www.kroger.com/stores/details/035/00582?cid=loc_03500582PP_gmb,,05/03/2021      ,08:05:00        ,,-97.192326,32.850721
