OBJECTID,NAME,TYPE,TSA,STREET,CITY,COUNTY,ADDRESS,ZIP,LATITUDE,LONGITUDE,PFIZER_AVAILABLE,MODERNA_AVAILABLE,PFIZER_AVAILABLE2,MODERNA_AVAILABLE2,JJ_AVAILABLE,VACCINES_AVAILABLE,VACCINES_AVAILABLE2,PublicPhone,WEBSITE,RemoveRecord,LAST_UPDATE_VAC,LAST_UPDATE_TIME_VAC,CESenabled,x,y
357,Walmart Pharmacy 6300,Federal Allocation,,500 Richland Boulevard,Prosper,Collin,500 Richland Blvd Prosper 75078,75078,33.2205909151721,-96.7980957746472,0,44,0,18,18,62,18,,,,05/18/2021      ,00:00:00        ,,-96.798096,33.220591
358,Walmart Pharmacy 7229,Federal Allocation,,1110 Sunland Park Dr,El Paso,El Paso,1110 SUNLAND PARK DR EL PASO 79922,79922,31.8111617302775,-106.558560318855,0,431,0,94,0,431,94,,,,05/18/2021      ,00:00:00        ,,-106.55856,31.811162
359,Spence's Medical Center Pharmacy,Federal Allocation,,,Angleton ,Brazoria,2301 E MULBERRY ST ,77515,29.1856794178825,-95.4085372445135,0,0,0,0,430,430,0,(979) 849-9391,,,05/20/2021      ,16:00:38        ,,-95.408537,29.185679
360,Walmart Pharmacy 5290,Federal Allocation,,1515 S Ellison Dr,San Antonio,Bexar,1515 S Ellison Dr,78245,29.4173426701796,-98.6786788018788,0,31,0,14,90,121,14,,,,05/18/2021      ,00:00:00        ,,-98.678679,29.417343
361,CVS PHARMACY 2876,Federal Allocation,,201 S. Preston Rd.,Prosper,Collin,201 S Preston Rd Prosper 75078,75078,33.2351740025156,-96.7894522439569,0,0,0,0,96,96,0,,,,05/18/2021      ,00:00:00        ,,-96.789452,33.235174
362,CVS PHARMACY 6704,Federal Allocation,,117 Oyster Creek Dr,Lake Jackson,Brazoria,117 Oyster Creek Dr Lake Jackson 77566,77566,29.04471555186,-95.4488080440325,0,0,0,0,230,230,0,,,,05/18/2021      ,00:00:00        ,,-95.448808,29.044716
363,CVS Pharmacy 11152,Federal Allocation,,1909 West Broadway,Clarksville,Red River,1909 W BROADWAY ST CLARKSVILLE 75426,75426,33.6121681461638,-95.0710029881309,0,0,0,0,270,270,0,,,,05/18/2021      ,00:00:00        ,,-95.071003,33.612168
364,CVS Pharmacy 17270 ,Federal Allocation,,6064 Marsha Sharp Freeway,Lubbock,Lubbock,6064 MARSHA SHARP FWY LUBBOCK 79407,79407,33.5486811623877,-101.953226945805,0,0,0,0,175,175,0,,,,05/18/2021      ,00:00:00        ,,-101.953227,33.548681
365,Walmart Pharmacy 755,Federal Allocation,,,Amarillo,Randall,4610 S Coulter St,79119,35.1598305647269,-101.923505160527,0,503,0,57,0,503,57,,,,05/18/2021      ,00:00:00        ,,-101.923505,35.159831
366,Walmart Pharmacy 3777,Federal Allocation,,12220 Fm 423 E,Frisco,Denton,12220 FM 423 Frisco 75033,75033,33.1801008493786,-96.883755774648,0,29,0,11,9,38,11,,,,05/18/2021      ,00:00:00        ,,-96.883756,33.180101
367,Walmart Pharmacy 163,Federal Allocation,,North St,Nacogdoches,Nacogdoches,4810 North St,75965,31.649274912653,-94.6823412048001,0,120,0,10,0,120,10,,,,05/18/2021      ,00:00:00        ,,-94.682341,31.649275
368,CVS Pharmacy 10843 ,Federal Allocation,,19244 Mcdonald St.,Lytle,Atascosa,19244 MCDONALD ST LYTLE 78052,78052,29.2342680894039,-98.7897341593742,0,0,0,0,170,170,0,,,,05/18/2021      ,00:00:00        ,,-98.789734,29.234268
369,Cedra Pharmacy,Federal Allocation,,,Houston,,1607 South Post Oak Lane,77056,29.7512595,-95.4626579,0,80,0,0,105,185,0,,,,05/20/2021      ,16:36:05        ,,-95.462658,29.75126
370,Apogee Pharmacy,Federal Allocation,,,SAGINAW,,608 E BAILEY BOSWELL RD STE 140 ,76131,32.8847858943597,-97.3577187593418,0,0,0,0,235,235,0,,,,05/20/2021      ,18:06:24        ,,-97.357719,32.884786
371,Amarillo Diagnostic Clinic Rx,Federal Allocation,,6700 SW 9th Ave,Amarillo,Potter,"6700 SW 9th Ave, Amarillo, TX, USA",79106,35.2070599,-101.9111294,0,215,0,215,0,215,215,,,,05/20/2021      ,10:40:20        ,,-101.911129,35.20706
372,Walmart Pharmacy 4182,Federal Allocation,,3312 Preston Road,Plano,Collin,3312 PRESTON RD PLANO 75093,75093,33.0453603745612,-96.7926839574518,0,41,0,11,74,115,11,,,,05/18/2021      ,00:00:00        ,,-96.792684,33.04536
373,Walmart Pharmacy 3298,Federal Allocation,,,Kemah,Galveston,255 Fm 518,77565,29.5353053751725,-95.0188659895118,0,96,0,4,0,96,4,,,,05/18/2021      ,00:00:00        ,,-95.018866,29.535305
374,Walmart Pharmacy 3661,Federal Allocation,,N ZARAGOZA RD ,EL PASO,El Paso,1551 N ZARAGOZA RD EL PASO 79936,79936,31.7427055856656,-106.28924664375,0,65,0,6,13,78,6,,,,05/18/2021      ,00:00:00        ,,-106.289247,31.742706
375,WALMART PHARMACY 999,Federal Allocation,,,San Antonio,Bexar,7239 Sw Loop 410,78242,29.3595225446665,-98.6347134760221,0,206,0,16,26,232,16,,,,05/18/2021      ,00:00:00        ,,-98.634713,29.359523
376,Walmart Pharmacy 808,Federal Allocation,,,Lake Jackson,Brazoria,121 Highway 332 W,77566,29.0463808917315,-95.458216587676,0,330,0,20,0,330,20,,,,05/18/2021      ,00:00:00        ,,-95.458217,29.046381
377,Sams Club Pharmacy 4720,Federal Allocation,,,Austin,Travis,4970 W Highway 290,78735,30.2367472197411,-97.8206449299763,0,21,0,0,0,21,0,,,,05/18/2021      ,00:00:00        ,,-97.820645,30.236747
378,Walmart Pharmacy 2995,Federal Allocation,,,Plano,Collin,8040 Independence Pkwy,75025,33.0872340746962,-96.7480418759264,0,364,0,16,0,364,16,,,,05/18/2021      ,00:00:00        ,,-96.748042,33.087234
379,Sams Club Pharmacy 4948,Federal Allocation,,,San Angelo,Tom Green,5749 Sherwood Way,76901,31.4263015520463,-100.513463545288,0,492,0,0,0,492,0,,,,05/18/2021      ,00:00:00        ,,-100.513464,31.426302
380,Walmart Pharmacy 5287,Federal Allocation,,21150 KUYKENDAHL RD,SPRING,,"21150 KUYKENDAHL RD, SPRING, TX 77379",77379,30.0775118393257,-95.5126198649982,0,248,0,42,0,248,42,,,,05/18/2021      ,00:00:00        ,,-95.51262,30.077512
381,Walmart Pharmacy 462,Federal Allocation,,,Alvin,Brazoria,400 Highway 35 Byp S,77511,29.4217861881138,-95.2308222165024,0,379,0,101,0,379,101,,,,05/18/2021      ,00:00:00        ,,-95.230822,29.421786
382,Sams Club Pharmacy 4911,Federal Allocation,,,Mansfield,Tarrant,1740 North Fm 157,76063,32.5939038075254,-97.1482003452569,0,50,0,0,0,50,0,,,,05/18/2021      ,00:00:00        ,,-97.1482,32.593904
383,Walmart Pharmacy 1803,Federal Allocation,,,San Antonio,Bexar,4331 Thousand Oaks Dr,78217,29.5536552105167,-98.4069969471821,0,241,0,11,34,275,11,,,,05/18/2021      ,00:00:00        ,,-98.406997,29.553655
384,Walmart Pharmacy 3623,Federal Allocation,,,Laredo,Webb,4401 Highway 83 South,78046,27.455140851486,-99.4772249030542,0,19,0,1,0,19,1,,,,05/18/2021      ,00:00:00        ,,-99.477225,27.455141
385,Sams Club Pharmacy 8299,Federal Allocation,,,Plano,Collin,301 Coit Road,75075,33.0020406428054,-96.7690200722337,0,48,0,8,0,48,8,,,,05/18/2021      ,00:00:00        ,,-96.76902,33.002041
386,Sams Club Pharmacy 8270,Federal Allocation,,,Lubbock,Lubbock,6016 Marsha Sharp Fwy,79407,33.5509076857576,-101.948669854749,0,73,0,0,0,73,0,,,,05/18/2021      ,00:00:00        ,,-101.94867,33.550908
387,A-class Pharmacy Llc,Federal Allocation,,,Mcallen,hildalgo,3600 N 23rd St Suite #102,78501,26.238372,-98.239679,822,0,0,0,375,1197,0,,,,05/19/2021      ,04:53:48        ,,-98.239679,26.238372
388,(Non Reporting) Popular Pharmacy,Federal Allocation,,East Us Highway 83,Rio Grande City,Starr,5326 East Us Highway 83 Suite A # 5,78582,26.3550746476119,-98.7734434032619,2360,269,0,0,471,3100,0,(956) 317-1112,https://www.mypopularrx.com/,,05/18/2021      ,00:00:00        ,,-98.773443,26.355075
389,(Non Reporting) Lake Hills Pharmacy,Federal Allocation,,12005 Bee Cave Rd Suite 1a,Austin,Travis,12005 Bee Cave Rd Suite 1a,78738,30.3081842059391,-97.9260639578281,0,803,0,175,1304,2107,175,512-608-9355,https://lakehillsrx.com/,,05/18/2021      ,00:00:00        ,,-97.926064,30.308184
390,Richards Pharmacy - Donna,Federal Allocation,,605 N Main St,Donna,Hidalgo,605 North Main Street Suite E,78537,26.1801897,-98.0531913,0,600,0,0,200,800,0,(956) 464-4131,,,05/20/2021      ,10:41:19        ,,-98.053191,26.18019
391,Infinity Pharmacy Solutions llc,Federal Allocation,,3313 Essex Dr ,Richardson,Collin,3313 Essex Dr #200,75082,33.0010581222309,-96.6609127293913,0,0,0,0,75,75,0,,,,05/20/2021      ,10:46:17        ,,-96.660913,33.001058
392,"SMRX,INC",Federal Allocation,,,,,2002 GRANT AVE # A El Paso 79930,,31.7770339384781,-106.472787814914,0,0,0,0,40,40,0,,,,05/20/2021      ,18:00:50        ,,-106.472788,31.777034
393,Med Point Pharmacy LLC,Federal Allocation,,Bellaire Blvd,Houston,Harris,10008 Bellaire Blvd #114,77072,29.704839528513,-95.5590080876601,133,17,0,0,0,150,0,,,,05/18/2021      ,00:00:00        ,,-95.559008,29.70484
394,Alvin Care Pharmacy,Federal Allocation,,,Alvin,,204 E House St,77511,29.4186013,-95.2406608,0,190,0,0,180,370,0,,,,05/20/2021      ,17:53:19        ,,-95.240661,29.418601
395,lifecare garza pharmacy,Federal Allocation,,311 Camden St Ste 103,San Antonio,Bexar,311 CAMDEN ST STE 103 SAN ANTONIO 78215,78215,29.4348166679318,-98.4924471882071,0,10,0,0,65,75,0,,,,05/20/2021      ,18:02:16        ,,-98.492447,29.434817
396,BRUCES PHARMACY,Federal Allocation,,6001 39th St,Groves,Jefferson,6001 39th Street,77619,29.9450846,-93.9221114,0,0,0,25,0,0,25,(409) 962-4431,,,05/20/2021      ,06:15:28        ,,-93.922111,29.945085
397,College Park Pharmacy,Federal Allocation,,3115 College Park Drive Suite 103a,Conroe,Montgomery,3115 College Park Drive Suite 103a,,30.2063551349607,-95.4669852001584,0,0,0,0,90,90,0,,,,05/18/2021      ,18:26:43        ,,-95.466985,30.206355
398,Wichita Falls Pharmacy Inc.,Federal Allocation,, Brook Ave,Wichita Falls,Wichita,"1013 Brook Avenue, Wichita Falls, TX, USA",76301,33.901514,-98.5033918,0,590,0,0,1030,1620,0,,,,05/20/2021      ,17:43:18        ,,-98.503392,33.901514
399,Torres Family Pharmacy Of Falfurrias,Federal Allocation,,, Falfurrias,,"1118 S. Highway 281 Business, Falfurrias 78355",78355,30.0846929874016,-98.4191188176064,0,0,0,0,165,165,0,,,,05/20/2021      ,17:52:23        ,,-98.419119,30.084693
400,Walmart Pharmacy 4046,Federal Allocation,,1855 S. Garland Ave.,Garland,Dallas,1855 S. Garland Ave.,75040,32.89661,-96.64965,0,197,0,39,0,197,39,(972) 535-1429,,,05/18/2021      ,00:00:00        ,,-96.64965,32.89661
401,CVS Pharmacy 16907,Federal Allocation,,6419 Skillman St,Dallas,Dallas,6419 Skillman St,75231,32.8659129,-96.7479084,0,83,0,1,336,419,1,,,,05/18/2021      ,00:00:00        ,,-96.747908,32.865913
402,CVS PHARMACY 6590,Federal Allocation,,3000 S Texas Ave,Bryan,Brazos,3000 S Texas Ave,77802,30.6434345167325,-96.3530877532226,0,1133,0,718,0,1133,718,,,,05/18/2021      ,00:00:00        ,,-96.353088,30.643435
403,Walmart Pharmacy 5963,Federal Allocation,,2800 Flower Mound Rd,Flower Mound ,Denton,2800 Flower Mound Rd,75022,,,91,4,39,2,11,106,41,,,,05/18/2021      ,00:00:00        ,,,
404,CVS PHARMACY 7249,Federal Allocation,,520 E MAIN ST,Allen,,520 E MAIN ST,75002,33.1001326622489,-96.6601536171251,45,0,39,0,0,45,39,,,,05/18/2021      ,00:00:00        ,,-96.660154,33.100133
405,CVS PHARMACY 7449,Federal Allocation,,CENTRAL DR,BEDFORD ,Tarrant,2900 CENTRAL DR,76021,32.8445281153747,-97.1334902306214,554,0,436,0,0,554,436,,,,05/18/2021      ,00:00:00        ,,-97.13349,32.844528
406,King's Pharmacy Beaumont,Federal Allocation,,3610 N Major Dr,Beaumont,Jefferson,3610 North Major Drive,,30.1115299,-94.1892586,0,160,0,100,120,280,100,,,,05/20/2021      ,07:32:08        ,,-94.189259,30.11153
407,CVS PHARMACY 7708,Federal Allocation,,,WHITEHOUSE ,,PO BOX 1266 ,75791,,,1012,0,597,0,0,1012,597,,,,05/18/2021      ,00:00:00        ,,,
408,CVS MINUTE CLINIC 0015,Federal Allocation,,5500 N. Macarthur,Irving,Dallas,5500 N MACARTHUR BLVD IRVING 75038,75038,32.8858041016898,-96.9634328188348,269,0,221,0,0,269,221,,,,05/18/2021      ,00:00:00        ,,-96.963433,32.885804
409,CVS PHARMACY 5380,Federal Allocation,,8953 Virginia Pkwy.,Mckinney,Collin,8953 Virginia Pkwy McKinney 75071,75071,33.2031992966273,-96.7321317169751,506,0,422,0,0,506,422,,,,05/18/2021      ,00:00:00        ,,-96.732132,33.203199
410,CVS MINUTE CLINIC 5877,Federal Allocation,,2900 Broadway St.,Pearland,Brazoria,2900 BROADWAY STREET PEARLAND 77581,77581,29.5560332333917,-95.264695588205,227,0,180,0,0,227,180,,,,05/18/2021      ,00:00:00        ,,-95.264696,29.556033
411,CVS PHARMACY 227,Federal Allocation,,5600 North 23rd.,Mcallen,Hidalgo,5600 N 23rd St McAllen 78504,78504,26.2552832646458,-98.2362841882589,0,226,0,91,0,226,91,,,,05/18/2021      ,00:00:00        ,,-98.236284,26.255283
412,WALMART PHARMACY 5612,Federal Allocation,,,Houston,,2391 S WAYSIDE DR,77023,29.716339201138,-95.3130814466119,0,204,0,126,0,204,126,,,,05/18/2021      ,00:00:00        ,,-95.313081,29.716339
413,CVS PHARMACY 3718,Federal Allocation,,Stacy Rd.,Allen,Collin,1550 Stacy Rd.,75002,33.1289705007338,-96.6291784452424,351,0,297,0,0,351,297,,,,05/18/2021      ,00:00:00        ,,-96.629178,33.128971
414,Walmart Pharmacy 561,Federal Allocation,,1410 E Main St,Eastland,Eastland,"1410 E Main St, Eastland, TX 76448",76448,32.404494,-98.792939,0,169,0,111,0,169,111,(254) 629-3371,,,05/18/2021      ,00:00:00        ,,-98.792939,32.404494
415,Walmart Pharmacy 5460,Federal Allocation,,,PORTLAND,San Patricio,2000 US HIGHWAY 181,78374,27.89445,-97.305547,0,110,0,0,0,110,0,(361) 643-8679,,,05/18/2021      ,00:00:00        ,,-97.305547,27.89445
416,Walmart Pharmacy 546,Federal Allocation,,5330 Fm1640,Richmond,Fort Bend,"5330 Fm1640, Richmond, TX 77469",77469,29.557229,-95.759879,0,135,0,85,0,135,85,(281) 232-8394,,,05/18/2021      ,00:00:00        ,,-95.759879,29.557229
417,Walmart Pharmacy 5449,Federal Allocation,,9929 Highway 6,Missouri City,Fort Bend,"9929 Highway 6, Missouri City, TX 77459",77459,29.53649,-95.516713,0,361,0,239,0,361,239,(281) 835-0016,,,05/18/2021      ,00:00:00        ,,-95.516713,29.53649
418,Walmart Pharmacy 537,Federal Allocation,,4210 JOHN BEN SHEPPERD PKWY ,ODESSA ,Ector,4210 JOHN BEN SHEPPERD PKWY ,79762,31.89522,-102.33212,0,164,0,7,0,164,7,(432) 368-7744,,,05/18/2021      ,00:00:00        ,,-102.33212,31.89522
419,Walmart Pharmacy 5353,Federal Allocation,,,Spring,Harris,24809 Aldine Westfield Rd,77373,30.064381,-95.405926,0,31,0,17,2,33,17,,,,05/18/2021      ,00:00:00        ,,-95.405926,30.064381
420,Walmart Pharmacy 5312,Federal Allocation,,3851 Airport Fwy,Fort Worth,Tarrant,"3851 Airport Fwy, Fort Worth, TX 76111",76111,32.77449,-97.29114,0,201,0,149,0,201,149,(817) 759-1926,,,05/18/2021      ,00:00:00        ,,-97.29114,32.77449
421,Walmart Pharmacy 529,Federal Allocation,,,La Marque,Galveston,6410 Interstate 45,77568,29.4029869767642,-95.0367591473015,0,0,0,0,220,220,0,,,,05/18/2021      ,00:00:00        ,,-95.036759,29.402987
422,Walmart Pharmacy 524,Federal Allocation,,, Kenedy ,Karnes,200 Business Park Blvd,78119,28.834666,-97.864517,0,155,0,0,91,246,0,(830) 583-9832,,,05/18/2021      ,00:00:00        ,,-97.864517,28.834666
423,Walmart Pharmacy 523,Federal Allocation,,4609 Nw Loop 436,Carthage ,Panola,4609 Nw Loop 436,75633,32.16881,-94.37088,0,0,0,0,90,90,0,(903) 693-6502,,,05/18/2021      ,00:00:00        ,,-94.37088,32.16881
424,Walmart Pharmacy 522,Federal Allocation,,14215 FM 2100 Rd,Crosby,Harris,"14215 FM 2100 Rd, Crosby, TX 77532",77532,29.893974,-95.065365,0,283,0,174,0,283,174,(281) 328-3529,,,05/18/2021      ,00:00:00        ,,-95.065365,29.893974
425,Walmart Pharmacy 5216,Federal Allocation,,5730 W Amarillo Blvd,Amarillo,Potter,"5730 W Amarillo Blvd, Amarillo, TX 79106",79106,35.212386,-101.90788,0,495,0,265,0,495,265,(806) 354-9454,,,05/18/2021      ,00:00:00        ,,-101.90788,35.212386
426,Walmart Pharmacy 5211,Federal Allocation,,5001 MCKINNEY RANCH PKWY ,McKinney ,Collin,5001 MCKINNEY RANCH PKWY ,75070,33.15628,-96.68225,128,0,71,0,0,128,71,(972) 529-2187,,,05/18/2021      ,00:00:00        ,,-96.68225,33.15628
427,Walmart Pharmacy 5165,Federal Allocation,,,Alamo,,1421 W FRONTAGE RD,78516,26.1912990885181,-98.1316910312281,0,48,0,2,0,48,2,,,,05/18/2021      ,00:00:00        ,,-98.131691,26.191299
428,WALMART PHARMACY 516,Federal Allocation,,1200 W Main St,Gun Barrel City,Henderson,"1200 W Main St, Gun Barrel City, TX 75156",75156,32.33316,-96.135077,0,169,0,111,0,169,111,(903) 887-4180,,,05/18/2021      ,00:00:00        ,,-96.135077,32.33316
429,Walmart Pharmacy 5116,Federal Allocation,,9025 Spencer Hwy,La Porte,Harris,"9025 Spencer Hwy, La Porte, TX 77571",77571,29.666912,-95.100363,0,95,0,65,0,95,65,(281) 479-9364,,,05/18/2021      ,00:00:00        ,,-95.100363,29.666912
430,Walmart Pharmacy 5094,Federal Allocation,,9700 Hillcroft St, Houston,Harris,"9700 Hillcroft St, Houston, TX 77096",77096,29.674425,-95.495565,0,76,0,51,0,76,51,(713) 283-7186,,,05/18/2021      ,00:00:00        ,,-95.495565,29.674425
431,Walmart Pharmacy 5091,Federal Allocation,,26270 Northwest Fwy,Cypress,Harris,"26270 Northwest Fwy, Cypress, TX 77429",77429,29.975708,-95.697569,0,346,0,224,0,346,224,(281) 304-9664,,,05/18/2021      ,00:00:00        ,,-95.697569,29.975708
432,Walmart Pharmacy 5045,Federal Allocation,,,TOMBALL,Harris,22605 STATE HIGHWAY 249,77375,30.014189,-95.595071,0,274,0,186,0,274,186,(479) 273-4000,,,05/18/2021      ,00:00:00        ,,-95.595071,30.014189
433,Walmart Pharmacy 503,Federal Allocation,,,COLUMBUS,Colorado,2103 MILAM ST ,78934,29.694501,-96.53848,0,30,0,0,60,90,0,(479) 273-4000,,,05/18/2021      ,00:00:00        ,,-96.53848,29.694501
434,Walmart Pharmacy 478,Federal Allocation,,,Pearsall,Frio,819 N Oak St,78061,28.898737,-99.094343,0,47,0,33,0,47,33,(479) 273-4000,,,05/18/2021      ,00:00:00        ,,-99.094343,28.898737
435,Walmart Pharmacy 473,Federal Allocation,, E AUSTIN ST,Giddings,Lee County,2374 E AUSTIN ST Giddings 78942,78942,30.1779676000533,-96.9156364860399,0,47,0,0,27,74,0,,,,05/18/2021      ,00:00:00        ,,-96.915636,30.177968
436,WALMART PHARMACY 4674,Federal Allocation,,,Nacogdoches,Nacogdoches,1030 N University Dr ,75961,31.611422,-94.63837,0,98,0,28,179,277,28,(936) 585-7810,,,05/18/2021      ,00:00:00        ,,-94.63837,31.611422
437,Walmart Pharmacy 464,Federal Allocation,,3829 Us Highway 77,Corpus Christi,Nueces,3829 US HIGHWAY 77 CORPUS CHRISTI 78410,78410,27.854053213067,-97.633462730561,0,289,0,91,0,289,91,,,,05/18/2021      ,00:00:00        ,,-97.633463,27.854053
438,Walmart Pharmacy 463,Federal Allocation,,E FM 351,Beeville,Bee,502 E FM 351,78102,28.4218855650008,-97.7533841001151,0,230,0,150,0,230,150,(479) 273-4000,,,05/18/2021      ,00:00:00        ,,-97.753384,28.421886
439,Walmart Pharmacy 461,Federal Allocation,,,EAGLE PASS ,Maverick,496 SOUTH BIBB ST. ,78852,28.701176,-100.48066,0,219,0,51,0,219,51,,,,05/18/2021      ,00:00:00        ,,-100.48066,28.701176
440,Walmart Pharmacy 4605,Federal Allocation,,,Tyler ,,5976 Old Jacksonville Hwy ,75703,32.2826906373313,-95.3304298022053,0,0,0,0,56,56,0,,,,05/18/2021      ,00:00:00        ,,-95.33043,32.282691
441,Walmart Pharmacy 458,Federal Allocation,,2501 W WHEELER AVE  ,ARANSAS PASS,San Patricio,2501 W WHEELER AVE  ,78336,27.92269,-97.17642,0,425,0,105,0,425,105,(361) 758-2867,,,05/18/2021      ,00:00:00        ,,-97.17642,27.92269
442,Walmart Pharmacy 457,Federal Allocation,,,Vidor,Orange,1360 N Main St ,77662,30.14337,-94.014406,0,111,0,9,0,111,9,(409) 769-1691,,,05/18/2021      ,00:00:00        ,,-94.014406,30.14337
443,Walmart Pharmacy 4538,Federal Allocation,,Fry Rd,KATY,Harris,6060 Fry Rd,77449,29.8603225034364,-95.7164740606297,0,299,0,169,0,299,169,(479) 273-4000,,,05/18/2021      ,00:00:00        ,,-95.716474,29.860323
444,Walmart Pharmacy 4526,Federal Allocation,,North Fwy,Houston,Harris,4412 North Fwy,77022,29.8298318640977,-95.3772806289785,0,429,0,241,0,429,241,(479) 273-4000,,,05/18/2021      ,00:00:00        ,,-95.377281,29.829832
445,Walmart Pharmacy 4512,Federal Allocation,,22850 Morton Ranch Rd ,Katy ,HARRIS,22850 Morton Ranch Rd ,77449,29.8187,-95.76789,0,271,0,169,0,271,169,(346) 307-8161,,,05/18/2021      ,00:00:00        ,,-95.76789,29.8187
446,CVS PHARMACY 851,Federal Allocation,,Texas Ave,Bridge City,Orange,485 Texas Ave,77611,30.0215457550772,-93.8467588048413,1635,0,961,0,0,1635,961,,,,05/18/2021      ,00:00:00        ,,-93.846759,30.021546
447,Walmart Pharmacy 4508,Federal Allocation,,Expressway 83,Penitas,Hidalgo,1705 Expressway 83 Penitas 78576,78576,26.2465961597085,-98.442589274377,0,19,0,1,0,19,1,,,,05/18/2021      ,00:00:00        ,,-98.442589,26.246596
448,Walmart Pharmacy 449,Federal Allocation,,N Twin City Hwy,Port Arthur,Jefferson,4999 N Twin City Hwy ,77642,29.9366984592154,-93.9403457430908,0,512,0,318,0,512,318,(479) 273-4000,,,05/18/2021      ,00:00:00        ,,-93.940346,29.936698
449,CVS PHARMACY 7830,Federal Allocation,,98th St,Lubbock,Lubbock,5208 98th St,,33.5060260107814,-101.922931701055,966,0,684,0,0,966,684,,,,05/18/2021      ,00:00:00        ,,-101.922932,33.506026
450,Walmart Pharmacy 4468 ,Federal Allocation,,20903 Highland Knolls Dr ,Katy ,HARRIS,20903 Highland Knolls Dr ,77450,29.75919,-95.73192,0,253,0,147,0,253,147,,,,05/18/2021      ,00:00:00        ,,-95.73192,29.75919
451,CVS PHARMACY 5907,Federal Allocation,,Lexington Blvd.,Sugar Land,Fort Bend,16515 Lexington Blvd.,77479,29.5881462797453,-95.622835287663,378,0,302,0,0,378,302,,,,05/18/2021      ,00:00:00        ,,-95.622835,29.588146
452,CVS PHARMACY 2996,Federal Allocation,,S. Lhs Dr.,Lumberton,Hardin,100 S. Lhs Dr.,77657,30.2553934586126,-94.2154567281284,1084,0,696,0,0,1084,696,,,,05/18/2021      ,00:00:00        ,,-94.215457,30.255393
453,Walmart Pharmacy 4466,Federal Allocation,,,Sugar Land ,,13322 West Airport Blvd ,77478,30.3372293192018,-97.7185771022538,0,33,0,21,0,33,21,,,,05/18/2021      ,00:00:00        ,,-97.718577,30.337229
454,Walmart Pharmacy 4465,Federal Allocation,,11425 Barker Cypress Rd ,Cypress ,HARRIS,11425 Barker Cypress Rd ,77433,29.94181,-95.68019,0,18,0,11,0,18,11,,,,05/18/2021      ,00:00:00        ,,-95.68019,29.94181
455,CVS PHARMACY 7419,Federal Allocation,,W. Main St.,Gun Barrel City,Henderson,1279 W. Main St.,75156,32.3304636594612,-96.1354176894407,614,0,402,0,0,614,402,,,,05/18/2021      ,00:00:00        ,,-96.135418,32.330464
456,Walmart Pharmacy 446,Federal Allocation,,,Madisonville,Madison,1620 E Main St,77864,30.956902,-95.894161,0,126,0,0,74,200,0,(806) 513-6505,,,05/18/2021      ,00:00:00        ,,-95.894161,30.956902
457,Walmart Pharmacy 442,Federal Allocation,,E General Cavazos,Kingsville,Kleberg,1133 E General Cavazos,78363,27.4894618408251,-97.8536161311517,0,336,0,234,0,336,234,(479) 273-4000,,,05/18/2021      ,00:00:00        ,,-97.853616,27.489462
458,MOLLENS GROUP WALMART 4416,Federal Allocation,,, Houston ,Houston,13003 State Highway 249,77086,29.913139,-95.486788,0,496,0,295,0,496,295,281-668-2952,,,05/18/2021      ,00:00:00        ,,-95.486788,29.913139
459,Walmart Pharmacy 440,Federal Allocation,,HIGHWAY 35 N,ROCKPORT,Aransas,2401 HIGHWAY 35 N,78382,28.0481776721337,-97.0450033861457,0,342,0,238,0,342,238,(479) 273-4000,,,05/18/2021      ,00:00:00        ,,-97.045003,28.048178
460,Walmart Pharmacy 438,Federal Allocation,,,Breckenridge,Stephens,3800 W Walker St ,76424,32.761386,-98.946961,0,14,0,0,0,14,0,(254) 559-2262,,,05/18/2021      ,00:00:00        ,,-98.946961,32.761386
461,CVS PHARMACY 7453,Federal Allocation,,Coit Rd.,Plano,Collin,2200 Coit Rd.,75075,33.0275511743809,-96.7693164010683,122,0,102,0,0,122,102,,,,05/18/2021      ,00:00:00        ,,-96.769316,33.027551
462,CVS PHARMACY 7787,Federal Allocation,,Cross Timbers Rd,Flower Mound,Denton,2220 Cross Timbers Rd,75028,33.0352129964928,-97.0625826857267,571,0,449,0,0,571,449,,,,05/18/2021      ,00:00:00        ,,-97.062583,33.035213
463,CVS PHARMACY 5799,Federal Allocation,,El Dorado Pkwy.,Mckinney,Collin,6301 El Dorado Pkwy.,75070,33.1736894873853,-96.6989967317472,566,0,465,0,0,566,465,,,,05/18/2021      ,00:00:00        ,,-96.698997,33.173689
464,CVS PHARMACY 8394,Federal Allocation,,N. Alma Drive,Allen,Collin,1210 N. Alma Drive,75013,33.1162722444076,-96.6977239047609,295,0,236,0,0,295,236,,,,05/18/2021      ,00:00:00        ,,-96.697724,33.116272
465,CVS PHARMACY 7461,Federal Allocation,,N WALNUT CREEK DR,MANSFIELD,Tarrant,1100 N WALNUT CREEK DR,76021,32.5840890060924,-97.1311755035275,1370,0,1074,0,0,1370,1074,,,,05/18/2021      ,00:00:00        ,,-97.131176,32.584089
466,CVS PHARMACY 7237,Federal Allocation,,3614 CAMP BOWIE BLVD FORT WORTH 76107, FORT WORTH,,3614 CAMP BOWIE BLVD,76107,32.7477266767818,-97.3720420171306,702,0,522,0,0,702,522,,,,05/18/2021      ,00:00:00        ,,-97.372042,32.747727
