OBJECTID,NAME,TYPE,TSA,STREET,CITY,COUNTY,ADDRESS,ZIP,LATITUDE,LONGITUDE,PFIZER_AVAILABLE,MODERNA_AVAILABLE,PFIZER_AVAILABLE2,MODERNA_AVAILABLE2,JJ_AVAILABLE,VACCINES_AVAILABLE,VACCINES_AVAILABLE2,PublicPhone,WEBSITE,RemoveRecord,LAST_UPDATE_VAC,LAST_UPDATE_TIME_VAC,CESenabled,x,y
930,CVS PHARMACY 17548,Federal Allocation,,,Allen,Collin,150 E Stacy Rd,75002,33.13034,-96.629,0,100,0,0,0,100,0,,,,04/26/2021      ,00:00:00        ,,-96.629,33.13034
931,CVS PHARMACY 17561,Federal Allocation,,,Huntsville,Walker,259 INTERSTATE 45 S ,77340,30.70677,-95.56577,0,0,0,0,100,100,0,,,,04/26/2021      ,00:00:00        ,,-95.56577,30.70677
932,CVS PHARMACY 17573,Federal Allocation,,,Wylie,Collin,3440 W Fm 544,75098,33.00932,-96.59368,0,100,0,0,0,100,0,,,,04/26/2021      ,00:00:00        ,,-96.59368,33.00932
933,CVS PHARMACY 17581,Federal Allocation,,,Mesquite,Dallas,1629 N Town East Blvd,75150,32.81397,-96.62085,0,49,0,0,245,294,0,,,,04/26/2021      ,00:00:00        ,,-96.62085,32.81397
934,CVS PHARMACY 17606,Federal Allocation,,,Kyle,Hays,5188 Kyle Center Dr,78640,30.0112,-97.86348,0,0,0,0,200,200,0,,,,04/26/2021      ,00:00:00        ,,-97.86348,30.0112
935,CVS PHARMACY 17617,Federal Allocation,,,Fort Worth,Tarrant,8917 Tehama Ridge Pkwy,76177,32.9017,-97.32381,0,100,0,0,0,100,0,,,,04/26/2021      ,00:00:00        ,,-97.32381,32.9017
936,CVS PHARMACY 17693,Federal Allocation,,,Spring,Harris,6635 N Grand Pkwy W,77389,30.08585,-95.53404,0,100,0,0,0,100,0,,,,04/26/2021      ,00:00:00        ,,-95.53404,30.08585
937,CVS Pharmacy 17715,Federal Allocation,,10241 W GRAND PKWY S,RICHMOND,,10241 W GRAND PKWY S RICHMOND 77407,77407,29.660783535528,-95.7362949572725,0,45,0,0,204,249,0,281-240-0953,https://www.cvs.com/store-locator/cvs-pharmacy-address/10241+West+Grand+Pkwy+S-Richmond-TX-77407/storeid=17715?WT.mc_id=LS_GOOGLE_RX_17715,,04/26/2021      ,00:00:00        ,,-95.736295,29.660784
938,CVS PHARMACY 17776,Federal Allocation,,,San Marcos,Hays,101 Concho Street,78666,29.8865931312527,-97.9419713731772,0,100,0,0,0,100,0,,,,04/26/2021      ,00:00:00        ,,-97.941971,29.886593
939,CVS PHARMACY 17801,Federal Allocation,,,Austin,Travis,901 E. 5th Street Suite 140,78702,30.264198647431,-97.7338733731714,0,100,0,0,0,100,0,,,,04/26/2021      ,00:00:00        ,,-97.733873,30.264199
940,Vip Pharmacy,Federal Allocation,,,El Paso,,1891 Lee Trevino Suite 200,79936,31.7674290722544,-106.320152580411,0,0,0,0,60,60,0,(915) 629-2020,,,04/26/2021      ,09:20:33        ,,-106.320153,31.767429
941,TEXAS RX SOLUTIONS & COMPOUNDING PHARMACY,Federal Allocation,, FANNIN ST STE 701 STE 701 ,Houston,Harris,7501 FANNIN ST STE 701, 77054,29.6926994976825,-95.400743294432,915,0,0,0,255,1170,0,,,,04/27/2021      ,08:28:50        ,,-95.400743,29.692699
942,Brightmed Corporation,Federal Allocation,,,Houston,Harris,9630 CLAREWOOD DR STE A3,77036,29.70722,-95.5506031,694,118,0,0,356,1168,0,,,,04/26/2021      ,00:00:00        ,,-95.550603,29.70722
943,Clearfork Pharmacy,Federal Allocation,,1130 Fm 1189 Suite 109,Millsap,Parker,1130 Fm 1189 Suite 109,76066,32.6896562297201,-97.948482659987,0,78,0,3,0,78,3,,,,04/27/2021      ,18:44:37        ,,-97.948483,32.689656
944,Hawk Pharmacy,Federal Allocation,,W PARK AVE  ,Iowa Park,wichita,120 W PARK AVE  ,76367,33.9527490994172,-98.6689762423068,0,188,0,188,0,188,188,(940) 592-4191,,,04/26/2021      ,22:51:49        ,,-98.668976,33.952749
945,Walmart Pharmacy 1000,Federal Allocation,,2721 Boco Chica Blvd,Brownsville,Cameron,2721 Boco Chica Blvd,78521,26.10344,-97.44379,562,0,230,0,0,562,230,956-544-7516,,,04/26/2021      ,00:00:00        ,,-97.44379,26.10344
946,Walmart Pharmacy 1022,Federal Allocation,,3820 STATE HIGHWAY 64,TYLER ,Smith,3820 STATE HIGHWAY 64 W TYLER 75704,75704,32.351146,-95.345772,0,0,0,0,301,301,0,,,,04/26/2021      ,00:00:00        ,,-95.345772,32.351146
947,Walmart Pharmacy 1040,Federal Allocation,,,HOUSTON,,15955 FM 529 RD,77095,29.877003,-95.651901,0,397,0,142,0,397,142,,,,04/26/2021      ,00:00:00        ,,-95.651901,29.877003
948,Walmart Pharmacy 1041,Federal Allocation,,N TEXAS BLVD,Weslaco,Hidalgo,1310 N TEXAS BLVD WESLACO 78599,78599,26.1750060701564,-97.987673258956,0,96,0,0,0,96,0,(956) 968-8689,,,04/26/2021      ,00:00:00        ,,-97.987673,26.175006
949,Walmart Pharmacy 1046,Federal Allocation,,2214 N 1st,Carrizo Spring,Dimmit,2214 N 1st St,778834,28.5438,-99.84842,0,288,0,161,0,288,161,830-876-3506,,,04/26/2021      ,00:00:00        ,,-99.84842,28.5438
950,Walmart Pharmacy 1098,Federal Allocation,,400 Tiney Browning Blvd,Port Lavaca ,Calhoun,400 Tiney Browning Blvd,77979,28.63349,-96.6271,0,350,0,189,0,350,189,(806) 793-8816,,,04/26/2021      ,00:00:00        ,,-96.6271,28.63349
951,Walmart Pharmacy 1103,Federal Allocation,,3450 Fm 1960 Rd W,Houston,Harris,3450 Fm 1960 Rd W HOUSTON 77068,77068,29.998135,-95.484205,0,100,0,39,0,100,39,(479) 273-4000,,,04/26/2021      ,00:00:00        ,,-95.484205,29.998135
952,Walmart Pharmacy 1137,Federal Allocation,,13750 EAST FWY ,Houston,Harris,13750 EAST FWY HOUSTON 77015,77015,29.768007,-95.177163,0,303,0,110,0,303,110,(479) 273-4000,,,04/26/2021      ,00:00:00        ,,-95.177163,29.768007
953,Walmart Pharmacy 1150,Federal Allocation,,1815 Brothers Blvd,College Station,Brazos,1815 Brothers Blvd College Station 77845,77845,30.597238,-96.300149,0,185,0,84,0,185,84,(479) 273-4000,,,04/26/2021      ,00:00:00        ,,-96.300149,30.597238
954,Walmart Pharmacy 1253,Federal Allocation,,710 E BEN WHITE BLVD,Austin,Travis,710 E BEN WHITE BLVD AUSTIN 78704,78704,30.221045,-97.754142,252,0,208,0,0,252,208,(479) 273-4000,,,04/26/2021      ,00:00:00        ,,-97.754142,30.221045
955,Walmart Pharmacy 1257,Federal Allocation,,1608 N SWENSON ST,Stamford,Haskell,1608 N SWENSON ST STAMFORD 79553,79553,32.9614,-99.800973,0,362,0,217,0,362,217,(479) 273-4000,,,04/26/2021      ,00:00:00        ,,-99.800973,32.9614
956,Walmart Pharmacy 1272,Federal Allocation,,College Ave,Snyder,Scurry,5110 College Ave Snyder 79549,79549,32.6911372025264,-100.917452433629,0,0,0,0,10,10,0,,,,04/26/2021      ,00:00:00        ,,-100.917452,32.691137
957,Walmart Pharmacy 1279,Federal Allocation,,10411 NORTH FWY # 45,HOUSTON,Harris,10411 NORTH FWY # 45 HOUSTON 77037,77037,29.917958,-95.415598,0,238,0,91,0,238,91,(479) 273-4000,,,04/26/2021      ,00:00:00        ,,-95.415598,29.917958
958,Walmart Pharmacy 131,Federal Allocation,,,Mount Pleasant,Titus,2311 S Jefferson Ave,75455,33.134488,-94.96464,0,100,0,0,0,100,0,(903) 572-7924,,,04/26/2021      ,00:00:00        ,,-94.96464,33.134488
959,Walmart Pharmacy 140,Federal Allocation,,2500 DANIEL MCCALL DR ,LUFKIN ,Angelina,2500 DANIEL MCCALL DR ,75904,31.80582,-94.70803,0,182,0,87,0,182,87,(936) 639-2275,,,04/26/2021      ,00:00:00        ,,-94.70803,31.80582
960,Walmart Pharmacy 1405,Federal Allocation,,4600 7th St,Bay City ,Matagorda,4600 7th St,77414,29.37317,-95.89538,0,242,0,137,0,242,137,(979) 245-0095,,,04/26/2021      ,00:00:00        ,,-95.89538,29.37317
961,Walmart Pharmacy 1409,Federal Allocation,,10750 Westview Dr ,Houston ,Harris,10750 Westview Dr ,77043,29.79398,-95.56481,0,351,0,138,0,351,138,(713) 984-8035,,,04/26/2021      ,00:00:00        ,,-95.56481,29.79398
962,Walmart Pharmacy 146,Federal Allocation,,,GILMER ,Upshur,1102 US HIGHWAY 271 N ,75644,32.747403,-94.937942,0,0,0,0,100,100,0,(903) 797-6237,,,04/26/2021      ,00:00:00        ,,-94.937942,32.747403
963,Walmart Pharmacy 148,Federal Allocation,,3855 Lamar Ave ,Paris,Lamar,3855 Lamar Ave ,75462,33.66501,-95.50605,0,600,0,270,0,600,270,(903) 785-8734,,,04/26/2021      ,00:00:00        ,,-95.50605,33.66501
964,Walmart Pharmacy 1516,Federal Allocation,,1501 ROOSEVELT ST ,BORGER ,Hutchinson,1501 ROOSEVELT ST ,79007,35.65602,-101.41183,0,591,0,318,0,591,318,(806) 274-7243,,,04/26/2021      ,00:00:00        ,,-101.41183,35.65602
965,Walmart Pharmacy 165,Federal Allocation,,2121 US HIGHWAY 79 S ,Henderson ,Rusk,2121 US HIGHWAY 79 S ,75654,32.1313,-94.80243,0,0,0,0,100,100,0,(903) 657-2757,,,04/26/2021      ,00:00:00        ,,-94.80243,32.1313
966,Walmart Pharmacy 180,Federal Allocation,,1311 S Jackson St ,Jacksonville ,Cherokee,1311 S Jackson St ,75766,31.9516790834242,-95.2661518313775,0,200,0,114,0,200,114,(903) 586-1164,,,04/26/2021      ,00:00:00        ,,-95.266152,31.951679
967,Walmart Pharmacy 181,Federal Allocation,,800 JAMES BOWIE DR ,NEW BOSTON ,Bowie,800 JAMES BOWIE DR ,75570,33.47189,-94.40372,0,250,0,129,0,250,129,(903) 628-6561,,,04/26/2021      ,00:00:00        ,,-94.40372,33.47189
968,Walmart Pharmacy 1837,Federal Allocation,,9451 FM 1960 BYPASS RD W ,Humble ,Harris,9451 FM 1960 BYPASS RD W ,77338,30.01014,-95.2837,0,72,0,27,0,72,27,(281) 540-8861,,,04/26/2021      ,00:00:00        ,,-95.2837,30.01014
969,Walmart Pharmacy 194,Federal Allocation,,4900 GARTH RD ,BAYTOWN ,Harris,4900 GARTH RD ,77521,29.77738,-94.97425,0,220,0,99,0,220,99,(281) 421-3024,,,04/26/2021      ,00:00:00        ,,-94.97425,29.77738
970,Walmart Pharmacy 2066,Federal Allocation,,,Houston,,2727 DUNVALE RD,77063,29.7357358556113,-95.5112095085305,0,384,0,135,0,384,135,(479) 273-4000,,,04/26/2021      ,00:00:00        ,,-95.51121,29.735736
971,Walmart Pharmacy 2201,Federal Allocation,,7101 GATEWAY BLVD W, EL PASO ,EL PASO,7101 GATEWAY BLVD W,79925,31.77778,-106.38445,202,3,97,1,0,205,98,(915) 779-6768,,,04/26/2021      ,00:00:00        ,,-106.38445,31.77778
972,Walmart Pharmacy 2239,Federal Allocation,,,San Antonio,Bexar,8923 W Military Dr,78245,29.442667,-98.642408,237,0,152,0,0,237,152,(210) 675-5092,,,04/26/2021      ,00:00:00        ,,-98.642408,29.442667
973,Walmart Pharmacy 2257,Federal Allocation,,,Houston,Harris,13484 Northwest Fwy,77040,29.8539829838317,-95.5090509166489,0,612,0,227,0,612,227,,,,04/26/2021      ,00:00:00        ,,-95.509051,29.853983
974,Walmart Pharmacy 236,Federal Allocation,,1225 E Loop 304 ,Crockett ,Houston ,1225 E Loop 304 ,75835,31.32101,-95.43451,0,257,0,172,0,257,172,(936) 544-5661,,,04/26/2021      ,00:00:00        ,,-95.43451,31.32101
975,Walmart Pharmacy 2397,Federal Allocation,,,Mansfield ,Tarrant,2951 Matlock Rd ,76063,32.605122,-97.116671,0,70,0,0,0,70,0,(817) 453-5635,,,04/26/2021      ,00:00:00        ,,-97.116671,32.605122
976,Walmart Pharmacy 240,Federal Allocation,,State Highway 50,Commerce,Hunt,2701 State Highway 50 Commerce ,75428,33.23627,-95.913918,0,70,0,0,0,70,0,(903) 886-7732,lisa.m.smith@walmart.com,,04/26/2021      ,00:00:00        ,,-95.913918,33.23627
977,Walmart Pharmacy 248,Federal Allocation,,1406 E Milam St  CITY,Mexia ,Limestone,1406 E Milam St ,76667,31.68426,-96.45646,0,134,0,55,0,134,55,(254) 562-5551,,,04/26/2021      ,00:00:00        ,,-96.45646,31.68426
978,Walmart Pharmacy 2505,Federal Allocation,,,MISSOURI CITY,,5501 HIGHWAY 6,77459,29.5738263417844,-95.5678987293233,0,517,0,202,0,517,202,,,,04/26/2021      ,00:00:00        ,,-95.567899,29.573826
979,Walmart Pharmacy 2599,Federal Allocation,,,San Antonio,Bexar,5555 De Zavala Rd,78249,29.56444,-98.596077,0,292,0,117,0,292,117,210-558-2007,,,04/26/2021      ,00:00:00        ,,-98.596077,29.56444
980,Walmart Pharmacy 2667,Federal Allocation,,7401 SAMUELL BLVD ,DALLAS ,DALLAS,7401 SAMUELL BLVD ,75228,32.79405,-96.68952,201,0,81,0,0,201,81,(214) 319-0857,,,04/26/2021      ,00:00:00        ,,-96.68952,32.79405
981,Walmart Pharmacy 2718,Federal Allocation,,,Houston,,9555 S Post Oak Rd ,77096,29.677189434138,-95.4571386750135,0,421,0,178,0,421,178,(713) 551-9154,,,04/26/2021      ,00:00:00        ,,-95.457139,29.677189
982,Walmart Pharmacy 2724,Federal Allocation,,,PASADENA,,1107 SHAVER ST,77506,29.6936143021456,-95.209854913644,0,145,0,64,0,145,64,(713) 534-6665,,,04/26/2021      ,00:00:00        ,,-95.209855,29.693614
983,Walmart Pharmacy 275,Federal Allocation,,1620 W Church St,Livingston ,Polk,1620 W Church St Livingston 77351,77351,30.716288,-94.954734,0,186,0,0,0,186,0,(936) 327-1294,,,04/26/2021      ,00:00:00        ,,-94.954734,30.716288
984,Walmart Pharmacy 2763,Federal Allocation,,,DONNA,Hidalgo,900 N SALINAS BLVD,78537,26.183239,-98.038661,0,170,0,0,0,170,0,(956) 461-2953,,,04/26/2021      ,00:00:00        ,,-98.038661,26.183239
985,Walmart Pharmacy 280,Federal Allocation,,709 W US HIGHWAY 79 ,Rockdale ,Milam,709 W US HIGHWAY 79 ,76567,30.64365,-97.03203,0,130,0,59,0,130,59,(512) 446-3401,,,04/26/2021      ,00:00:00        ,,-97.03203,30.64365
986,Walmart Pharmacy 285,Federal Allocation,,,HUNTSVILLE,Walker,141 INTERSTATE 45 S ,77340,30.713809,-95.570596,0,140,0,0,0,140,0,(936) 295-3041,,,04/26/2021      ,00:00:00        ,,-95.570596,30.713809
987,Walmart Pharmacy 2883,Federal Allocation,,8801 OHIO DR ,PLANO ,Collin,8801 OHIO DR ,75024,33.09766,-96.79923,297,0,115,0,0,297,115,(972) 731-9588,,,04/26/2021      ,00:00:00        ,,-96.79923,33.09766
988,WALMART PHARMACY 290,Federal Allocation,,,GONZALES,,1114 E. SARAH DEWITT DRIVE,78629,29.5165598005949,-97.4491436600131,0,0,0,0,50,50,0,,,,04/26/2021      ,00:00:00        ,,-97.449144,29.51656
989,Walmart Pharmacy 292,Federal Allocation,,1904 S COLORADO ST  ,LOCKHART,Caldwell,1904 S COLORADO ST  ,78644,29.85779,-97.66556,0,217,0,102,0,217,102,(512) 398-2364,,,04/26/2021      ,00:00:00        ,,-97.66556,29.85779
990,Walmart Pharmacy 293,Federal Allocation,,1712 E Washington Ave ,Navasota ,Grimes,1712 E Washington Ave ,77868,30.39601,-96.07172,0,218,0,64,0,218,64,(936) 825-2185,,,04/26/2021      ,00:00:00        ,,-96.07172,30.39601
991,Walmart Pharmacy 2993,Federal Allocation,,345 HIGHWAY 6,SUGAR LAND ,Fort Bend,345 HIGHWAY 6,77478,29.61376,-95.64451,0,271,0,118,0,271,118,(972) 396-6408,,,04/26/2021      ,00:00:00        ,,-95.64451,29.61376
992,Walmart Pharmacy 3014,Federal Allocation,,,Dallas ,,200 Short blvd,75232,32.6838698808843,-96.8251702206484,0,191,0,88,0,191,88,,,,04/26/2021      ,00:00:00        ,,-96.82517,32.68387
993,Walmart Pharmacy 3112,Federal Allocation,,,San Antonio,Bexar,4096 N Foster Rd,78244,29.465005,-98.356857,0,80,0,0,0,80,0,(210) 507-4962,,,04/26/2021      ,00:00:00        ,,-98.356857,29.465005
994,Walmart Pharmacy 320,Federal Allocation,,S State Highway 6,Marlin,Falls,600 S State Highway 6,76661,31.3044234042757,-96.8767410337832,0,193,0,86,0,193,86,(479) 273-4000,,,04/26/2021      ,00:00:00        ,,-96.876741,31.304423
995,Walmart Pharmacy 321,Federal Allocation,,US LOOP 290,Brenham,Washington,203 US LOOP 290 WEST BRENHAM 77833,77833,30.1402915729242,-96.3931189435124,0,60,0,0,0,60,0,,,,04/26/2021      ,00:00:00        ,,-96.393119,30.140292
996,Walmart Pharmacy 322,Federal Allocation,,BRIARCREST DR,BRYAN,Brazos,2200 BRIARCREST DR,77802,30.6574426789122,-96.3303396923882,0,656,0,233,0,656,233,(479) 273-4000,,,04/26/2021      ,00:00:00        ,,-96.33034,30.657443
997,Walmart Pharmacy 3226,Federal Allocation,,MARKET PLACE DR,KATY,Fort Bend,25108 MARKET PLACE DR,77494,29.7839009986455,-95.8038977706305,0,404,0,145,0,404,145,(479) 273-4000,,,04/26/2021      ,00:00:00        ,,-95.803898,29.783901
998,Walmart Pharmacy 3229,Federal Allocation,,US HIGHWAY 287,Vernon,Wilbarger,3800 US HIGHWAY 287 W Vernon 76384,76384,34.1636451069452,-99.3102791317301,0,0,0,0,30,30,0,,,,04/26/2021      ,00:00:00        ,,-99.310279,34.163645
999,Walmart Pharmacy 3296,Federal Allocation,,S KIRKWOOD RD,Houston,Harris,2700 S KIRKWOOD RD,77077,29.7331342905867,-95.5915652093628,0,409,0,133,0,409,133,(479) 273-4000,,,04/26/2021      ,00:00:00        ,,-95.591565,29.733134
1000,Walmart Pharmacy 3297,Federal Allocation,,FM 1960 RD W,HOUSTON,Harris,12353 FM 1960 RD W,77065,29.9199807592625,-95.602185441551,0,368,0,111,0,368,111,(479) 273-4000,,,04/26/2021      ,00:00:00        ,,-95.602185,29.919981
1001,Walmart Pharmacy 330,Federal Allocation,,,VICTORIA ,,9002 N NAVARRO ST ,77904,28.8781443710487,-96.994408825556,0,300,0,0,0,300,0,,,,04/26/2021      ,00:00:00        ,,-96.994409,28.878144
1002,Walmart Pharmacy 3302,Federal Allocation,,Sam Houston Pkwy S,Houston,Harris,9460 W Sam Houston Pkwy S,77099,29.6794217923563,-95.5614212567415,0,452,0,177,0,452,177,(479) 273-4000,,,04/26/2021      ,00:00:00        ,,-95.561421,29.679422
1003,Walmart Pharmacy 3320,Federal Allocation,,E Mile 3 Rd,Palmhurst,Hidalgo,215 E Mile 3 Rd Mission 78573,78573,26.260934013466,-98.3158805608044,0,71,0,0,0,71,0,,,,04/26/2021      ,00:00:00        ,,-98.315881,26.260934
1004,Walmart Pharmacy 3383,Federal Allocation,, Canyon Dr,Amarillo,Randall,4215 Canyon Dr Amarillo 79110,79110,35.1702550874304,-101.862933687517,0,0,0,0,73,73,0,,,,04/26/2021      ,00:00:00        ,,-101.862934,35.170255
1005,Walmart Pharmacy 3425,Federal Allocation,,ROWLETT RD,Houston,Harris,9598 ROWLETT RD,77075,29.6304002864879,-95.2374350007196,0,199,0,90,0,199,90,(479) 273-4000,,,04/26/2021      ,00:00:00        ,,-95.237435,29.6304
1006,Walmart Pharmacy 345,Federal Allocation,,S LOOP 256,PALESTINE,Anderson,2223 S LOOP 256,75801,31.7363944400699,-95.6162630067475,0,327,0,142,0,327,142,(479) 273-4000,,,04/26/2021      ,00:00:00        ,,-95.616263,31.736394
1007,Walmart Pharmacy 3452,Federal Allocation,,Highway 6 N,Houston,Harris,4810 Highway 6 N,77084,29.8442340881084,-95.6449021282693,0,204,0,85,10,214,85,(479) 273-4000,,,04/26/2021      ,00:00:00        ,,-95.644902,29.844234
1008,MOLLENS GROUP WALMART 3500,Federal Allocation,,, Houston ,,5655 E Sam Houston Pkwy N,77015,29.805993,-95.165124,0,221,0,78,0,221,78,(713) 450-2222,,,04/26/2021      ,00:00:00        ,,-95.165124,29.805993
1009,Walmart Pharmacy 3509,Federal Allocation,,BEECHNUT ST,HOUSTON,Harris,11755 BEECHNUT ST,77072,29.6875346490498,-95.5861102694026,0,137,0,56,6,143,56,(479) 273-4000,,,04/26/2021      ,00:00:00        ,,-95.58611,29.687535
1010,Walmart Pharmacy 351,Federal Allocation,,25800 Kuykendahl Rd,Tomball,Harris,25800 Kuykendahl Rd , 77375,30.134992,-95.549909,0,5,0,2,0,5,2,(832) 761-8483,,,04/26/2021      ,00:00:00        ,,-95.549909,30.134992
1011,Walmart Pharmacy 3542,Federal Allocation,,S Gessner Rd,Houston,Harris,11242 S Gessner Rd Houston 77071,77071,29.6572822132095,-95.5299945996014,0,142,0,57,0,142,57,,,,04/26/2021      ,00:00:00        ,,-95.529995,29.657282
1012,WALMART PHARMACY  3567,Federal Allocation,,,HIDALGO,HIDALGO,3000 N JACKSON RD ,78557,26.125173,-98.219537,0,70,0,0,0,70,0,956-904-4826,,,04/26/2021      ,00:00:00        ,,-98.219537,26.125173
1013,Walmart Pharmacy 3572,Federal Allocation,,,Pearland,Brazoria,10505 Broadway St , 77584,29.558111,-95.382609,0,311,0,0,0,311,0,(713) 436-5844,,,04/26/2021      ,00:00:00        ,,-95.382609,29.558111
1014,Walmart Pharmacy 3579,Federal Allocation,,Northpark Dr,Kingwood,Harris,2165 Northpark Dr Kingwood 77339,77339,30.0695560052768,-95.2144663879517,0,81,0,32,6,87,32,,,,04/26/2021      ,00:00:00        ,,-95.214466,30.069556
1015,Walmart Pharmacy 3584,Federal Allocation,,S RICE AVE ,Houston,Harris,5405 S RICE AVE HOUSTON 77081,77081,29.723848732572,-95.4654958609699,0,322,0,97,0,322,97,,,,04/26/2021      ,00:00:00        ,,-95.465496,29.723849
1016,Walmart Pharmacy 3594,Federal Allocation,,,ARLINGTON,Tarrant,2610 W PIONEER PKWY,76013,32.70846,-97.15068,0,70,0,0,0,70,0,,,,04/26/2021      ,00:00:00        ,,-97.15068,32.70846
1017,Walmart Pharmacy 364,Federal Allocation,,HURST ST ,CENTER,Shelby,765 HURST ST CENTER 75935, 75935,31.8010199781063,-94.1929801208803,0,20,0,0,0,20,0,,,,04/26/2021      ,00:00:00        ,,-94.19298,31.80102
1018,Walmart Pharmacy 3640,Federal Allocation,,Silber Rd,Houston,Harris,1118 Silber Rd Houston 77055,77055,29.7891381603403,-95.4651774302843,0,504,0,135,0,504,135,,,,04/26/2021      ,00:00:00        ,,-95.465177,29.789138
1019,WALMART PHARMACY 381 ,Federal Allocation,,,Copperas Cove,,2720 EAST HWY 190  ,76522,31.1202297,-97.8698062,0,215,0,93,0,215,93,(254) 542-7697,,,04/26/2021      ,00:00:00        ,,-97.869806,31.12023
1020,Walmart Pharmacy 3827,Federal Allocation,,,RICHMOND ,Fort Bend County,5660 W GRAND PKWY S ,77406,31.1202297,-97.8698062,0,360,0,129,0,360,129,(479) 273-4000,,,04/26/2021      ,00:00:00        ,,-97.869806,31.12023
1021,Walmart Pharmacy 3828,Federal Allocation,,,Longview,Gregg,4006 Estes Pkwy,75603,32.437278,-94.713152,0,284,0,145,0,284,145,,,,04/26/2021      ,00:00:00        ,,-94.713152,32.437278
1022,WALMART PHARMACY 385,Federal Allocation,,RPHIMZ@EMAIL.WAL-MART.COM,Cuero,,1202 E Broadway St ,77954,29.089398,-97.2712,0,212,0,128,0,212,128,(361) 275-9260,,,04/26/2021      ,00:00:00        ,,-97.2712,29.089398
1023,Walmart Pharmacy 395,Federal Allocation,,,,,2410 E INTERSTATE HIGHWAY 2 MISSION 78572,,26.194339531623,-98.2867525259291,0,70,0,0,0,70,0,956-580-3393,https://www.walmart.com/store/395-mission-tx,,04/26/2021      ,00:00:00        ,,-98.286753,26.19434
1024,Walmart Pharmacy 397,Federal Allocation,,,Mcallen,Hidalgo,1200 E Jackson Ave,78503,26.1885786306167,-98.2098132260762,0,71,0,0,0,71,0,,,,04/26/2021      ,00:00:00        ,,-98.209813,26.188579
1025,Walmart Pharmacy 398,Federal Allocation,,,LONGVIEW,Gregg,515 E LOOP 281,75605,32.542054,-94.727475,0,124,0,68,0,124,68,(479) 273-4000,,,04/26/2021      ,00:00:00        ,,-94.727475,32.542054
1026,Walmart Pharmacy 399,Federal Allocation,,,Longview,Gregg,2440 Gilmer Rd,75604,32.531876,-94.784851,0,151,0,88,0,151,88,(479) 273-4000,,,04/26/2021      ,00:00:00        ,,-94.784851,32.531876
1027,Walmart Pharmacy 407,Federal Allocation,,,KILLEEN,Bell,1400 LOWES BLVD ,76542,31.08996,-97.72925,0,97,0,41,0,97,41,(479) 273-4000,,,04/26/2021      ,00:00:00        ,,-97.72925,31.08996
1028,Walmart Pharmacy 408,Federal Allocation,,,Port Arthur,Jefferson,8585 Memorial Blvd,77640,29.942088,-93.993687,0,674,0,305,0,674,305,(479) 273-4000,,,04/26/2021      ,00:00:00        ,,-93.993687,29.942088
1029,Walmart Pharmacy 4102,Federal Allocation,,1151 Us Hwy 90 E,Castroville,Medina,1151 Us Hwy 90 E,78009,29.35775,-98.85844,0,180,0,0,0,180,0,(830) 538-6388,,,04/26/2021      ,00:00:00        ,,-98.85844,29.35775
1030,Walmart Pharmacy 4112,Federal Allocation,,,Brownsville,,2205 RUBEN TORRES SR BLVD,78526,25.9526530340043,-97.4806406816271,0,161,0,85,0,161,85,,,,04/26/2021      ,00:00:00        ,,-97.480641,25.952653
1031,WALMART PHARMACY 4114,Federal Allocation,,,Longview,,3812 Gilmer Rd,75604,32.5551932519854,-94.7986251347564,0,104,0,64,0,104,64,,,,04/26/2021      ,00:00:00        ,,-94.798625,32.555193
1032,Walmart Pharmacy 4115,Federal Allocation,,,Cibolo,Guadalupe,602 Cibolo Valley Dr,78108,29.5739496626899,-98.2369093378423,0,70,0,0,0,70,0,,,,04/26/2021      ,00:00:00        ,,-98.236909,29.57395
1033,Walmart Pharmacy 412,Federal Allocation,,,ATHENS,,1405 E TYLER ST,75751,32.2104811337596,-95.832804013059,0,256,0,143,0,256,143,,,,04/26/2021      ,00:00:00        ,,-95.832804,32.210481
1034,Walmart Pharmacy 417,Federal Allocation,,1750 S Broadway St ,Sulphur Springs,Hopkins,1750 S Broadway St Sulphur Springs 75482,75482,33.105791,-95.595145,0,225,0,106,0,225,106,(479) 273-4000,,,04/26/2021      ,00:00:00        ,,-95.595145,33.105791
1035,WALMART PHARMACY  4183,Federal Allocation,,,BRYAN,Brazos,643 N Harvey Mitchell Pkwy,77801,30.63196,-96.381932,0,292,0,107,0,292,107,(979) 599-9208,,,04/26/2021      ,00:00:00        ,,-96.381932,30.63196
1036,Walmart Pharmacy 420,Federal Allocation,,2700 Central Fwy,Wichita Falls ,Witchita,2700 Central Fwy Wichita Falls 76306,76306,33.950872,-98.529269,0,120,0,69,0,120,69,(479) 273-4000,,,04/26/2021      ,00:00:00        ,,-98.529269,33.950872
1037,Walmart Pharmacy 427,Federal Allocation,, Interstate Highway 30,Greenville,Hunt,7401 Interstate Highway 30,75402,33.0939677018641,-96.1071146859993,0,286,0,0,0,286,0,,,,04/26/2021      ,00:00:00        ,,-96.107115,33.093968
1038,Walmart Pharmacy 4298,Federal Allocation,,,HUMBLE,,9235 N SAM HOUSTON PKWY E,77396,29.9365583166569,-95.2526216312644,0,133,0,46,0,133,46,,,,04/26/2021      ,00:00:00        ,,-95.252622,29.936558
