NAME,UFID,TYPE,TSA,PHONE,EMAIL,STREET,CITY,COUNTY,LATITUDE,LONGITUDE,LAST_UPDATE,PFIZER_DEPOSITS,PFIZER_ADMIND,PFIZER_WASTED,PFIZER_AVAILABLE,PFIZER_ALLOCATED,MODERNA_DEPOSITS,MODERNA_ADMIND,MODERNA_WASTED,MODERNA_AVAILABLE,MODERNA_ALLOCATED,VACCINES_DEPOSITS,VACCINES_ADMIND,VACCINES_WASTED,VACCINES_AVAILABLE,VACCINES_ALLOCATED,RECEIVED_VACCINE,RECEIVED_VACCINE_AMOUNT,RECEIVED_VACCINE_DATE,VACCINE_POC_TITLE,VACCINE_CHECK,VACCINE_PROGRAM_START_DATE,VACCINE_PROGRAM_COMPLETE_DATE,VACCINE_STORAGE,VACCINE_PRIORITY,VACCINE_POC,VACCINE_POC_CELL,VACCINE_EMAIL,VACCINE_247_POC,VACCINE_ENTITY_SHARE,VACCINE_OTHER_ENTITY_SHARE,VACCINE_POC_OFFICE,VACCINE_POC_BACKUP,FIELD_1,FIELD_2,FIELD_3,FIELD_4,ObjectId
Walgreens Pharmacy 05161,25211167,Nursing Home,,,,101 W University Dr,Denton,Denton,33.226598,-97.13061,,0,0,0,0,,0,0,0,0,,0,0,0,0,,,0,-2208967200000,,Yes,-2208967200000,-2208967200000,,,,,,,,,,,,,,,644
Walgreens Pharmacy 04875,25211068,Nursing Home,,,,3033 S 14th St,Abilene,Taylor,32.432975,-99.77096,,0,0,0,0,,0,0,0,0,,0,0,0,0,,,0,-2208967200000,,Yes,-2208967200000,-2208967200000,,,,,,,,,,,,,,,645
Walgreens Pharmacy 04860,25173507,Pharmacy,,,,510 E Main St,Allen,Collin,33.092846,-96.62447,,0,0,0,0,,0,0,0,0,,0,0,0,0,,,0,-2208967200000,,Yes,-2208967200000,-2208967200000,,,,,,,,,,,,,,,646
Walgreens Pharmacy 04818,25195925,Nursing Home,,,,8801 Lakeview Pkwy,Rowlett,Dallas,32.897459,-96.5497,,0,0,0,0,,0,0,0,0,,0,0,0,0,,,0,-2208967200000,,Yes,-2208967200000,-2208967200000,,,,,,,,,,,,,,,647
Walgreens Pharmacy 04787,25211071,Nursing Home,,,,1226 W Mcdermott Dr,Allen,Collin,33.106582,-96.69402,,0,0,0,0,,0,0,0,0,,0,0,0,0,,,0,-2208967200000,,Yes,-2208967200000,-2208967200000,,,,,,,,,,,,,,,648
Walgreens Pharmacy 04786,25172877,Nursing Home,,,,5049 Preston Rd,Frisco,Collin,33.143792,-96.83938,,0,0,0,0,,0,0,0,0,,0,0,0,0,,,0,-2208967200000,,Yes,-2208967200000,-2208967200000,,,,,,,,,,,,,,,649
Walgreens Pharmacy 04719,25211449,Nursing Home,,,,5297 State Highway 121,The Colony,Denton,33.081421,-96.88957,,0,0,0,0,,0,0,0,0,,0,0,0,0,,,0,-2208967200000,,Yes,-2208967200000,-2208967200000,,,,,,,,,,,,,,,650
Walgreens Pharmacy 04663,25173508,Nursing Home,,,,3001 Eldorado Pkwy,Mckinney,Collin,33.212203,-96.67522,,0,0,0,0,,0,0,0,0,,0,0,0,0,,,0,-2208967200000,,Yes,-2208967200000,-2208967200000,,,,,,,,,,,,,,,651
Walgreens Pharmacy 04587,25197061,Nursing Home,,,,2360 Justin Rd,Highlands,Denton,33.075138,-97.0529,,0,0,0,0,,0,0,0,0,,0,0,0,0,,,0,-2208967200000,,Yes,-2208967200000,-2208967200000,,,,,,,,,,,,,,,652
Walgreens Pharmacy 04373,25211078,Nursing Home,,,,1001 Loop 274,Angleton,Brazoria,29.16866,-95.44541,,0,0,0,0,,0,0,0,0,,0,0,0,0,,,0,-2208967200000,,Yes,-2208967200000,-2208967200000,,,,,,,,,,,,,,,653
Walgreens Pharmacy 04171,25196938,Pharmacy,,,,2050 Long Prairie Rd,Flower Mound,Denton,33.024778,-97.10206,,0,0,0,0,,0,0,0,0,,0,0,0,0,,,0,-2208967200000,,Yes,-2208967200000,-2208967200000,,,,,,,,,,,,,,,654
Walgreens Pharmacy 04113,25211073,Nursing Home,,,,1620 S Gordon St,Alvin,Brazoria,29.41148,-95.24475,,0,0,0,0,,0,0,0,0,,0,0,0,0,,,0,-2208967200000,,Yes,-2208967200000,-2208967200000,,,,,,,,,,,,,,,655
Walgreens Pharmacy 04100,25211114,Pharmacy,,,,51 Dixie Dr,Clute,Brazoria,29.038068,-95.40114,,0,0,0,0,,0,0,0,0,,0,0,0,0,,,0,-2208967200000,,Yes,-2208967200000,-2208967200000,,,,,,,,,,,,,,,656
Ascension Seton Northwest,2803,Hospital,O,(512)673-0954,toby.hatton@medxcel.com,11113 Research Blvd,Austin,Travis,30.306507,-97.68651,1609999200000,0,0,0,0,,0,0,0,0,,0,0,0,0,,,7,1609308000000,,Yes,1609394400000,1610517600000,adequate freezer and refrigerator capacity and have redundancy within our system of hospitals. ,"yes, Tiered by exposure potential and risk in accordance with CDC and state guidance. ",Toby Hatton,,toby.hatten@medxcel.com,512-673-0958,,Tiered Healthcare Providers of the community,512-324-3094,,,,,,657
Sage Medicine Pa,25281287,Nursing Home,,,,4315 Moonlight Way,San Antonio,Bexar,29.539562,-98.55253,,0,0,0,0,,0,0,0,0,,0,0,0,0,,,0,-2208967200000,,Yes,-2208967200000,-2208967200000,,,,,,,,,,,,,,,658
South Laredo Health Care Clinic,25287746,Nursing Home,,,,2110 Lomas Del Sur Ste 103,Laredo,Webb,27.435814,-99.45996,,0,0,0,0,,0,0,0,0,,0,0,0,0,,,0,-2208967200000,,Yes,-2208967200000,-2208967200000,,,,,,,,,,,,,,,659
Walgreens Pharmacy 04027,25211290,Nursing Home,,,,5200 Westheimer Rd,Houston,Harris,29.747328,-95.46931,,0,0,0,0,,0,0,0,0,,0,0,0,0,,,0,-2208967200000,,Yes,-2208967200000,-2208967200000,,,,,,,,,,,,,,,660
Walgreens Pharmacy 04014,25211110,Nursing Home,,,,1804 E Hebron Pkwy,Carrollton,Denton,33.030556,-96.89328,,0,0,0,0,,0,0,0,0,,0,0,0,0,,,0,-2208967200000,,Yes,-2208967200000,-2208967200000,,,,,,,,,,,,,,,661
Walgreens Pharmacy 04013,25211158,Nursing Home,,,,18207 Midway Rd,Dallas,Denton,32.998786,-96.84436,,0,0,0,0,,0,0,0,0,,0,0,0,0,,,0,-2208967200000,,Yes,-2208967200000,-2208967200000,,,,,,,,,,,,,,,662
Walgreens Pharmacy 03917,25211334,Nursing Home,,,,922 E King Ave,Kingsville,Kleberg,27.496472,-97.86808,,0,0,0,0,,0,0,0,0,,0,0,0,0,,,0,-2208967200000,,Yes,-2208967200000,-2208967200000,,,,,,,,,,,,,,,663
Walgreens Pharmacy 03911,25173224,Nursing Home,,,,2001 Custer Rd,Plano,Collin,33.024721,-96.74038,,0,0,0,0,,0,0,0,0,,0,0,0,0,,,0,-2208967200000,,Yes,-2208967200000,-2208967200000,,,,,,,,,,,,,,,664
Walgreens Pharmacy 03081,25211382,Pharmacy,,,,1408 N 16th St,Orange,Orange,30.089757,-93.77408,,0,0,0,0,,0,0,0,0,,0,0,0,0,,,0,-2208967200000,,Yes,-2208967200000,-2208967200000,,,,,,,,,,,,,,,665
Walgreens Pharmacy 01970,25172870,Pharmacy,,,,3407 Wells Branch Pkwy,Austin,Travis,30.451803,-97.67989,,0,0,0,0,,0,0,0,0,,0,0,0,0,,,0,-2208967200000,,Yes,-2208967200000,-2208967200000,,,,,,,,,,,,,,,666
Walgreens 21173,1502115047,Nursing Home,,,,1600 Coit Rd,Plano,Collin,33.024721,-96.74038,,0,0,0,0,,0,0,0,0,,0,0,0,0,,,0,-2208967200000,,Yes,-2208967200000,-2208967200000,,,,,,,,,,,,,,,667
Walgreens 15993,1502115002,Nursing Home,,,,2341 East Main,Eagle Pass,Maverick,28.716242,-100.48058,,0,0,0,0,,0,0,0,0,,0,0,0,0,,,0,-2208967200000,,Yes,-2208967200000,-2208967200000,,,,,,,,,,,,,,,668
Walgreens 11515,25287006,Nursing Home,,,,5000 Teasley Ln,Denton,Denton,33.143186,-97.088337,,0,0,0,0,,0,0,0,0,,0,0,0,0,,,0,-2208967200000,,Yes,-2208967200000,-2208967200000,,,,,,,,,,,,,,,669
Waco Internal Medicine Associates,25241445,Nursing Home,,,,301 Richland W Cir,Waco,McLennan,31.514067,-97.23546,,0,0,0,0,,0,0,0,0,,0,0,0,0,,,0,-2208967200000,,Yes,-2208967200000,-2208967200000,,,,,,,,,,,,,,,670
Village Medical,30031186,Nursing Home,,,,102 N Friendswood Dr Ste 100,Friendswood,Galveston,29.516873,-95.19472,1609999200000,0,0,0,0,,0,100,0,190,,0,100,0,190,,,0,-2208967200000,,Yes,-2208967200000,-2208967200000,,,,,,,,,,,,,,,671
Vik Complete Care Lakeway,1502148023,Free Standing ER,,817-527-0165,lwhite@complete.care,1518 Ranch Rd 620 S Bldg H,Austin,Travis,30.378675,-97.95028,1609999200000,0,0,0,0,,300,10,0,200,,300,10,0,200,,,0,-2208880800000,,Yes,-2208880800000,-2208880800000,,,,,,,,,,,,,,,672
Valley Doctors Clinic Of Brownsville Pl,25276990,Doctors Office,,9565440755,MTORRES@VALLEYDOCTORSCLINIC.COM,2300 Central Blvd,Brownsville,Cameron,25.928274,-97.51618,,0,0,0,0,,0,0,0,0,,0,0,0,0,,,0,-2208880800000,,Yes,-2208880800000,-2208880800000,,,,,MTORRES@VALLEYDOCTORSCLINIC.COM,,,,Valley Doctors Clinic of Brownsville,,,,,,673
Utp Heights Clinic,25291723,Nursing Home,,,,925 N Shepherd Dr,Houston,Harris,29.798777,-95.40951,1609999200000,0,0,0,0,,0,0,0,100,,0,0,0,100,,,0,-2208967200000,,Yes,-2208967200000,-2208967200000,,,,,,,,,,,,,,,674
Uthealth Rgv Ahec Primary Care At Bob C,30016720,Other,,,,9901 California Rd,Brownsville,Cameron,25.918758,-97.42739,1609999200000,0,0,0,0,,64,64,0,40,,64,64,0,40,,,0,-2208967200000,,Yes,-2208967200000,-2208967200000,,,,,,,,,,,,,,,675
Ut Physicians Multispecialtyjensen,25135696,Other,,,,2620 E Crosstimbers St Ste 100,Houston,Harris,29.862024,-95.33967,,0,0,0,0,,0,0,0,0,,0,0,0,0,,,0,-2208967200000,,Yes,-2208967200000,-2208967200000,,,,,,,,,,,,,,,676
Ut Physicians Multispecialty Clinicvict,25302514,Nursing Home,,,,7364 Antoine Dr,Houston,Harris,29.879213,-95.45028,,0,0,0,0,,0,0,0,0,,0,0,0,0,,,0,-2208967200000,,Yes,-2208967200000,-2208967200000,,,,,,,,,,,,,,,677
Ut Physicians Greens Clinic,25294854,Nursing Home,,,,550 Greens Parkway,Houston,Harris,29.952354,-95.45065,1609999200000,0,0,0,0,,0,0,0,300,,0,0,0,300,,,0,-2208967200000,,Yes,-2208967200000,-2208967200000,,,,,,,,,,,,,,,678
United Pharmacy 574,30002220,Nursing Home,,,,2160 Pine St,Abilene,Taylor,32.500532,-99.69803,,0,0,0,0,,0,0,0,0,,0,0,0,0,,,0,-2208967200000,,Yes,-2208967200000,-2208967200000,,,,,,,,,,,,,,,679
United Pharmacy 552,30002181,Nursing Home,,,,6313 4th Street,Lubbock,Lubbock,33.591877,-101.94754,,0,0,0,0,,0,0,0,0,,0,0,0,0,,,0,-2208967200000,,Yes,-2208967200000,-2208967200000,,,,,,,,,,,,,,,680
United Pharmacy 551,25306780,Nursing Home,,,,8010 Frankford Ave,Lubbock,Lubbock,33.513337,-101.93239,,0,0,0,0,,0,0,0,0,,0,0,0,0,,,0,-2208967200000,,Yes,-2208967200000,-2208967200000,,,,,,,,,,,,,,,681
United Pharmacy 550,25306779,Nursing Home,,,,104 W 9th St,Muleshoe,Bailey,34.206848,-102.78511,,0,0,0,0,,0,0,0,0,,0,0,0,0,,,0,-2208967200000,,Yes,-2208967200000,-2208967200000,,,,,,,,,,,,,,,682
United Pharmacy 549,25306778,Nursing Home,,,,3500 College Ave,Snyder,Scurry,32.760229,-100.95344,,0,0,0,0,,0,0,0,0,,0,0,0,0,,,0,-2208967200000,,Yes,-2208967200000,-2208967200000,,,,,,,,,,,,,,,683
United Pharmacy 547,25306776,Nursing Home,,,,920 N Willis St,Abilene,Taylor,32.466724,-99.76927,,0,0,0,0,,0,0,0,0,,0,0,0,0,,,0,-2208967200000,,Yes,-2208967200000,-2208967200000,,,,,,,,,,,,,,,684
United Pharmacy 530,25306773,Nursing Home,,,,3553 South Soncy,Amarillo,Randall,35.097488,-101.98105,,0,0,0,0,,0,0,0,0,,0,0,0,0,,,0,-2208967200000,,Yes,-2208967200000,-2208967200000,,,,,,,,,,,,,,,685
United Pharmacy 527,25306771,Nursing Home,,,,1501 E Amarillo Blvd,Amarillo,Potter,35.228302,-101.81946,,0,0,0,0,,0,0,0,0,,0,0,0,0,,,0,-2208967200000,,Yes,-2208967200000,-2208967200000,,,,,,,,,,,,,,,686
United Pharmacy 525,25306770,Nursing Home,,,,2802 Hwy 83 South,Perryton,Ochiltree,36.336972,-100.82966,,0,0,0,0,,0,0,0,0,,0,0,0,0,,,0,-2208967200000,,Yes,-2208967200000,-2208967200000,,,,,,,,,,,,,,,687
United Pharmacy 522,25306768,Nursing Home,,,,4701 S Washington St,Amarillo,Randall,35.157403,-101.86114,,0,0,0,0,,0,0,0,0,,0,0,0,0,,,0,-2208967200000,,Yes,-2208967200000,-2208967200000,,,,,,,,,,,,,,,688
United Pharmacy 521,25306767,Nursing Home,,,,2522 Iowa Park Road,Wichita Falls,Wichita,33.942496,-98.51923,,0,0,0,0,,0,0,0,0,,0,0,0,0,,,0,-2208967200000,,Yes,-2208967200000,-2208967200000,,,,,,,,,,,,,,,689
United Pharmacy 520,25306766,Nursing Home,,,,1229 State Highway 16 S,Graham,Young,33.081863,-98.60091,,0,0,0,0,,0,0,0,0,,0,0,0,0,,,0,-2208967200000,,Yes,-2208967200000,-2208967200000,,,,,,,,,,,,,,,690
United Pharmacy 518,25306765,Nursing Home,,,,2105 Avenue F Nw,Childress,Childress,34.38587,-100.28401,,0,0,0,0,,0,0,0,0,,0,0,0,0,,,0,-2208967200000,,Yes,-2208967200000,-2208967200000,,,,,,,,,,,,,,,691
United Pharmacy 516,25306763,Nursing Home,,,,4516 Old Jacksboro Hwy,Wichita Falls,Wichita,33.85379,-98.4801,,0,0,0,0,,0,0,0,0,,0,0,0,0,,,0,-2208967200000,,Yes,-2208967200000,-2208967200000,,,,,,,,,,,,,,,692
United Pharmacy 515,25306762,Nursing Home,,,,311 South Ave D,Burkburnett,Wichita,34.085289,-98.58881,,0,0,0,0,,0,0,0,0,,0,0,0,0,,,0,-2208967200000,,Yes,-2208967200000,-2208967200000,,,,,,,,,,,,,,,693
United Pharmacy 514,25306761,Nursing Home,,,,1000 W 11th St,Quanah,Hardeman,34.297126,-99.77713,,0,0,0,0,,0,0,0,0,,0,0,0,0,,,0,-2208967200000,,Yes,-2208967200000,-2208967200000,,,,,,,,,,,,,,,694
United Pharmacy 513,25306760,Nursing Home,,,,3000 Wilbarger St,Vernon,Wilbarger,34.142094,-99.29649,,0,0,0,0,,0,0,0,0,,0,0,0,0,,,0,-2208967200000,,Yes,-2208967200000,-2208967200000,,,,,,,,,,,,,,,695
United Pharmacy 509,25306759,Nursing Home,,,,511 College Ave,Levelland,Hockley,33.609208,-102.41478,,0,0,0,0,,0,0,0,0,,0,0,0,0,,,0,-2208967200000,,Yes,-2208967200000,-2208967200000,,,,,,,,,,,,,,,696
United Market St Pharmacy 564,25306785,Nursing Home,,,,700 N Denton Tap Rd,Coppell,Dallas,32.967341,-96.98656,,0,0,0,0,,0,0,0,0,,0,0,0,0,,,0,-2208967200000,,Yes,-2208967200000,-2208967200000,,,,,,,,,,,,,,,697
Umcp Lakeridge Urgent Care,1111508000,Nursing Home,,,,5130 82nd St,Lubbock,Lubbock,33.513337,-101.93239,,0,0,0,0,,0,0,0,0,,0,0,0,0,,,0,-2208967200000,,Yes,-2208967200000,-2208967200000,,,,,,,,,,,,,,,698
Umc Internal Medicine,1502148018,Nursing Home,,,,808 Joliet Ave,Lubbock,Lubbock,33.62386,-101.88057,,0,0,0,0,,0,0,0,0,,0,0,0,0,,,0,-2208967200000,,Yes,-2208967200000,-2208967200000,,,,,,,,,,,,,,,699
Trinity Apothecary,30041001,Nursing Home,,,,2501 E Hebron Pkwy Suite 100b,Carrollton,Denton,33.030556,-96.89328,,0,0,0,0,,0,0,0,0,,0,0,0,0,,,0,1608703200000,Pharmacy Director,Yes,1608703200000,1608789600000,Permanent fridge/freezers at the pharmacy- portable ice chests during offsite administration,"Healthcare workers first - partial vial that remains is administered to residents so that all vaccine is used.  Quite frankly we haven't received nearly enough vaccine to prioritize.  We have about 1000 first doses needed in assisted living facilities and we have an additional 6000+ growing wait list of eligible 1A/1B eligible patients outside of our facility.  If we can get adequate Moderna vaccine, we can vaccinate both simultaneously to help improve the total vaccinations needed in our area.",Terry McNeeley,4696676947,pharmacydirector@trinityapothecary.com,,,assisted living facilities,9724922151,Vicky Martinez,,,,,700
Uhs Zarzamora Clinic,25001246,Nursing Home,,,,4503 S Zarzamora,San Antonio,Bexar,29.362185,-98.54644,,0,0,0,0,,0,0,0,0,,0,0,0,0,,,0,-2208967200000,,Yes,-2208967200000,-2208967200000,,,,,,,,,,,,,,,701
Uhs Southwest School Based Clinic,25310691,Nursing Home,,,,11914 Dragon Ln,San Antonio,Bexar,29.335577,-98.70173,,0,0,0,0,,0,0,0,0,,0,0,0,0,,,0,-2208967200000,,Yes,-2208967200000,-2208967200000,,,,,,,,,,,,,,,702
Uhs S Flores Clinic,25310692,Nursing Home,,,,7902 S Flores St,San Antonio,Bexar,29.326586,-98.50217,,0,0,0,0,,0,0,0,0,,0,0,0,0,,,0,-2208967200000,,Yes,-2208967200000,-2208967200000,,,,,,,,,,,,,,,703
Uhs Rbg Pedi 1st Floor,25304609,Nursing Home,,,,903 W Martin St,San Antonio,Bexar,29.423932,-98.5235,,0,0,0,0,,0,0,0,0,,0,0,0,0,,,0,-2208967200000,,Yes,-2208967200000,-2208967200000,,,,,,,,,,,,,,,704
Uhs Kenwood Clinic,25001235,Nursing Home,,,,302 Dora,San Antonio,Bexar,29.460381,-98.49649,,0,0,0,0,,0,0,0,0,,0,0,0,0,,,0,-2208967200000,,Yes,-2208967200000,-2208967200000,,,,,,,,,,,,,,,705
Uhs Hilliard Center,25296243,Nursing Home,,,,919 Locke St,San Antonio,Bexar,29.439832,-98.45879,,0,0,0,0,,0,0,0,0,,0,0,0,0,,,0,-2208967200000,,Yes,-2208967200000,-2208967200000,,,,,,,,,,,,,,,706
Uhs Harlandale Clinic,25281160,Nursing Home,,,,834 W Southcross Blvd Ste 1,San Antonio,Bexar,29.362185,-98.54644,,0,0,0,0,,0,0,0,0,,0,0,0,0,,,0,-2208967200000,,Yes,-2208967200000,-2208967200000,,,,,,,,,,,,,,,707
Tyler County Hospital Family Medical C,25138977,Nursing Home,,,,104 N Beech St,Woodville,Tyler,30.768601,-94.40671,,0,0,0,0,,0,0,0,0,,0,0,0,0,,,0,-2208967200000,,Yes,-2208967200000,-2208967200000,,,,,,,,,,,,,,,708
S V Llc,1502129005,Nursing Home,,,,967 Keller Pkwy,Keller,Tarrant,32.92704,-97.2506,,0,0,0,0,,0,0,0,0,,0,0,0,0,,,0,-2208967200000,,Yes,-2208967200000,-2208967200000,,,,,,,,,,,,,,,709
S Texas Cancer Ctr Harlingen,25242758,Other,,956-364-6735,leonel.ramirez@usoncology.com,2121 Pease St Ste,Harlingen,Cameron,26.206602,-97.68776,1609912800000,0,0,0,0,,0,0,0,100,,0,0,0,100,,,0,1609912800000,"Manager, Pharmacy Services",Yes,1610172000000,1611381600000,Freezer/Refrigerator,"As a cancer clinic we have our employees which will be vaccinated first, then we have our cancer patient's who are 1B. Our cancer patients will be on a first come first serve basis once prescribed by our physician.",Leonel Ramirez Jr.,(512) 779-0973,leonel.ramirez@usoncology.com,,,No,(956) 364-6735,Maria Luisa Hernandez,,,,,710
S Texas Cancer Ctr Brownsville,25242707,Other,,956 982-7121,luis.lester@usoncology.com,2150 N Expressway 83,Brownsville,Cameron,25.918758,-97.42739,1609999200000,0,0,0,0,,0,0,0,100,,0,0,0,100,,,0,1609912800000,Pharmacy Manager,Yes,1610431200000,1611036000000,Refrigerators,Yes,Luis Lester,956 345-1527,christine.naranjo@usoncology.com,,,No,956 982-7121,Christy Naranjo,,,,,711
Royal Health Clinic,25202045,Nursing Home,,,,31315 Fm 2920 Rd Ste 3,Waller,Waller,30.068888,-95.92499,,0,0,0,0,,0,0,0,0,,0,0,0,0,,,0,-2208967200000,,Yes,-2208967200000,-2208967200000,,,,,,,,,,,,,,,712
Round Rock Family Emergency Center,1502148022,Nursing Home,,,,1925 Aw Grimes Blvd,Round Rock,Williamson,30.514401,-97.65549,,0,0,0,0,,0,0,0,0,,0,0,0,0,,,0,-2208967200000,,Yes,-2208967200000,-2208967200000,,,,,,,,,,,,,,,713
Rolling Plains Memorial Hospital Employ,11698,Hospital,D,325-725-1770,stephaniel@rpmh.net,200 East Arizona,Sweetwater,Nolan,32.465621,-100.39814,1609999200000,0,0,0,0,,200,30,0,270,,200,30,0,270,,,0,-2208880800000,,Yes,-2208880800000,-2208880800000,,,,,,,,,,,,,,,714
Roberto Ramirez Md,25038293,Nursing Home,,,,3349 S Hwy 181,Kenedy,Karnes,28.779344,-97.85626,,0,0,0,0,,0,0,0,0,,0,0,0,0,,,0,-2208967200000,,Yes,-2208967200000,-2208967200000,,,,,,,,,,,,,,,715
Ridge Road Medical Center,25014267,Doctors Office,,9727718316,nmckenney1@aol.com,2306 Ridge Rd,Rockwall,Rockwall,32.93382,-96.45446,,0,0,0,0,,0,0,0,0,,0,0,0,0,,,0,1609912800000,Acting Office Manager,Yes,1609912800000,1610431200000,refrigerator/freezer,"healthcare workers, over 65 y/o, patients with conditions classifying them as high risk",Patricia Plunk,,nmckenney1@aol.com,,,no,Ridge Road Medical Center PA,Nancy McKenney,,,,,716
Richardson Fire Department,1502114008,Other,,9727440901,alisha.gimbel@cor.gov,1621 E Lookout Dr,Richardson,Collin,32.993405,-96.65901,1609999200000,0,0,0,0,,0,40,0,160,,0,40,0,160,,,0,-2208880800000,,Yes,-2208880800000,-2208880800000,,,,,alisha.gimbel@cor.gov,,,,Richardson Fire Department,,,,,,717
Rhome Pharmacy,25212125,Nursing Home,,,,400 S Main St,Rhome,Wise,33.072675,-97.473,,0,0,0,0,,0,0,0,0,,0,0,0,0,,,0,-2208967200000,,Yes,-2208967200000,-2208967200000,,,,,,,,,,,,,,,718
Resourcecare Clinic Clyde,25242385,Nursing Home,,,,1712 N Access Rd,Clyde,Callahan,32.337156,-99.51701,,0,0,0,0,,0,0,0,0,,0,0,0,0,,,0,-2208967200000,,Yes,-2208967200000,-2208967200000,,,,,,,,,,,,,,,719
Resolute Health Hospital,6700983536336,Hospital,P,210-709-5999,lgardner@resolutehealth.com,555 Creekside Crossing,New Braunfels,Comal,29.699844,-98.10754,1609999200000,0,0,0,0,,200,0,0,200,,200,0,0,200,,,0,-2208794400000,,Yes,-2208794400000,-2208794400000,,,,,,,,,,,,,,,720
Regional Dialysis Center Of Mesquite,1502083076,Nursing Home,,,,1650 Republic Pkwy,Mesquite,Dallas,32.818392,-96.63355,,0,0,0,0,,0,0,0,0,,0,0,0,0,,,0,1609826400000,CM,Yes,1609999200000,1611900000000,Refrigerator,"First Health care workers then patients 65 and above,then patients with multiple co morbidities.",Stanley Mathew,2147248480,smathew@americanrenal.com,,,No,9726134715,Jaya George,,,,,721
Arise Austin Medical Center,7298,Hospital,O,512-587-9459,jpiefer@arisemedicalcenter.com,3003 Bee Cave Road,Austin,Travis,30.287739,-97.8022,1609999200000,0,0,0,0,,0,20,0,130,,0,20,0,130,,,0,-2208880800000,,Yes,-2208880800000,-2208880800000,,,,,,,,,,,,,,,722
Refugee Services Austin 1,25103275,Nursing Home,,,,1000 Toyath,Austin,Travis,30.290907,-97.76277,,0,0,0,0,,0,0,0,0,,0,0,0,0,,,0,-2208967200000,,Yes,-2208967200000,-2208967200000,,,,,,,,,,,,,,,723
Rawls Rx Llc,1502114048,Pharmacy,,9565814200,vanessa@richardsrx.com,1112 E Griffin Pkwy,Mission,Hidalgo,26.234417,-98.34205,1609912800000,0,0,0,0,,100,22,0,80,,100,22,0,80,,,0,-2208880800000,,Yes,-2208880800000,-2208880800000,,,,,vanessa@richardsrx.com,,,,"Rawls Rx, LLC",,,,,,724
Randalls Pharmacy 4033,25193111,Nursing Home,,,,5586 Weslayan,Houston,Harris,29.717529,-95.42821,,0,0,0,0,,0,0,0,0,,0,0,0,0,,,0,-2208967200000,,Yes,-2208967200000,-2208967200000,,,,,,,,,,,,,,,725
Randalls Pharmacy 3145,25309612,Nursing Home,,,,3441 N Lakeline Blvd,Leander,Williamson,30.547001,-97.87006,,0,0,0,0,,0,0,0,0,,0,0,0,0,,,0,-2208967200000,,Yes,-2208967200000,-2208967200000,,,,,,,,,,,,,,,726
Randalls Pharmacy 3067,25193110,Nursing Home,,,,5161 San Felipe,Houston,Harris,29.747328,-95.46931,,0,0,0,0,,0,0,0,0,,0,0,0,0,,,0,-2208967200000,,Yes,-2208967200000,-2208967200000,,,,,,,,,,,,,,,727
Randalls Pharmacy 3064,25193109,Nursing Home,,,,5130 Bellaire Blvd,Bellaire,Harris,29.70403,-95.46099,,0,0,0,0,,0,0,0,0,,0,0,0,0,,,0,-2208967200000,,Yes,-2208967200000,-2208967200000,,,,,,,,,,,,,,,728
Randalls Pharmacy 2987,25261059,Nursing Home,,,,5145 N Fm 620 Rd,Austin,Travis,30.382724,-97.89459,,0,0,0,0,,0,0,0,0,,0,0,0,0,,,0,-2208967200000,,Yes,-2208967200000,-2208967200000,,,,,,,,,,,,,,,729
Randalls Pharmacy 2672,25193106,Nursing Home,,,,18322 Clay Rd,Houston,Harris,29.839155,-95.66391,,0,0,0,0,,0,0,0,0,,0,0,0,0,,,0,-2208967200000,,Yes,-2208967200000,-2208967200000,,,,,,,,,,,,,,,730
Randalls Pharmacy 2671,25193124,Nursing Home,,,,525 S Fry Rd,Katy,Harris,29.758799,-95.74751,,0,0,0,0,,0,0,0,0,,0,0,0,0,,,0,-2208967200000,,Yes,-2208967200000,-2208967200000,,,,,,,,,,,,,,,731
Randalls Pharmacy 2670,25193123,Nursing Home,,,,1890 Fm 359 Rd,Richmond,Fort Bend,29.50401,-95.919107,,0,0,0,0,,0,0,0,0,,0,0,0,0,,,0,-2208967200000,,Yes,-2208967200000,-2208967200000,,,,,,,,,,,,,,,732
Randalls Pharmacy 2636,25193105,Nursing Home,,,,2051 Gattis School Rd,Round Rock,Williamson,30.514401,-97.65549,,0,0,0,0,,0,0,0,0,,0,0,0,0,,,0,-2208967200000,,Yes,-2208967200000,-2208967200000,,,,,,,,,,,,,,,733
Randalls Pharmacy 2485,25193102,Nursing Home,,,,2025 W Ben White Blvd,Austin,Travis,30.246309,-97.76087,,0,0,0,0,,0,0,0,0,,0,0,0,0,,,0,-2208967200000,,Yes,-2208967200000,-2208967200000,,,,,,,,,,,,,,,734
Randalls Pharmacy 2484,30000220,Nursing Home,,,,5721 Williams Dr,Georgetown,Williamson,30.70335656,-97.74980357,,0,0,0,0,,0,0,0,0,,0,0,0,0,,,0,-2208967200000,,Yes,-2208967200000,-2208967200000,,,,,,,,,,,,,,,735
Randalls Pharmacy 2475,25193096,Nursing Home,,,,5311 Balcones Dr,Austin,Travis,30.344305,-97.7638,,0,0,0,0,,0,0,0,0,,0,0,0,0,,,0,-2208967200000,,Yes,-2208967200000,-2208967200000,,,,,,,,,,,,,,,736
